HRG Code,HRG Label,Altnagelvin,Antrim,Banbridge,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Whiteabbey,Northern Ireland Total
HT44D,"Intermediate Hand Procedures for Trauma, between 6 and 18 years","1,984",.,.,.,.,.,.,.,"2,388",.,.,.,"35,407",.,.,.,"15,349",.,"55,127"
HT44E,"Intermediate Hand Procedures for Trauma, 5 years and under","1,984",.,.,.,.,.,.,.,.,.,.,.,"4,748",.,.,.,"2,191",.,"8,923"
HT45Z,Minor Hand Procedures for Trauma,.,.,.,.,.,"3,254",.,.,.,.,.,.,"4,987",.,.,.,"1,348",.,"9,589"
HT53D,"Major Shoulder Procedures for Trauma, 19 years and over, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,"16,605",.,.,.,.,.,"16,605"
HT54D,Intermediate Shoulder Procedures for Trauma with CC Score 0,.,.,.,.,.,.,.,.,"1,181",.,.,.,.,.,.,.,.,.,"1,181"
HT55Z,Minor Shoulder Procedures for Trauma,.,.,.,.,.,.,.,.,.,.,.,.,"2,030",.,.,.,.,.,"2,030"
HT63D,"Major Elbow Procedures for Trauma, 19 years and over, with CC Score 0",.,.,.,.,.,.,.,.,"1,383",.,.,.,"19,492",.,.,.,.,.,"20,875"
HT63E,"Major Elbow Procedures for Trauma, between 6 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,"5,551",.,.,.,"3,372",.,"8,923"
HT63F,"Major Elbow Procedures for Trauma, 5 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"2,398",.,.,.,"1,804",.,"4,202"
HT64B,"Intermediate Elbow Procedures for Trauma, 19 years and over, with CC Score 0",.,.,.,.,.,.,.,.,"5,097",.,.,.,"8,667",.,.,.,.,.,"13,764"
HT64C,"Intermediate Elbow Procedures for Trauma, between 6 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,"10,384",.,.,.,"2,584",.,"12,968"
HT64D,"Intermediate Elbow Procedures for Trauma, 5 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"3,544",.,.,.,"1,095",.,"4,639"
HT65Z,Minor Elbow Procedures for Trauma,.,.,.,.,.,.,.,.,.,.,.,.,905,.,.,.,.,.,905
JA12G,"Malignant Breast Disorders without Interventions, with CC Score 9+",.,.,.,124,.,"1,316",.,.,.,.,.,.,.,.,.,.,.,.,"1,440"
JA12H,"Malignant Breast Disorders without Interventions, with CC Score 6-8",.,.,.,.,.,"15,792",.,.,.,.,.,.,.,.,.,.,652,.,"16,444"
JA12J,"Malignant Breast Disorders without Interventions, with CC Score 4-5",.,761,.,"1,447",.,"7,896",454,.,.,.,.,.,.,.,.,.,"11,091",.,"21,649"
JA12K,"Malignant Breast Disorders without Interventions, with CC Score 2-3",321,"12,170",.,"10,953",.,"43,427",.,.,.,.,.,.,.,.,.,.,"23,486",.,"90,356"
JA12L,"Malignant Breast Disorders without Interventions, with CC Score 0-1","1,926","7,606",.,"8,063",.,"3,948",.,.,.,.,.,.,.,.,.,.,"16,835",.,"38,378"
JA20E,Unilateral Major Breast Procedures with CC Score 3-5,"1,048",898,.,"17,956",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"19,902"
JA20F,Unilateral Major Breast Procedures with CC Score 0-2,"10,476","10,929",.,"153,254",.,"23,591",.,.,.,.,.,"7,161","2,558",.,.,.,"6,737",.,"214,706"
JA21A,Bilateral Major Breast Procedures with CC Score 1+,"1,922",.,.,"3,900",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,822"
JA21B,Bilateral Major Breast Procedures with CC Score 0,.,"1,404",.,"5,180",.,.,.,.,.,.,.,.,.,.,.,.,"6,076",.,"12,660"
JA30Z,Unilateral Delayed Pedicled Myocutaneous Breast Reconstruction,.,623,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,623
JA38C,"Unilateral Major Breast Procedures with Lymph Node Clearance, with CC Score 0-1",.,559,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,559
JA42Z,Bilateral Intermediate Breast Procedures,"1,048",.,.,566,.,"6,127","1,703",.,.,"2,022",.,.,.,.,.,.,.,.,"11,466"
JA43A,Unilateral Intermediate Breast Procedures with CC Score 3+,.,.,.,"2,859",.,.,.,.,.,"3,876",.,.,.,.,"1,400",.,"3,324",.,"11,459"
JA43B,Unilateral Intermediate Breast Procedures with CC Score 0-2,"27,149","18,404",.,"26,234","7,411","73,426","15,495",.,.,"60,890",.,"13,184",.,372,.,"2,991","53,175",.,"298,731"
JA44Z,Bilateral Minor Breast Procedures,.,.,.,.,.,.,.,.,.,"1,120",.,.,.,.,.,.,.,.,"1,120"
JA45Z,Unilateral Minor Breast Procedures,"2,487","4,823",.,"1,625",.,"5,199",.,.,.,"3,189",.,"3,007",.,430,.,"1,994","3,455",.,"26,209"
JB32A,Minor Burn (TBSA of less than 20%) with Skin Graft,.,.,.,.,.,.,.,.,.,.,.,.,619,.,.,.,.,.,619
JB32B,Minor Burn (TBSA of less than 20%) with Other Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,.,"19,604",.,.,.,.,.,"19,604"
JB32C,Minor Burn (TBSA of less than 20%) without Skin Procedure,596,.,.,.,.,.,.,.,.,.,.,.,"2,460",.,.,.,.,.,"3,056"
JB33A,Other Burn with Skin Graft,.,.,.,.,.,.,.,.,.,.,.,.,"4,489",.,.,.,.,.,"4,489"
JB33B,Other Burn with Other Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,.,"15,357",.,.,.,.,.,"15,357"
JB33C,Other Burn without Skin Procedure,.,.,.,.,.,340,"2,630",.,.,.,.,.,"1,090",.,.,.,.,.,"4,060"
JC40Z,Multiple Major Skin Procedures,.,.,.,.,.,.,.,.,.,.,.,.,"1,133",.,.,.,.,.,"1,133"
JC41Z,Major Skin Procedures,"13,884",.,.,.,.,.,.,.,.,"1,215",.,.,"56,723",.,.,.,"8,693",.,"80,516"
JC42A,"Intermediate Skin Procedures, 13 years and over","94,365","17,888",292,"5,458","55,800","47,575","11,814",688,"4,948","190,729","11,876","7,245","162,160","5,257","5,945","52,722","808,210","1,721","1,484,692"
JC42B,"Intermediate Skin Procedures, 12 years and under","1,112",.,.,.,.,466,762,.,.,.,.,.,"40,180",.,.,.,"25,455",.,"67,975"
JC43A,"Minor Skin Procedures, 13 years and over","286,769","176,813",292,"8,721","509,846","429,187","398,905","102,246","20,208","575,329","101,525","238,238","271,262","238,236","106,805","409,636","673,877","34,275","4,582,171"
JC43B,"Minor Skin Procedures, 12 years and under","3,311","2,607",.,.,"12,823","16,396","3,025","1,314",320,777,.,584,"120,852",575,"4,896",.,"51,493",.,"218,973"
JD07B,"Skin Disorders with Interventions, with CC Score 8-11",.,.,.,.,204,.,.,.,.,.,.,.,.,.,.,.,.,.,204
JD07H,"Skin Disorders without Interventions, with CC Score 6-9",.,.,.,161,.,.,920,.,.,.,.,.,.,.,.,.,.,.,"1,080"
JD07J,"Skin Disorders without Interventions, with CC Score 2-5",241,"3,155",.,"2,130",408,"1,075",399,.,.,.,.,.,331,.,.,353,398,.,"8,491"
JD07K,"Skin Disorders without Interventions, with CC Score 0-1","2,618",922,292,816,"6,054","7,793","1,818",.,"1,310","2,870","2,578","1,921","16,624",.,.,.,"17,890",143,"63,650"
KA04B,Adrenal Procedures with CC Score 0-1,.,.,.,681,.,.,.,.,.,.,.,.,.,.,.,.,.,.,681
KA05D,Anterior Pituitary Disorders with CC Score 0-1,.,.,.,.,.,.,454,.,.,.,.,.,"2,125",.,.,.,.,.,"2,579"
KA06E,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1",.,371,.,209,.,.,"2,272",.,.,.,.,.,"1,185",.,.,.,.,.,"4,037"
KA07B,Non-Surgical Thyroid Disorders with CC Score 2-3,.,.,.,.,.,.,854,.,.,.,.,.,.,.,.,.,.,.,854
KA07C,Non-Surgical Thyroid Disorders with CC Score 0-1,"1,758",.,.,175,.,537,"1,363",.,.,"2,322",.,.,"4,203",.,655,.,.,.,"11,014"
KA08B,Other Endocrine Disorders with CC Score 2-3,.,.,.,.,.,.,454,.,.,.,.,.,.,.,.,.,.,.,454
KA08C,Other Endocrine Disorders with CC Score 0-1,150,.,.,.,.,"3,224","1,363",.,.,.,.,.,"2,122",.,.,.,"1,282",.,"8,142"
KA09D,Thyroid Procedures with CC Score 2-3,.,761,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,761
KA09E,Thyroid Procedures with CC Score 0-1,.,"2,650",.,.,.,.,.,.,.,.,.,.,"2,592",.,.,.,.,.,"5,242"
KB01D,"Diabetes with Hypoglycaemic Disorders, with CC Score 5-7",.,.,.,.,.,"1,316",.,.,.,.,.,.,.,.,.,.,.,.,"1,316"
KB01E,"Diabetes with Hypoglycaemic Disorders, with CC Score 3-4",.,276,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,276
KB02H,"Diabetes with Hyperglycaemic Disorders, with CC Score 5-7",201,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,201
KB02J,"Diabetes with Hyperglycaemic Disorders, with CC Score 2-4",.,.,292,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,292
KB02K,"Diabetes with Hyperglycaemic Disorders, with CC Score 0-1",.,.,.,.,.,"1,075","2,272",.,.,.,.,.,.,.,.,.,266,.,"3,613"
KB03E,"Diabetes with Lower Limb Complications, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,.,331,.,.,.,.,.,331
KB04Z,Continuous Subcutaneous Insulin Infusion,502,161,.,.,.,.,.,.,.,.,.,.,631,.,655,.,927,.,"2,876"
KC04A,Inborn Errors of Metabolism with CC Score 3+,754,"5,266",.,815,.,659,.,.,.,.,.,.,.,.,.,.,"1,575","1,080","10,149"
KC04B,Inborn Errors of Metabolism with CC Score 0-2,"208,371","25,412",.,"44,701",.,"357,465","24,538",.,663,.,.,.,"178,363",.,.,802,"337,151","23,642","1,201,107"
KC05K,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 7-9",.,.,.,502,.,.,454,.,.,.,.,.,.,.,.,.,.,.,956
KC05L,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6",251,.,.,161,.,340,"1,818",.,.,419,.,.,220,.,.,.,"1,365",.,"4,573"
KC05M,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3","7,635",.,.,862,.,537,454,.,.,.,.,.,.,.,.,.,.,.,"9,489"
KC05N,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1","22,204",.,.,.,.,"1,404","10,083",.,.,419,.,.,660,.,.,.,"2,706",.,"37,476"
LA04Q,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 4-7",.,276,.,108,.,.,.,.,.,.,.,.,.,.,.,.,.,.,384
LA04R,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",346,761,.,639,.,.,"1,762",.,.,.,.,.,.,.,556,.,266,.,"4,331"
LA04S,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",.,.,.,"6,419",.,"5,561","2,217",.,.,.,.,.,.,.,.,.,525,.,"14,721"
LA05Z,Renal Replacement Peritoneal Dialysis Associated Procedures,.,.,.,"6,029",.,"1,068",920,.,.,.,.,.,778,.,"2,039",.,.,.,"10,833"
LA07N,"Acute Kidney Injury without Interventions, with CC Score 4-7",174,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,174
LA07P,"Acute Kidney Injury without Interventions, with CC Score 0-3",.,761,.,"2,395",.,537,"6,437",.,.,.,.,.,330,.,.,.,.,.,"10,460"
LA08K,"Chronic Kidney Disease without Interventions, with CC Score 11+",.,.,.,502,.,.,.,.,.,.,.,.,.,.,.,.,.,.,502
LA08N,"Chronic Kidney Disease without Interventions, with CC Score 3-4",.,.,.,"3,015",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,015"
LA08P,"Chronic Kidney Disease without Interventions, with CC Score 0-2",.,.,.,"17,496",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"17,496"
LA09N,"General Renal Disorders without Interventions, with CC Score 6-8",.,.,.,349,.,.,.,.,.,.,.,.,.,.,.,.,.,.,349
LA09P,"General Renal Disorders without Interventions, with CC Score 3-5",.,.,.,"1,506",.,.,920,.,.,.,.,.,.,.,.,.,.,.,"2,426"
LA09Q,"General Renal Disorders without Interventions, with CC Score 0-2",.,.,.,"26,096",528,556,"14,626",.,.,.,.,.,110,.,.,.,782,.,"42,698"
LB06P,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 7-12",.,.,.,108,.,.,.,.,.,.,.,.,.,.,.,.,.,.,108
LB06Q,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 4-6",.,"4,564",.,"5,845",.,.,.,.,.,.,.,.,.,.,.,.,"3,914",.,"14,323"
LB06R,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3",.,"3,803",.,"58,067",.,"1,456",920,.,.,.,107,.,.,.,.,.,"4,046",.,"68,397"
LB06S,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1","6,100","10,648",.,"88,379",.,"5,004",399,.,.,.,107,.,.,.,.,.,"2,610",.,"113,247"
LB09C,"Intermediate Endoscopic Ureter Procedures, 18 years and under",.,.,.,"3,597",.,"1,133",.,.,.,.,.,.,"41,112",.,.,.,.,.,"45,842"
LB09D,"Intermediate Endoscopic Ureter Procedures, 19 years and over","42,025","1,673",.,"456,460","44,482","87,770",.,.,.,.,881,.,.,"1,688",.,"1,572","21,273",.,"657,823"
LB10B,"Major Open Bladder Procedures or Reconstruction, 18 years and under",.,.,.,"3,253",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,253"
LB10C,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 2+",.,.,.,"1,921",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,921"
LB10D,"Major Open Bladder Procedures or Reconstruction, 19 years and over, with CC Score 0-1",.,.,.,"2,019",.,.,.,.,.,783,.,.,.,.,.,.,.,.,"2,803"
LB12Z,Intermediate Open Bladder Procedures,.,.,.,"1,431",.,.,"1,209",.,.,.,.,.,.,.,.,.,.,.,"2,640"
LB13E,Major Endoscopic Bladder Procedures with CC Score 2-4,.,.,.,.,458,.,.,.,.,.,351,.,.,.,.,.,"1,064",.,"1,872"
LB13F,Major Endoscopic Bladder Procedures with CC Score 0-1,"5,928",.,.,"5,341","5,527",943,"1,155",.,.,.,546,.,.,.,.,.,"2,193",.,"21,634"
LB14Z,Intermediate Endoscopic Bladder Procedures,"35,627","47,657",.,"18,336","59,956","112,174","27,695","2,817",.,"25,472","48,833","1,749","8,897","13,857","2,656",.,"49,089",.,"454,814"
LB15D,"Minor Bladder Procedures, 18 years and under",.,.,.,"1,048",.,669,.,.,.,.,.,.,"5,398",.,.,.,896,.,"8,011"
LB15E,"Minor Bladder Procedures, 19 years and over","10,286",440,.,"93,540","5,585","58,033","1,210",.,.,"2,212",468,.,.,.,.,277,"106,527",.,"278,578"
LB16J,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 2-4",.,.,.,175,.,.,.,.,.,.,.,.,.,.,.,.,.,.,175
LB16K,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 0-1",.,.,.,"2,995",508,"1,169",.,.,.,.,.,.,.,.,.,.,"3,526",.,"8,198"
LB17Z,Introduction of Therapeutic Substance into Bladder,"193,959",.,.,"82,184","2,366","445,724","255,012",.,.,"12,534",.,.,.,.,.,.,"146,970",.,"1,138,749"
LB18Z,Attention to Suprapubic Bladder Catheter,"3,520",.,.,"15,622","1,145",778,.,.,.,"1,964",107,"9,757","5,171",.,.,"6,767","13,104",.,"57,934"
LB19F,"Ureteric or Bladder Disorders, without Interventions, with CC Score 2-4",173,.,.,.,502,.,.,.,.,.,660,.,.,.,.,.,.,.,"1,336"
LB19G,"Ureteric or Bladder Disorders, without Interventions, with CC Score 0-1",.,.,.,"13,648",442,"3,058","1,198",.,.,.,.,.,734,.,.,.,392,.,"19,472"
LB20F,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 2-6",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,392,.,392
LB20G,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 0-1",.,.,.,349,.,.,.,.,.,.,.,.,.,.,.,.,.,.,349
LB21B,"Major Open, Prostate or Bladder Neck Procedures (Male), with CC Score 0-1",.,.,.,"6,869",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,869"
LB25F,Transurethral Prostate Resection Procedures with CC Score 0-2,.,.,.,.,"3,971",.,976,.,.,.,"1,016",.,.,.,.,.,"2,969",.,"8,931"
LB26A,"Intermediate Endoscopic, Prostate or Bladder Neck Procedures (Male and Female), with CC Score 2+",.,"1,805",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,805"
LB26B,"Intermediate Endoscopic, Prostate or Bladder Neck Procedures (Male and Female), with CC Score 0-1","1,415","6,261",.,"87,265","3,401","1,339",.,.,.,.,"1,954",.,.,.,.,.,.,.,"101,635"
LB28G,"Non-Malignant Prostate Disorders without Interventions, with CC Score 0-2",.,.,.,"1,398","1,420",278,.,.,.,.,.,.,.,.,.,.,392,.,"3,487"
LB29A,"Major Open Urethra Procedures, 19 years and over",.,.,.,"4,604",.,.,.,.,.,.,.,.,.,728,.,.,.,.,"5,332"
LB29C,"Major Open Urethra Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,"86,208",.,.,.,"16,770",.,"102,978"
LB29D,"Major Open Urethra Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,"64,622",.,.,.,"34,260",.,"98,882"
LB33Z,Vasectomy Procedures,"83,583","53,366",.,"59,270","206,339","45,187","166,310","38,392",.,"168,440",.,"185,457",.,"32,615","26,810","94,496","123,480",.,"1,283,745"
LB35F,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 3-5",.,.,.,389,.,.,.,.,.,.,.,.,.,.,.,.,391,.,779
LB35G,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 1-2",.,761,.,567,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,328"
LB35H,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 0","4,985",.,.,"5,800",215,.,909,.,.,.,.,"2,813",.,.,.,.,781,.,"15,503"
LB36Z,Extracorporeal Lithotripsy,.,.,.,"177,123","23,817","160,063",.,.,.,.,.,.,.,.,.,.,.,.,"361,003"
LB37E,Miscellaneous Urinary Tract Findings with CC Score 0-1,173,.,.,"2,795",.,"1,093",399,.,.,407,.,.,.,.,.,.,784,.,"5,652"
LB38G,"Unspecified Haematuria without Interventions, with CC Score 4-7",.,.,.,349,.,.,.,.,.,.,.,.,.,.,.,.,392,.,741
LB38H,"Unspecified Haematuria without Interventions, with CC Score 0-3","1,277",.,.,"4,664",215,834,454,.,.,.,.,.,.,.,.,283,877,.,"8,604"
LB39D,"Cystectomy with Urinary Diversion and Reconstruction, with CC Score 0-2",.,.,.,.,.,"1,577",.,.,.,.,.,.,.,.,.,.,.,.,"1,577"
LB40F,"Urinary Tract Stone Disease without Interventions, with CC Score 3-5",.,.,.,175,.,278,.,.,.,.,.,.,.,.,.,.,.,.,453
LB40G,"Urinary Tract Stone Disease without Interventions, with CC Score 0-2",.,.,.,"3,151",215,"5,561",454,.,.,.,.,.,.,.,.,.,.,.,"9,381"
LB42A,"Dynamic Studies of Urinary Tract, 19 years and over","27,545",.,.,"32,320",.,.,.,.,.,.,.,.,.,.,.,.,877,.,"60,741"
LB42D,"Dynamic Studies of Urinary Tract, 18 years and under",966,.,.,349,.,.,.,.,.,.,.,.,646,.,.,.,.,.,"1,962"
LB43Z,Treatment of Erectile Dysfunction,.,.,.,"1,048","1,090",.,.,.,.,.,.,.,.,.,.,.,.,.,"2,138"
LB47Z,Major Open Penis Procedures,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,380",.,"8,380"
LB48Z,Intermediate Open Penis Procedures,.,.,.,.,.,.,.,.,.,.,569,.,"3,153",.,932,.,"5,176",.,"9,831"
LB49Z,High Intensity Focused Ultrasound (Male and Female),.,.,.,.,.,.,.,.,.,.,.,.,.,392,.,.,.,.,392
LB51A,"Vaginal Tape Operations for Urinary Incontinence, with CC Score 2+",.,"3,048",.,.,"1,918",.,.,.,.,"2,570",.,.,.,.,.,.,.,.,"7,535"
LB51B,"Vaginal Tape Operations for Urinary Incontinence, with CC Score 0-1","13,811","94,900",.,"41,986","36,868","9,713","1,251",.,.,"28,265","22,570",.,.,.,"54,193","1,142",.,.,"304,699"
LB52A,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,"2,820",.,.,782,.,.,"3,602"
LB52B,"Major Open, Scrotum, Testis or Vas Deferens Procedures, with CC Score 0-1","2,208",.,.,"2,129","1,015",.,.,.,.,"1,011","2,360",.,"9,758","1,894",.,.,"4,796",.,"25,172"
LB53B,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 18 years and under","2,095",.,.,.,.,.,.,.,.,.,"1,227",.,"19,292",.,.,.,"8,819",.,"31,434"
LB53C,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 1+",.,.,.,.,358,"1,323",.,.,.,.,"1,620",.,.,"2,775",.,.,.,.,"6,076"
LB53D,"Intermediate Open, Scrotum, Testis or Vas Deferens Procedures, 19 years and over, with CC Score 0","3,017",718,.,.,"1,812","3,479","2,060",.,.,.,"1,946",.,.,.,.,.,"4,593",.,"17,625"
LB54A,"Minor, Scrotum, Testis or Vas Deferens Procedures, 19 years and over","29,620","5,886",.,"15,564","40,344","42,683","15,040","2,895",.,"6,037","8,243","14,475",.,"18,245","1,049","5,701","36,432",.,"242,213"
LB54C,"Minor, Scrotum, Testis or Vas Deferens Procedures, between 2 and 18 years","6,391",558,.,"2,777","6,312","11,027","6,497",962,.,.,"3,102",.,"126,009",.,"5,243",.,"74,294",.,"243,173"
LB54D,"Minor, Scrotum, Testis or Vas Deferens Procedures, 1 year and under",611,.,.,.,.,.,.,.,.,.,.,.,"48,169",.,.,.,"33,156",.,"81,936"
LB55A,"Minor or Intermediate, Urethra Procedures, 19 years and over","15,291",.,.,"14,724","18,940","41,312","12,008","8,616",.,"12,209","9,127",.,.,"11,616",.,866,"36,625",.,"181,334"
LB55B,"Minor or Intermediate, Urethra Procedures, 18 years and under","1,104",.,.,.,.,"1,775",.,.,.,.,.,.,"26,830",.,.,.,"8,339",.,"38,049"
LB56A,"Minor Penis Procedures, 19 years and over","58,505","13,649",.,"49,907","61,719","120,063","69,469","2,810",.,"15,176","21,143","36,214",.,"20,470","11,196","16,210","37,921",.,"534,452"
LB56C,"Minor Penis Procedures, between 2 and 18 years","14,053","1,321",.,.,"9,115","42,134","3,462",886,.,840,639,"3,343","84,624","3,331","36,388",.,"86,036",.,"286,172"
LB56D,"Minor Penis Procedures, 1 year and under",611,.,.,.,.,"1,737",.,.,.,.,.,.,"12,543",.,.,.,"22,467",.,"37,358"
LB57D,Urethral Disorders without Interventions,"1,104",.,.,175,215,278,399,.,.,407,.,.,.,.,.,.,392,.,"2,970"
LB58D,Penile Disorders without Interventions,.,346,.,"2,245",.,834,.,.,.,.,.,.,.,.,.,.,392,.,"3,817"
LB59Z,"Major, Open or Laparoscopic, Bladder Neck Procedures (Female)",.,.,.,"1,436",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,436"
LB61F,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 2-3",.,.,.,"10,038",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"10,038"
LB61G,"Major, Open or Percutaneous, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-1",.,.,.,"30,984",373,"2,742",.,.,.,.,.,.,.,.,.,.,.,.,"34,099"
LB62D,"Major Laparoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2","1,086",.,.,.,.,"4,594",.,.,.,.,.,.,.,.,.,.,.,.,"5,681"
LB63D,"Major, Open or Laparoscopic, Kidney or Ureter Procedures, 18 years and under, with CC Score 0-1",.,.,.,"2,136",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,136"
LB64C,"Complex Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 5+",.,.,.,"1,244",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,244"
LB64D,"Complex Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 2-4",.,.,.,"1,935","1,828","1,292",.,.,.,.,.,.,.,.,.,.,.,.,"5,055"
LB64E,"Complex Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-1","1,691",.,.,"148,296","4,755","7,908",.,.,.,.,.,.,.,.,.,.,.,.,"162,650"
LB65D,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 3-4",.,.,.,"4,104",851,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,955"
LB65E,"Major Endoscopic, Kidney or Ureter Procedures, 19 years and over, with CC Score 0-2","8,074",.,.,"78,419","38,014","68,723","1,339",.,.,.,"1,518",.,.,.,.,.,877,.,"196,964"
LB66Z,"Complex or Major, Endoscopic, Kidney or Ureter Procedures, 18 years and under",.,.,.,"3,238",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,238"
LB68A,Complex Endoscopic Bladder Procedures with CC Score 3+,.,.,.,.,506,.,.,.,.,.,.,.,.,.,.,.,.,.,506
LB72A,"Diagnostic Flexible Cystoscopy, 19 years and over","660,470","48,861",.,"894,261","1,162,524","756,989","283,728","209,909",.,"588,209","240,643","13,233",.,"43,513","4,200","272,194","751,641",.,"5,930,375"
LB72B,"Diagnostic Flexible Cystoscopy, 18 years and under","3,520",.,.,"5,114","5,742","2,632","2,625",810,.,"2,336",358,.,"25,340",.,.,"2,109","2,688",.,"53,275"
LB76Z,Transrectal Ultrasound Guided Biopsy of Prostate,"106,551",.,.,"64,843","166,425","11,318",.,.,.,"46,843",.,.,.,.,.,.,"172,576",.,"568,556"
LB77Z,Transperineal Template Biopsy of Prostate,"13,531",.,.,"8,176","2,133","2,298",.,.,.,.,.,.,.,.,.,.,"7,083",.,"33,222"
LB78Z,Minor Prostate or Bladder Neck Procedures (Male),"1,523",.,.,.,.,816,.,.,.,.,607,.,.,.,.,.,.,.,"2,946"
MA02B,"Very Major Open, Upper or Lower Genital Tract Procedures, with CC Score 2-3",.,.,.,.,.,.,"1,076",.,.,.,.,.,.,.,.,.,.,.,"1,076"
MA02C,"Very Major Open, Upper or Lower Genital Tract Procedures, with CC Score 0-1",.,.,.,.,.,"1,141",.,.,.,.,"2,542",.,.,.,.,.,.,.,"3,683"
MA03D,Major Open Lower Genital Tract Procedures with CC Score 0-2,.,"1,696",.,"1,436","1,389",.,.,.,.,"5,139","2,901",.,.,.,.,.,.,.,"12,561"
MA04D,Intermediate Open Lower Genital Tract Procedures with CC Score 0-2,.,"2,131",.,"2,383","4,043",927,.,.,.,"8,994",.,.,.,.,.,.,.,.,"18,478"
MA06C,"Major, Open or Laparoscopic, Upper or Lower Genital Tract Procedures for Malignancy, with CC Score 0-1",.,"5,420",.,"1,134",.,.,.,.,.,.,"2,196",.,.,.,.,.,.,.,"8,750"
MA07G,Major Open Upper Genital Tract Procedures with CC Score 0-2,.,"2,726",.,"6,329",.,"2,667","1,317",.,.,.,"1,229",.,.,.,"1,956",.,.,.,"16,224"
