"INSPECT_ID","SR_NUM","BEG_DATE","END_DATE","STATUS"
"144112","HCE-20130116-2555","21-FEB-13","21-FEB-13","NO CAUSE FOR ACTION INSPECTION"
"144880","HCE-20121022-7342","18-JAN-13","18-JAN-13",""
"144453","HCE-20100921-6740","31-MAY-13","31-MAY-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"144446","HCE-20130411-3264","02-MAY-13","02-MAY-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145220","HCE-20130605-4247","26-JUL-13","26-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"144808","HCE-20130128-2664","05-JUN-13","05-JUN-13",""
"145195","HCE-20130930-6578","06-NOV-13","06-NOV-13","NO CAUSE FOR ACTION INSPECTION"
"145186","HCE-20130821-5467","18-OCT-13","18-OCT-13","NO CAUSE FOR ACTION INSPECTION"
"145153","HCE-20130530-4153","23-JUL-13","23-JUL-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"144321","HCE-20120815-6019","20-FEB-13","20-FEB-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"144320","HCE-20121205-7771","20-FEB-13","20-FEB-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"144308","HCE-20130225-2900","30-APR-13","30-APR-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"144712","HCE-20130219-2807","07-MAR-13","07-MAR-13","NO CAUSE FOR ACTION INSPECTION"
"144244","HCE-20130108-2481","27-FEB-13","27-FEB-13","NO CAUSE FOR ACTION INSPECTION"
"145331","HCE-20130904-6290","22-JAN-14","22-JAN-14",""
"144172","HCE-20121112-7594","16-JAN-13","16-JAN-13",""
"144171","HCE-20120823-6141","16-JAN-13","16-JAN-13","NO CAUSE FOR ACTION INSPECTION"
"144588","HCE-20130307-2961","12-APR-13","12-APR-13","NO CAUSE FOR ACTION INSPECTION"
"144994","HCE-20120913-6946","22-MAR-13","22-MAR-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145779","HCE-20130509-3521","26-JUN-13","26-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"145764","HCE-20130429-3428","26-AUG-13","26-AUG-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146569","HCE-20140730-4699","29-AUG-14","29-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"146559","HCE-20140210-2789","17-MAR-14","17-MAR-14","NO CAUSE FOR ACTION INSPECTION"
"146161","HCE-20130604-4212","16-JUL-13","16-JUL-13",""
"146157","HCE-20130703-4744","16-JUL-13","16-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"145747","HCE-20130904-6296","18-OCT-13","18-OCT-13",""
"145741","HCE-20130731-5154","22-NOV-13","22-NOV-13",""
"146536","HCE-20140625-3775","11-AUG-14","11-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"146145","HCE-20130827-6230","28-FEB-14","28-FEB-14",""
"146133","HCE-20130618-4438","10-JUL-13","10-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"146130","HCE-20130611-4345","09-JUL-13","09-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"145727","HCE-20130906-6303","28-JAN-14","28-JAN-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146111","HCE-20130701-4713","04-SEP-13","04-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"146110","HCE-20130625-4539","27-AUG-13","27-AUG-13","NO CAUSE FOR ACTION INSPECTION"
"146105","HCE-20130702-4867","03-SEP-13","03-SEP-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145699","HCE-20130815-5383","01-OCT-13","01-OCT-13",""
"145695","HCE-20130813-5341","12-SEP-13","12-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"145687","HCE-20130507-3482","15-AUG-13","15-AUG-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145684","HCE-20130904-6268","22-NOV-13","22-NOV-13",""
"146772","HCE-20140528-3619","05-SEP-14","05-SEP-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146760","HCE-20140705-4439","24-SEP-14","24-SEP-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146474","HCE-20140624-4098","06-AUG-14","06-AUG-14",""
"146090","HCE-20130607-4327","21-JUN-13","21-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"146470","HCE-20140620-3615","20-JUN-14","20-JUN-14","NO CAUSE FOR ACTION INSPECTION"
"146059","HCE-20140328-4921","26-SEP-14","26-SEP-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146050","HCE-20140521-4260","08-OCT-14","08-OCT-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146049","HCE-20140917-6019","09-OCT-14","09-OCT-14",""
"145644","HCE-20140428-4427","03-OCT-14","03-OCT-14",""
"145635","HCE-20140910-5937","02-OCT-14","02-OCT-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146446","HCE-20140801-4805","25-AUG-14","25-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"146433","HCE-20120808-5951","04-APR-13","04-APR-13",""
"145604","HCE-20130801-5168","15-NOV-13","15-NOV-13",""
"146400","HCE-20140421-4477","10-JUN-14","10-JUN-14",""
"146396","HCE-20140113-2567","03-APR-14","03-APR-14",""
"146012","HCE-20140113-2573","10-FEB-14","10-FEB-14","NO CAUSE FOR ACTION INSPECTION"
"145591","HCE-20131021-6790","19-DEC-13","19-DEC-13",""
"147073","HCE-20140523-3483","20-OCT-14","21-OCT-14",""
"147061","HCE-20140825-5318","20-OCT-14","21-OCT-14",""
"145968","HCE-20130701-4676","07-OCT-13","07-OCT-13",""
"145572","HCE-20130703-4737","18-JUL-13","18-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"146359","HCE-20140522-4198","26-JUN-14","26-JUN-14","NO CAUSE FOR ACTION INSPECTION"
"146358","HCE-20131218-7198","25-APR-14","25-APR-14",""
"146356","HCE-20140328-3928","15-JUL-14","15-JUL-14","NO CAUSE FOR ACTION INSPECTION"
"146355","HCE-20140523-4003","08-JUL-14","08-JUL-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"147036","HCE-20140807-5033","14-OCT-14","20-OCT-14",""
"147033","HCE-20140811-5067","09-OCT-14","20-OCT-14",""
"147022","HCE-20141005-6298","17-OCT-14","20-OCT-14","NO CAUSE FOR ACTION INSPECTION"
"145916","HCE-20121015-7280","08-JUL-13","08-JUL-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145512","HCE-20140826-5795","15-OCT-14","15-OCT-14",""
"145510","HCE-20140804-4912","14-OCT-14","14-OCT-14",""
"145508","HCE-20140616-3657","22-SEP-14","22-SEP-14","NO CAUSE FOR ACTION INSPECTION"
"146907","HCE-20140910-6077","26-SEP-14","26-SEP-14","NO CAUSE FOR ACTION INSPECTION"
"146284","HCE-20140422-4245","29-JUL-14","29-JUL-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145493","HCE-20130607-4302","19-AUG-13","19-AUG-13",""
"145482","HCE-20130716-4936","06-AUG-13","06-AUG-13","NO CAUSE FOR ACTION INSPECTION"
"145476","HCE-20131007-6645","06-MAR-14","06-MAR-14",""
"146709","HCE-20140602-3694","24-SEP-14","24-SEP-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146661","HCE-20130603-4224","03-SEP-14","03-SEP-14",""
"146230","HCE-20130726-5067","06-JUN-14","06-JUN-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"146660","HCE-20140519-4107","02-SEP-14","02-SEP-14",""
"146655","HCE-20140328-4923","05-AUG-14","05-AUG-14",""
"146215","HCE-20140507-3968","18-JUN-14","18-JUN-14","NO CAUSE FOR ACTION INSPECTION"
"146203","HCE-20130923-6616","22-JUL-14","22-JUL-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"145829","HCE-20130712-4911","23-AUG-13","23-AUG-13","NO CAUSE FOR ACTION INSPECTION"
"146615","HCE-20140627-4386","29-AUG-14","29-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"146614","HCE-20140627-4375","29-AUG-14","29-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"125955","HCE-20140617-3612","20-JUN-14","20-JUN-14","NO CAUSE FOR ACTION INSPECTION"
"125920","HCE-20140424-4143","01-JUL-14","01-JUL-14",""
"125906","HCE-20140409-3891","15-JUL-14","15-JUL-14",""
"126187","HCE-20140508-4317","19-JUN-14","19-JUN-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"126179","HCE-20140509-4294","17-JUN-14","17-JUN-14",""
"126173","HCE-20140407-3926","13-MAY-14","13-MAY-14",""
"126170","HCE-20140404-4327","15-APR-14","15-APR-14",""
"126157","HCE-20140312-3938","18-APR-14","18-APR-14",""
"126154","HCE-20140514-3847","11-JUL-14","11-JUL-14","NO CAUSE FOR ACTION INSPECTION"
"126149","HCE-20140522-4006","09-JUL-14","09-JUL-14",""
"126138","HCE-20130904-6268","10-JUL-14","10-JUL-14",""
"126136","HCE-20140501-3886","11-JUN-14","11-JUN-14",""
"126135","HCE-20140319-4024","01-MAY-14","01-MAY-14",""
"126112","HCE-20140210-2791","26-MAR-14","26-MAR-14",""
"126060","HCE-20140506-3992","23-MAY-14","23-MAY-14",""
"126022","HCE-20140701-3824","09-JUL-14","09-JUL-14",""
"122909","HCE-20130710-4830","22-JUL-13","22-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"121661","HCE-20130916-6412","16-SEP-13","16-SEP-13",""
"121656","HCE-20130611-4342","27-AUG-13","27-AUG-13",""
"121654","HCE-20130626-4580","23-AUG-13","23-AUG-13",""
"121651","HCE-20130801-5174","27-AUG-13","27-AUG-13","NO CAUSE FOR ACTION INSPECTION"
"122877","HCE-20130226-2878","15-JUL-13","15-JUL-13",""
"122857","HCE-20130528-4143","12-JUL-13","12-JUL-13",""
"122856","HCE-20120209-3450","12-JUL-13","12-JUL-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122848","HCE-20130701-4701","01-JUL-13","01-JUL-13",""
"122261","HCE-20130607-4295","21-JUN-13","21-JUN-13",""
"122260","HCE-20130426-3412","24-JUN-13","24-JUN-13",""
"122233","HCE-20130319-3052","12-JUN-13","12-JUN-13",""
"121635","HCE-20130606-4258","27-AUG-13","27-AUG-13","NO CAUSE FOR ACTION INSPECTION"
"121625","HCE-20130715-4894","23-AUG-13","23-AUG-13",""
"122820","HCE-20130319-3052","20-JUN-13","20-JUN-13",""
"122209","HCE-20130621-4482","04-SEP-13","04-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"122199","HCE-20130726-5065","06-SEP-13","06-SEP-13",""
"122196","HCE-20130603-4192","06-SEP-13","06-SEP-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"123512","HCE-20140404-3877","25-SEP-14","25-SEP-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122798","HCE-20130529-4149","20-JUN-13","20-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"122797","HCE-20130405-3212","14-JUN-13","14-JUN-13",""
"122790","HCE-20121214-7836","19-JUN-13","19-JUN-13",""
"122788","HCE-20130502-3454","14-JUN-13","14-JUN-13",""
"122772","HCE-20130507-4060","19-JUN-13","19-JUN-13",""
"122187","HCE-20130802-5196","06-SEP-13","06-SEP-13",""
"122179","HCE-20130708-4777","04-SEP-13","04-SEP-13",""
"122174","HCE-20131003-6615","11-OCT-13","11-OCT-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122166","HCE-20130206-2737","15-OCT-13","15-OCT-13",""
"122155","HCE-20130905-6258","08-OCT-13","08-OCT-13",""
"123509","HCE-20140828-5289","30-SEP-14","30-SEP-14","NO CAUSE FOR ACTION INSPECTION"
"123508","HCE-20140722-4470","30-SEP-14","30-SEP-14","NO CAUSE FOR ACTION INSPECTION"
"122762","HCE-20130530-4147","10-JUL-13","10-JUL-13",""
"122747","HCE-20130408-3219","19-JUL-13","19-JUL-13",""
"122742","HCE-20130226-2865","19-JUL-13","19-JUL-13",""
"122741","HCE-20130531-4182","19-JUL-13","19-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"122732","HCE-20120530-4932","12-JUL-13","12-JUL-13",""
"122730","HCE-20130415-3289","11-JUL-13","11-JUL-13",""
"122150","HCE-20130827-5813","10-OCT-13","10-OCT-13",""
"122136","HCE-20130715-4899","24-SEP-13","24-SEP-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122133","HCE-20130627-4647","26-SEP-13","26-SEP-13",""
"122120","HCE-20130826-5517","25-SEP-13","25-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"122118","HCE-20130805-5248","24-SEP-13","24-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"122110","HCE-20130812-5334","24-SEP-13","24-SEP-13",""
"122712","HCE-20120328-3822","08-JUL-13","08-JUL-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122710","HCE-20130424-3397","12-JUL-13","12-JUL-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122707","HCE-20130524-4114","09-JUL-13","09-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"122695","HCE-20130530-4204","11-JUL-13","11-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"122694","HCE-20130530-4142","11-JUL-13","11-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"122106","HCE-20130806-5250","23-SEP-13","23-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"122104","HCE-20130909-6307","25-SEP-13","25-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"122096","HCE-20130722-5045","03-SEP-13","03-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"122095","HCE-20130722-5050","03-SEP-13","03-SEP-13",""
"122073","HCE-20130801-5165","04-SEP-13","04-SEP-13",""
"122680","HCE-20130213-2781","25-JUN-13","25-JUN-13",""
"122668","HCE-20130207-2747","24-JUN-13","24-JUN-13",""
"122666","HCE-20130530-4153","27-JUN-13","27-JUN-13",""
"122664","HCE-20130520-3611","27-JUN-13","27-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"122649","HCE-20130524-4098","17-JUN-13","17-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"122066","HCE-20130613-4427","03-SEP-13","03-SEP-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122064","HCE-20130715-4912","03-SEP-13","03-SEP-13","NO CAUSE FOR ACTION INSPECTION"
"122057","HCE-20130620-4499","04-SEP-13","04-SEP-13",""
"122046","HCE-20130523-4111","07-OCT-13","07-OCT-13",""
"122624","HCE-20130603-4222","18-JUL-13","18-JUL-13",""
"122618","HCE-20130507-3480","18-JUL-13","18-JUL-13",""
"122617","HCE-20130613-4427","16-JUL-13","16-JUL-13",""
"122615","HCE-20130702-4700","18-JUL-13","18-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"121978","HCE-20130502-3456","15-AUG-13","15-AUG-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"121973","HCE-20130722-5054","04-SEP-13","04-SEP-13",""
"121963","HCE-20130715-4914","30-AUG-13","30-AUG-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"121956","HCE-20130724-5013","29-AUG-13","29-AUG-13","NO CAUSE FOR ACTION INSPECTION"
"122574","HCE-20130508-3498","08-JUL-13","08-JUL-13",""
"122569","HCE-20130619-4455","03-JUL-13","03-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"122562","HCE-20130523-4111","26-JUN-13","26-JUN-13",""
"121932","HCE-20130822-5472","10-OCT-13","10-OCT-13",""
"121927","HCE-20130726-5071","08-OCT-13","08-OCT-13",""
"121924","HCE-20130805-5208","09-OCT-13","09-OCT-13",""
"122522","HCE-20130501-3449","14-JUN-13","14-JUN-13",""
"121912","HCE-20130619-4501","20-SEP-13","20-SEP-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"121899","HCE-20130730-5104","19-SEP-13","19-SEP-13",""
"122491","HCE-20130318-3039","16-JUL-13","16-JUL-13",""
"122482","HCE-20130606-4249","12-JUL-13","12-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"121869","HCE-20130508-3505","28-AUG-13","28-AUG-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"121868","HCE-20130313-3015","29-AUG-13","29-AUG-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"121845","HCE-20130524-4100","29-AUG-13","29-AUG-13",""
"121835","HCE-20130524-4112","04-OCT-13","04-OCT-13",""
"121833","HCE-20130809-5284","04-OCT-13","04-OCT-13",""
"122451","HCE-20130627-4648","09-JUL-13","09-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"122446","HCE-20130607-4302","09-JUL-13","09-JUL-13",""
"121831","HCE-20130820-5422","04-OCT-13","04-OCT-13",""
"123551","HCE-20140825-5332","10-OCT-14","10-OCT-14","NO CAUSE FOR ACTION INSPECTION"
"121780","HCE-20130808-5330","18-SEP-13","18-SEP-13",""
"122383","HCE-20130319-3065","14-JUN-13","14-JUN-13",""
"122382","HCE-20130429-3421","14-JUN-13","14-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"122367","HCE-20121025-7383","29-MAY-13","29-MAY-13",""
"121752","HCE-20130717-4984","19-AUG-13","19-AUG-13",""
"121747","HCE-20130402-3167","28-AUG-13","28-AUG-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"121721","HCE-20130627-4649","01-OCT-13","01-OCT-13","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"122927","HCE-20130508-3491","18-JUN-13","18-JUN-13","NO CAUSE FOR ACTION INSPECTION"
"122342","HCE-20130531-4199","17-JUL-13","17-JUL-13","NO CAUSE FOR ACTION INSPECTION"
"122309","HCE-20130522-4063","05-JUL-13","05-JUL-13",""
"121707","HCE-20130524-4091","16-SEP-13","16-SEP-13",""
"121694","HCE-20130923-6616","24-SEP-13","24-SEP-13",""
"124163","HCE-20140314-4316","25-APR-14","25-APR-14",""
"123635","HCE-20140916-6053","10-OCT-14","10-OCT-14",""
"123623","HCE-20140702-3940","10-OCT-14","10-OCT-14",""
"123616","HCE-20140818-5098","03-OCT-14","03-OCT-14",""
"123611","HCE-20140610-3821","09-OCT-14","09-OCT-14",""
"125353","HCE-20140808-5049","22-SEP-14","22-SEP-14",""
"125329","HCE-20140407-3917","08-SEP-14","08-SEP-14",""
"125326","HCE-20140513-4306","08-SEP-14","08-SEP-14",""
"124754","HCE-20140707-4588","26-AUG-14","26-AUG-14",""
"124724","HCE-20130813-5345","08-MAY-14","08-MAY-14",""
"124135","HCE-20120806-5848","30-MAY-14","30-MAY-14",""
"124133","HCE-20140426-4249","22-JUL-14","22-JUL-14",""
"123576","HCE-20140821-5180","16-SEP-14","16-SEP-14",""
"125301","HCE-20140731-4774","05-SEP-14","05-SEP-14","NO CAUSE FOR ACTION INSPECTION"
"125293","HCE-20140630-3800","18-AUG-14","18-AUG-14",""
"125285","HCE-20140715-4291","19-AUG-14","19-AUG-14",""
"125284","HCE-20140714-4219","19-AUG-14","19-AUG-14",""
"124718","HCE-20140331-4647","21-MAY-14","21-MAY-14",""
"124685","HCE-20140801-4792","15-SEP-14","15-SEP-14",""
"124090","HCE-20140321-4062","23-JUL-14","23-JUL-14",""
"125814","HCE-20140606-3567","06-JUN-14","06-JUN-14",""
"125791","HCE-20140312-3938","15-JUL-14","15-JUL-14",""
"125255","HCE-20140807-5046","25-SEP-14","25-SEP-14",""
"125250","HCE-20140808-5045","25-SEP-14","25-SEP-14",""
"124675","HCE-20130904-6268","04-SEP-14","04-SEP-14",""
"124667","HCE-20140722-4785","10-SEP-14","10-SEP-14",""
"124665","HCE-20140811-5121","04-SEP-14","04-SEP-14",""
"124659","HCE-20140714-4619","03-SEP-14","03-SEP-14","NO CAUSE FOR ACTION INSPECTION"
"124652","HCE-20140731-4751","10-SEP-14","10-SEP-14","NO CAUSE FOR ACTION INSPECTION"
"124048","HCE-20140402-4060","09-APR-14","09-APR-14",""
"124043","HCE-20140312-4123","21-JUL-14","21-JUL-14",""
"124042","HCE-20140312-4123","25-APR-14","25-APR-14",""
"124033","HCE-20140426-4249","11-JUN-14","11-JUN-14",""
"124032","HCE-20140402-4254","10-APR-14","10-APR-14",""
"125688","HCE-20140326-3674","30-JUN-14","30-JUN-14",""
"125220","HCE-20140731-4733","22-SEP-14","22-SEP-14",""
"125211","HCE-20140718-4442","05-SEP-14","05-SEP-14",""
"124631","HCE-20140626-3687","21-AUG-14","21-AUG-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"124611","HCE-20140731-4762","07-AUG-14","07-AUG-14",""
"124016","HCE-20140528-4118","11-JUL-14","11-JUL-14",""
"124014","HCE-20140225-2908","08-JUL-14","08-JUL-14",""
"124005","HCE-20140203-2750","14-MAR-14","14-MAR-14",""
"124002","HCE-20140304-2979","11-JUL-14","11-JUL-14",""
"125586","HCE-20140305-2986","15-APR-14","15-APR-14",""
"125582","HCE-20140307-3005","03-APR-14","03-APR-14",""
"125564","HCE-20140131-2736","31-MAR-14","31-MAR-14",""
"125194","HCE-20140731-4738","04-SEP-14","04-SEP-14",""
"125181","HCE-20140721-4446","15-AUG-14","15-AUG-14",""
"125165","HCE-20131118-7005","07-AUG-14","07-AUG-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"124594","HCE-20140213-2819","22-APR-14","22-APR-14",""
"125760","HCE-20130709-4804","25-JUN-14","25-JUN-14",""
"125161","HCE-20140626-3725","19-AUG-14","19-AUG-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"125158","HCE-20140325-4755","07-MAY-14","07-MAY-14",""
"125152","HCE-20140416-4482","14-AUG-14","14-AUG-14",""
"125143","HCE-20140521-4652","14-AUG-14","14-AUG-14",""
"125140","HCE-20140404-3877","22-SEP-14","22-SEP-14",""
"125139","HCE-20140731-4765","23-SEP-14","23-SEP-14",""
"125127","HCE-20140728-4608","17-SEP-14","17-SEP-14",""
"125641","HCE-20140402-3888","14-JUL-14","14-JUL-14","NO CAUSE FOR ACTION INSPECTION"
"125640","HCE-20140320-4154","30-APR-14","30-APR-14",""
"125105","HCE-20140625-4142","27-AUG-14","27-AUG-14",""
"125101","HCE-20140620-3757","02-SEP-14","02-SEP-14",""
"125095","HCE-20140714-4186","03-SEP-14","03-SEP-14",""
"124523","HCE-20140723-4467","21-AUG-14","21-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"124521","HCE-20140627-4312","21-AUG-14","21-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"124502","HCE-20140616-3909","05-AUG-14","05-AUG-14",""
"123880","HCE-20140725-4871","07-OCT-14","07-OCT-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"125546","HCE-20120831-6775","27-JUN-14","27-JUN-14",""
"125079","HCE-20140819-5231","29-AUG-14","29-AUG-14",""
"125065","HCE-20140516-4742","15-AUG-14","15-AUG-14",""
"125054","HCE-20140328-4920","13-MAY-14","13-MAY-14",""
"125051","HCE-20140513-4919","13-MAY-14","13-MAY-14",""
"125044","HCE-20140521-4017","14-AUG-14","14-AUG-14",""
"124478","HCE-20140505-4472","19-MAY-14","19-MAY-14",""
"124474","HCE-20140612-3566","06-AUG-14","06-AUG-14",""
"124472","HCE-20140516-4185","06-AUG-14","06-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"124466","HCE-20140408-4347","06-AUG-14","06-AUG-14",""
"123858","HCE-20140821-5212","06-OCT-14","06-OCT-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"123857","HCE-20140821-5211","06-OCT-14","06-OCT-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"123850","HCE-20130214-2783","06-OCT-14","06-OCT-14",""
"125880","HCE-20130618-4483","03-JUL-14","03-JUL-14",""
"125868","HCE-20140110-2566","13-JUN-14","13-JUN-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"125037","HCE-20140715-4379","15-AUG-14","15-AUG-14",""
"124424","HCE-20140606-3625","31-JUL-14","31-JUL-14","NO CAUSE FOR ACTION INSPECTION"
"125605","HCE-20140122-2648","11-APR-14","11-APR-14",""
"125600","HCE-20140321-3859","29-APR-14","29-APR-14",""
"125595","HCE-20140221-2880","15-APR-14","15-APR-14",""
"124400","HCE-20140421-4330","24-JUL-14","24-JUL-14",""
"124397","HCE-20140513-4257","24-JUN-14","24-JUN-14","NO CAUSE FOR ACTION INSPECTION"
"124395","HCE-20140519-4385","17-JUN-14","17-JUN-14",""
"124385","HCE-20140604-3655","04-AUG-14","04-AUG-14",""
"123797","HCE-20140509-4820","03-OCT-14","03-OCT-14",""
"124945","HCE-20140613-3858","12-AUG-14","12-AUG-14",""
"124925","HCE-20140620-3842","13-AUG-14","13-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"124924","HCE-20140730-5040","13-AUG-14","13-AUG-14",""
"124358","HCE-20140617-3735","25-JUL-14","25-JUL-14",""
"124343","HCE-20140619-3580","25-JUL-14","25-JUL-14","NO CAUSE FOR ACTION INSPECTION"
"124342","HCE-20131221-7232","07-APR-14","07-APR-14",""
"124335","HCE-20140618-3579","01-AUG-14","01-AUG-14","NO CAUSE FOR ACTION INSPECTION"
"123776","HCE-20140815-5088","30-SEP-14","30-SEP-14",""
"125718","HCE-20140630-3801","07-JUL-14","07-JUL-14",""
"124920","HCE-20140508-4283","30-JUL-14","30-JUL-14",""
"124909","HCE-20140527-3473","18-SEP-14","18-SEP-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
"124896","HCE-20140502-4578","15-SEP-14","15-SEP-14","NO CAUSE FOR ACTION INSPECTION"
"124881","HCE-20140421-4703","16-SEP-14","16-SEP-14",""
"124325","HCE-20140514-4290","16-MAY-14","16-MAY-14",""
"124324","HCE-20140321-4251","31-JUL-14","31-JUL-14","ALL PREVIOUSLY CITED VIOLATIONS HAVE BEEN CORRECTED"
