HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
CA97Z,"Reduction or Fixation, of Cheekbone","116,688",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"114,603","231,290"
CB01B,"Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, with Interventions, with CC Score 5-8",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"10,254","10,254"
CB01C,"Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, with Interventions, with CC Score 0-4","20,097",.,"74,699",.,"29,222",.,.,.,.,.,.,"135,295",.,.,.,"15,442","274,755"
CB01D,"Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, without Interventions, with CC Score 9+","7,134","5,464",.,.,"3,007",.,.,.,.,.,"1,910","2,939",.,.,.,.,"20,454"
CB01E,"Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, without Interventions, with CC Score 5-8","4,038","2,108","148,145","5,148",752,"12,204","1,545",.,.,.,"4,935",.,.,"1,542",.,"6,192","186,609"
CB01F,"Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, without Interventions, with CC Score 0-4","64,089","3,059","602,074",.,"17,127","3,196",.,.,.,"5,665",.,"55,900",.,.,.,"1,698","752,809"
CB02A,"Non-Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, with Interventions, with CC Score 5+","26,602","32,267","20,764",.,"28,015",.,.,.,"7,769",.,"4,854","29,515","6,601",.,.,"46,824","203,210"
CB02B,"Non-Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, with Interventions, with CC Score 1-4","66,763","26,386","2,418","3,623","47,137","2,484",.,.,"2,408",.,"4,104","48,085",.,"3,344",.,"158,879","365,630"
CB02C,"Non-Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, with Interventions, with CC Score 0","125,740","27,542",.,.,"46,511",.,.,.,"1,298",.,.,"97,275",.,"5,343",.,"165,384","469,093"
CB02D,"Non-Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, without Interventions, with CC Score 5+","93,254","126,421","38,935","26,298","128,851","31,019","11,329",.,"19,158","11,330","24,854","106,286","15,843","81,067",.,"196,422","911,067"
CB02E,"Non-Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, without Interventions, with CC Score 1-4","93,537","127,525","31,295","54,355","146,147","33,396","11,844",.,"9,838","3,777","23,203","145,058","6,161","56,621",.,"132,014","874,771"
CB02F,"Non-Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, without Interventions, with CC Score 0","31,045","35,234","1,928","3,600","39,391","4,663","2,575",.,"1,110",378,"2,416","87,170",.,"9,321",.,"13,825","232,655"
CD04A,"Major Surgical Removal of Tooth, 19 years and over","3,627",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,935","7,561"
DZ02J,"Complex Thoracic Procedures, 19 years and over, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,"24,031",.,.,.,.,"24,031"
DZ02K,"Complex Thoracic Procedures, 19 years and over, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,"163,769",.,.,.,.,"163,769"
DZ02L,"Complex Thoracic Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,"53,664",.,.,.,.,"53,664"
DZ02M,"Complex Thoracic Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,"15,912",.,.,.,.,"15,912"
DZ09J,"Pulmonary Embolus with Interventions, with CC Score 9+",.,"25,442",.,.,.,.,"23,053",.,.,.,.,"33,281",.,.,.,"7,031","88,806"
DZ09K,"Pulmonary Embolus with Interventions, with CC Score 0-8",.,"40,642","21,589","6,084","12,413","4,068",.,.,.,.,.,"6,655",.,.,.,"19,717","111,168"
DZ09L,"Pulmonary Embolus without Interventions, with CC Score 12+",.,"8,081",.,.,"28,514","2,615","6,695",.,.,.,"2,375",.,.,.,.,"4,697","52,977"
DZ09M,"Pulmonary Embolus without Interventions, with CC Score 9-11","12,759","9,734","27,097","23,401","29,748","10,460",.,.,"13,882",.,"14,858","7,516","10,122",.,.,"7,649","167,226"
DZ09N,"Pulmonary Embolus without Interventions, with CC Score 6-8","23,023","44,016","31,129","30,957","49,789","8,555","2,060","4,295","15,903","4,532","51,110","34,259","6,161","8,739",.,"26,657","341,187"
DZ09P,"Pulmonary Embolus without Interventions, with CC Score 3-5","71,452","119,432","71,294","32,040","48,880","36,635","26,668",.,"9,986",.,"23,060","87,028",.,"26,954",.,"101,910","655,340"
DZ09Q,"Pulmonary Embolus without Interventions, with CC Score 0-2","24,241","44,940","21,662","35,175","49,998","28,594","6,180",.,"4,808",.,"17,095","48,255",.,"18,329",.,"59,638","358,914"
DZ10H,"Lung Abscess-Empyema with Interventions, with CC Score 9+",.,.,.,.,"24,433",.,.,.,.,.,.,.,.,.,.,.,"24,433"
DZ10J,"Lung Abscess-Empyema with Interventions, with CC Score 5-8","4,459",.,.,.,"4,511","8,369",.,.,.,.,"5,592","22,790",.,.,.,"5,732","51,453"
DZ10K,"Lung Abscess-Empyema with Interventions, with CC Score 0-4",.,.,.,.,"8,216","5,811",.,.,"5,307",.,.,"8,163",.,.,.,"19,539","47,036"
DZ10L,"Lung Abscess-Empyema without Interventions, with CC Score 9+",.,"22,134",.,.,"14,284",.,"6,695",.,.,.,.,"5,033",.,.,.,.,"48,146"
DZ10M,"Lung Abscess-Empyema without Interventions, with CC Score 5-8","11,147",.,"6,698",.,"1,128","4,363","8,239",.,.,.,.,"16,178",.,.,.,"28,409","76,163"
DZ10N,"Lung Abscess-Empyema without Interventions, with CC Score 0-4",.,"6,324","9,079",.,"15,653","6,683","2,060",.,.,.,"11,687","17,022",.,"5,140",.,"8,013","81,662"
DZ11K,"Lobar, Atypical or Viral Pneumonia, with Multiple Interventions, with CC Score 14+",.,"13,351",.,"5,616","9,878",.,"8,694",.,.,.,.,.,.,.,.,.,"37,539"
DZ11L,"Lobar, Atypical or Viral Pneumonia, with Multiple Interventions, with CC Score 9-13",.,"56,027",.,"8,893","4,319","3,196",.,"12,362",.,.,.,"21,793",.,.,.,"8,962","115,552"
DZ11M,"Lobar, Atypical or Viral Pneumonia, with Multiple Interventions, with CC Score 0-8",.,"15,653","9,828","12,169","4,135","5,811",.,"8,601","16,035",.,"13,723","32,212",.,"12,337",.,"1,931","132,434"
DZ11N,"Lobar, Atypical or Viral Pneumonia, with Single Intervention, with CC Score 13+","2,229","90,174","31,029","17,785","39,093","2,712","10,996",.,"8,136",.,"37,116","14,373",.,.,.,"8,646","262,290"
DZ11P,"Lobar, Atypical or Viral Pneumonia, with Single Intervention, with CC Score 8-12","51,189","279,347","48,747","65,403","82,052","15,264","40,899",.,"14,796","14,729","66,216","129,920",.,"18,522",.,"105,788","932,872"
DZ11Q,"Lobar, Atypical or Viral Pneumonia, with Single Intervention, with CC Score 0-7","137,352","199,173","53,414","62,955","81,327","29,347","44,045",.,"52,268",.,"81,108","217,653",.,"23,148",.,"94,000","1,075,789"
DZ11R,"Lobar, Atypical or Viral Pneumonia, without Interventions, with CC Score 14+","45,138","164,567","14,708","9,829","90,680","13,915","39,138",.,"94,533","24,549","59,820","15,472","67,331","103,823",.,"87,103","830,604"
DZ11S,"Lobar, Atypical or Viral Pneumonia, without Interventions, with CC Score 10-13","328,277","581,776","338,048","172,145","270,583","73,663","276,113",.,"133,255","92,153","155,298","192,464","50,608","296,311",.,"494,412","3,455,107"
DZ11T,"Lobar, Atypical or Viral Pneumonia, without Interventions, with CC Score 7-9","644,750","1,008,210","279,444","305,845","383,119","217,622","308,892",.,"242,237","65,338","346,644","491,136","51,929","487,559",.,"807,802","5,640,527"
DZ11U,"Lobar, Atypical or Viral Pneumonia, without Interventions, with CC Score 4-6","706,551","1,072,809","493,290","288,115","583,104","260,697","326,489","15,709","165,478","84,599","576,419","706,773","2,640","466,346",.,"981,125","6,730,145"
DZ11V,"Lobar, Atypical or Viral Pneumonia, without Interventions, with CC Score 0-3","420,064","570,103","269,670","176,133","444,805","203,403","144,191",.,"98,007","5,665","313,572","343,335",.,"199,678",.,"474,469","3,663,095"
DZ12C,Bronchiectasis with CC Score 8+,"27,825","46,019","13,536","28,082","12,409",.,"50,467",.,"40,501",.,"18,935","6,045","6,601","14,701",.,"22,986","288,107"
DZ12D,Bronchiectasis with CC Score 5-7,"29,525","55,883","141,258","74,313","24,583","5,813","37,593",.,"31,436",.,"38,270","10,078",.,"78,331",.,"26,588","553,671"
DZ12E,Bronchiectasis with CC Score 2-4,"38,346","55,237","185,817","22,202","4,511","4,068","33,473",.,"31,806",.,"43,697","26,898",.,"34,440",.,"50,455","530,951"
DZ12F,Bronchiectasis with CC Score 0-1,"4,369","4,216","48,337","3,744","1,504",.,.,.,"7,027",.,"19,637","4,771",.,"21,229",.,"6,556","121,390"
DZ14F,"Pulmonary, Pleural or Other Tuberculosis, with Interventions",.,"5,270",.,"3,744","3,383",.,.,.,.,.,.,"28,128",.,.,.,"1,773","42,299"
DZ14G,"Pulmonary, Pleural or Other Tuberculosis, without Interventions, with CC Score 7+",.,"8,081",.,"5,148",.,.,"3,605",.,.,.,.,.,.,.,.,.,"16,834"
DZ14H,"Pulmonary, Pleural or Other Tuberculosis, without Interventions, with CC Score 3-6",.,.,.,"7,020",.,.,"2,575",.,.,.,.,"5,512",.,.,.,.,"15,107"
DZ14J,"Pulmonary, Pleural or Other Tuberculosis, without Interventions, with CC Score 0-2","2,675","5,270","7,756",.,"6,390",.,.,.,"1,849",.,"2,649","26,905",.,.,.,.,"53,495"
DZ15M,Asthma with Interventions,"6,688","10,189",.,"15,445",752,.,.,.,"3,329",.,"8,625",.,.,.,.,"2,185","47,213"
DZ15N,"Asthma without Interventions, with CC Score 9+","13,655","20,911","6,271","23,870","2,634",.,"5,150",.,"25,149",.,.,.,.,"11,823",.,"6,192","115,654"
DZ15P,"Asthma without Interventions, with CC Score 6-8","12,398","9,135","6,160","23,450","11,277","3,906","9,784",.,"9,986",.,"13,474","10,031","4,841","33,412",.,"13,027","160,882"
DZ15Q,"Asthma without Interventions, with CC Score 3-5","63,703","28,648","12,739","28,599","24,434","12,356","43,257",.,"7,767",.,"21,436","38,702",.,"18,655",.,"55,951","356,247"
DZ15R,"Asthma without Interventions, with CC Score 0-2","35,225","53,958","25,609","30,422","52,627","26,057","7,210",.,"14,424",.,"39,560","69,431",.,"17,477",.,"58,640","430,638"
DZ16H,"Pleural Effusion with Multiple Interventions, with CC Score 11+","5,797",.,.,.,"4,135",.,.,.,.,.,"3,761",.,.,.,.,"2,660","16,353"
DZ16J,"Pleural Effusion with Multiple Interventions, with CC Score 6-10","11,593","9,135","3,741",.,.,.,.,.,"3,085",.,"8,966","4,245",.,"34,440",.,"17,780","92,986"
DZ16K,"Pleural Effusion with Multiple Interventions, with CC Score 0-5","8,026",.,"23,800",.,"1,128",.,.,.,"5,674",.,.,"23,407",.,.,.,"7,701","69,736"
DZ16L,"Pleural Effusion with Single Intervention, with CC Score 11+","1,338","22,517","5,839",.,"1,879",.,.,.,"3,455",.,.,.,.,.,.,.,"35,028"
DZ16M,"Pleural Effusion with Single Intervention, with CC Score 6-10",.,"12,730","1,676","15,445","14,660","5,451",.,.,.,.,"11,679","26,371",.,"10,795",.,"26,457","125,264"
DZ16N,"Pleural Effusion with Single Intervention, with CC Score 0-5","7,586","20,729","28,178","29,547","24,842","4,940",.,.,"15,331",.,"17,419","36,079",.,"4,112",.,"61,968","250,731"
DZ16P,"Pleural Effusion without Interventions, with CC Score 11+","8,918","17,918","14,599","4,680","3,759",.,.,.,.,.,.,.,.,.,.,"4,371","54,244"
DZ16Q,"Pleural Effusion without Interventions, with CC Score 6-10","47,494","29,023","22,318","44,209","34,921",872,"2,060",.,.,.,"15,906","20,232","4,401","22,473",.,"34,142","278,051"
DZ16R,"Pleural Effusion without Interventions, with CC Score 0-5","22,480","18,179","27,979","25,795","17,023","13,227","2,060",.,"6,657",.,"16,527","20,888",.,"54,716",.,"56,838","282,370"
DZ17L,"Respiratory Neoplasms with Multiple Interventions, with CC Score 10+",.,.,"8,040",.,"3,383",.,.,.,"5,674",.,.,.,.,.,.,"1,567","18,665"
DZ17M,"Respiratory Neoplasms with Multiple Interventions, with CC Score 6-9","41,913",.,.,"3,744","9,022",.,.,.,.,.,"7,276",.,.,.,.,"6,887","68,842"
DZ17N,"Respiratory Neoplasms with Multiple Interventions, with CC Score 0-5","3,567","6,473","36,254","7,884",.,581,.,.,.,.,"17,958","7,172",.,.,.,"7,117","87,005"
DZ17P,"Respiratory Neoplasms with Single Intervention, with CC Score 10+","18,622","13,735","9,621","5,081","11,277",.,.,.,"23,468",.,.,"17,762",.,.,.,"11,077","110,642"
DZ17Q,"Respiratory Neoplasms with Single Intervention, with CC Score 6-9","15,356","24,379","28,140","10,765","32,331","4,358","2,060",.,.,.,"17,261","28,134",.,"1,542",.,"51,724","216,050"
DZ17R,"Respiratory Neoplasms with Single Intervention, with CC Score 0-5","29,966","19,287","53,817","42,092","20,620","5,521",.,.,"12,096",.,"35,622","57,255",.,"20,710",.,"35,080","332,067"
DZ17S,"Respiratory Neoplasms without Interventions, with CC Score 13+","21,683","15,364","21,522","1,872","9,800",.,.,.,"14,054",.,.,.,"19,803","5,251",.,"20,724","130,073"
DZ17T,"Respiratory Neoplasms without Interventions, with CC Score 8-12","90,430","47,228","95,503","13,573","46,260","3,782","10,299",.,"21,451","7,176","46,261","58,222","9,682","57,454",.,"106,864","614,183"
DZ17U,"Respiratory Neoplasms without Interventions, with CC Score 4-7","148,222","249,321","348,691","29,042","93,540","20,747","7,210",.,"13,574","1,133","66,192","71,625","8,361","90,171",.,"128,546","1,276,375"
DZ17V,"Respiratory Neoplasms without Interventions, with CC Score 0-3","45,035","45,540","285,160","9,829","45,544","13,614",.,.,"2,589",.,"33,647","33,840",.,"53,212",.,"72,161","640,171"
DZ18D,"Sleep Disorders Affecting Breathing, with Interventions, with CC Score 4+","4,459",.,.,"2,808",.,.,.,.,.,.,"1,392","10,162",.,.,.,"5,099","23,921"
DZ18E,"Sleep Disorders Affecting Breathing, with Interventions, with CC Score 0-3",.,.,.,.,.,.,.,.,.,.,.,"3,677",.,.,.,.,"3,677"
DZ18F,"Sleep Disorders Affecting Breathing, without Interventions, with CC Score 4+","3,567",.,.,.,"5,264",.,.,.,.,.,"3,523",.,.,"2,570",.,"2,550","17,474"
DZ18G,"Sleep Disorders Affecting Breathing, without Interventions, with CC Score 0-3",.,.,"2,265",.,752,.,"3,090",.,.,.,"1,962","3,846",.,.,.,"4,371","16,286"
DZ19H,Other Respiratory Disorders with Multiple Interventions,.,.,.,"2,808","6,396",.,.,.,"6,668",.,.,"26,450",.,"6,563",.,"9,261","58,146"
DZ19J,"Other Respiratory Disorders with Single Intervention, with CC Score 5+","2,229","13,505","7,551",.,"13,119",872,.,.,.,.,"6,026","9,974",.,"1,028",.,"3,107","57,412"
DZ19K,"Other Respiratory Disorders with Single Intervention, with CC Score 0-4","19,978","2,669","11,558",.,"7,898",.,.,.,.,.,"5,143","9,323",.,"5,671",.,"9,887","72,129"
DZ19L,"Other Respiratory Disorders without Interventions, with CC Score 11+","4,062","2,757",.,.,"6,766","8,136",.,.,.,.,"2,373","2,413",.,.,.,"4,026","30,532"
DZ19M,"Other Respiratory Disorders without Interventions, with CC Score 5-10","48,157","43,735","35,307","12,661","48,129","14,155","9,784","2,980","8,876","4,532","31,737","69,852","11,442","24,838",996,"35,341","402,522"
DZ19N,"Other Respiratory Disorders without Interventions, with CC Score 0-4","19,203","14,265","18,819","10,713","11,615","6,543",515,.,"2,219",378,"11,858","24,082",.,"8,594",498,"20,228","149,528"
DZ20D,Pulmonary Oedema with Interventions,.,.,.,.,"1,504",872,.,.,.,.,"1,384","4,902",.,"4,626",.,.,"13,288"
DZ20E,"Pulmonary Oedema without Interventions, with CC Score 6+","8,026","2,363","11,035","6,638","23,409","4,068",.,.,.,.,"13,228","27,486","7,921","29,044",.,"6,192","139,410"
DZ20F,"Pulmonary Oedema without Interventions, with CC Score 0-5","1,160","9,280","1,241","4,267","17,583","4,068","1,545",.,.,.,"1,002","10,978",.,"33,109",.,"15,484","99,718"
DZ22K,"Unspecified Acute Lower Respiratory Infection with Interventions, with CC Score 9+","2,857","31,620","24,398","11,701","16,179","1,453","2,514",.,"1,606","7,931","2,650","3,201",.,.,.,"12,005","118,116"
DZ22L,"Unspecified Acute Lower Respiratory Infection with Interventions, with CC Score 0-8","13,149","9,771","64,634","65,566","25,572","16,562",.,.,.,.,.,"32,172",.,"47,606",.,"48,729","323,761"
DZ22M,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 13+","12,765","10,576","24,500",.,"33,886","3,196",.,.,"20,934","32,858","2,979","10,010","14,963","9,253",.,"40,628","216,547"
DZ22N,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 9-12","54,234","50,021","115,631","188,523","121,091","20,372","66,946","9,184","33,655","50,608","8,913","57,523","49,728","220,520",.,"135,735","1,182,685"
DZ22P,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 5-8","256,472","266,811","378,895","229,952","301,873","107,471","137,441","3,366","94,361","56,274","55,123","213,142","20,243","373,503",.,"530,559","3,025,487"
DZ22Q,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 0-4","184,314","322,193","291,631","201,238","394,193","95,531","99,389",.,"60,481",.,"78,390","206,167",.,"263,735",.,"363,345","2,560,607"
DZ23H,Bronchopneumonia with Multiple Interventions,"15,727","4,216","1,565","9,829","3,759",.,.,.,.,.,.,.,.,"15,752",.,"2,423","53,270"
DZ23J,"Bronchopneumonia with Single Intervention, with CC Score 11+","3,567","47,086","6,238",.,"8,646",.,.,.,"2,716",.,"11,439",.,.,"38,067",.,"15,422","133,181"
DZ23K,"Bronchopneumonia with Single Intervention, with CC Score 0-10","34,273","82,231","14,290","12,850","11,075","14,726",.,.,"12,249",.,856,.,"10,122","7,196",.,"48,165","248,034"
DZ23L,"Bronchopneumonia without Interventions, with CC Score 11+","43,883","127,921","19,486","29,486","78,756","5,230","3,090",.,"53,664","13,219","35,678","15,125","16,723","119,854",.,"89,786","651,900"
DZ23M,"Bronchopneumonia without Interventions, with CC Score 6-10","202,941","290,141","96,705","74,046","87,340","41,110",.,.,"51,439","15,862","90,618","19,573",.,"283,404",.,"345,116","1,598,296"
DZ23N,"Bronchopneumonia without Interventions, with CC Score 0-5","141,981","181,933","99,295","60,079","46,198","23,826",.,.,"21,192",.,"19,101","43,394",.,"213,301",.,"145,105","995,404"
DZ24J,"Inhalation, Lung Injury or Foreign Body, with Multiple Interventions, with CC Score 10+",.,"14,797",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"14,797"
DZ24K,"Inhalation, Lung Injury or Foreign Body, with Multiple Interventions, with CC Score 0-9",.,"3,782",.,.,.,.,.,.,.,.,"20,895","85,975",.,.,.,.,"110,651"
DZ24L,"Inhalation, Lung Injury or Foreign Body, with Single Intervention, with CC Score 10+","12,931","15,006","24,995","9,361","20,676","3,112","12,299",.,.,.,"34,602","2,106",.,.,.,"32,128","167,214"
DZ24M,"Inhalation, Lung Injury or Foreign Body, with Single Intervention, with CC Score 0-9","48,168","83,650","39,161","36,032","24,814","7,072","31,747",.,"5,917",.,"27,361","30,973",.,"2,056",.,"22,331","359,283"
DZ24N,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 14+",.,"28,107","10,800",.,"55,585",.,"32,958",.,"4,099",.,"33,459",.,"6,601",.,.,"5,828","177,437"
DZ24P,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 10-13","55,290","200,054","30,873","72,125","105,664","11,759","84,523",.,"66,350","12,463","14,372","16,739","5,721","79,173",.,"51,972","807,078"
DZ24Q,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 6-9","135,401","403,040","146,857","198,325","249,494","36,537","70,036",.,"55,401","15,485","91,788","142,925","9,242","126,931",.,"152,240","1,833,699"
DZ24R,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 0-5","153,426","360,320","161,429","156,943","342,832","134,870","49,437",.,"49,558",.,"259,547","109,161",.,"127,561",.,"115,213","2,020,296"
DZ25G,"Fibrosis or Pneumoconiosis, with Interventions, with CC Score 7+",.,"2,811",.,"1,872",.,.,.,.,"3,331",.,.,"5,033",.,.,.,.,"13,047"
DZ25H,"Fibrosis or Pneumoconiosis, with Interventions, with CC Score 0-6",.,"4,716",.,"7,488","6,014",581,"6,695",.,.,.,"2,415","1,051",.,.,.,.,"28,961"
DZ25J,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 10+",.,"2,811","32,321","4,212","18,795",.,"3,090",.,"13,314",.,"3,627","2,364","8,361",.,.,"8,033","96,927"
DZ25K,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 7-9","4,013","10,684","22,766","3,276","13,908","1,743",.,.,"33,285",.,"4,011","6,230",.,.,.,"19,189","119,107"
DZ25L,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 4-6","30,681","25,276","22,230","33,267","15,413","10,414",.,.,"18,804",.,"31,318","34,259",.,"34,440",.,"32,780","288,882"
DZ25M,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 0-3","24,078","23,272","15,660","21,092","12,945","20,630",.,.,"9,246",.,"14,529","16,158",.,"9,253",.,"46,812","213,674"
DZ26G,"Pneumothorax or Intrathoracic Injuries, with Multiple Interventions, with CC Score 6+","15,160",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"15,160"
DZ26H,"Pneumothorax or Intrathoracic Injuries, with Multiple Interventions, with CC Score 0-5",.,"7,833",.,.,.,.,.,.,.,.,"3,332","5,627",.,.,.,"13,803","30,595"
DZ26J,"Pneumothorax or Intrathoracic Injuries, with Single Intervention, with CC Score 6+","4,606","7,378",.,"12,076","1,504",.,.,.,.,.,.,"12,449","3,521",.,.,"7,663","49,197"
DZ26K,"Pneumothorax or Intrathoracic Injuries, with Single Intervention, with CC Score 3-5","5,351","15,106",.,"4,680","3,759",.,.,.,"3,517",.,"8,233","35,170",.,"5,375",.,"33,385","114,577"
DZ26L,"Pneumothorax or Intrathoracic Injuries, with Single Intervention, with CC Score 0-2","18,542","11,708","3,670","3,962","21,315",.,.,.,.,.,.,"25,950",.,"11,311",.,"2,230","98,689"
DZ26M,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 6+","20,957","16,775","7,834","37,176","25,561","1,945",.,.,"4,808","1,888","6,135","6,114",.,"9,841",.,"31,952","170,986"
DZ26N,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 3-5","27,118","19,199",.,"11,637","6,519","5,919",.,.,.,.,"4,491","17,042",.,"9,185",.,"9,556","110,666"
DZ26P,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 0-2","15,163","22,878",.,"28,486","14,418","18,333",.,.,.,.,"10,270","36,097",.,"14,819",.,"38,387","198,853"
DZ27N,"Respiratory Failure with Multiple Interventions, with CC Score 0-10","3,121",.,"4,638",.,.,.,.,.,.,.,.,"14,184",.,.,.,.,"21,943"
DZ27P,"Respiratory Failure with Single Intervention, with CC Score 11+","3,121","8,138",.,.,"13,156",.,.,.,.,.,.,"8,161",.,.,.,"6,192","38,769"
DZ27Q,"Respiratory Failure with Single Intervention, with CC Score 6-10","41,423","29,983",.,"11,853","11,653","16,787","12,874",.,"5,178",.,"18,026","54,997",.,.,.,"17,118","219,893"
