HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
HN43A,"Major Hand Procedures for Non-Trauma, 19 years and over, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
HN43B,"Major Hand Procedures for Non-Trauma, 19 years and over, with CC Score 0-1",1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,3,5
HN43C,"Major Hand Procedures for Non-Trauma, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,4
HN44A,"Intermediate Hand Procedures for Non-Trauma, 19 years and over, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,2,3
HN44B,"Intermediate Hand Procedures for Non-Trauma, 19 years and over, with CC Score 0-1",5,.,.,.,8,.,.,.,.,.,.,.,1,.,.,.,25,39
HN44C,"Intermediate Hand Procedures for Non-Trauma, between 6 and 18 years",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,3,4
HN44D,"Intermediate Hand Procedures for Non-Trauma, 5 years and under",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,2
HN45A,"Minor Hand Procedures for Non-Trauma, 19 years and over",1,.,.,.,4,.,.,.,.,.,.,.,.,.,.,.,18,23
HN45B,"Minor Hand Procedures for Non-Trauma, between 6 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
HN53C,Major Shoulder Procedures for Non-Trauma with CC Score 0-1,1,.,.,.,1,.,.,.,.,.,.,.,2,.,.,.,.,4
HN54A,"Intermediate Shoulder Procedures for Non-Trauma, 19 years and over, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
HN54C,"Intermediate Shoulder Procedures for Non-Trauma, 19 years and over, with CC Score 0-1",4,.,.,.,4,.,.,.,.,.,.,.,5,.,.,.,2,15
HN54D,"Intermediate Shoulder Procedures for Non-Trauma, 18 years and under",.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,2
HN55Z,Minor Shoulder Procedures for Non-Trauma,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,3
HN56Z,Minimal Shoulder Procedures,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
HN63B,Major Elbow Procedures for Non-Trauma with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,2,3
HN64A,"Intermediate Elbow Procedures for Non-Trauma, 19 years and over, with CC Score 2+",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
HN64B,"Intermediate Elbow Procedures for Non-Trauma, 19 years and over, with CC Score 0-1",1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,3,5
HN64C,"Intermediate Elbow Procedures for Non-Trauma, between 6 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
HN65Z,Minor Elbow Procedures for Non-Trauma,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
HN66Z,Minimal Elbow Procedures,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
HN81C,"Complex, Hip or Knee Procedures for Non-Trauma, with CC Score 4-5",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
HN81D,"Complex, Hip or Knee Procedures for Non-Trauma, with CC Score 2-3",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
HT12B,Very Major Hip Procedures for Trauma with CC Score 9-11,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
HT12C,Very Major Hip Procedures for Trauma with CC Score 6-8,.,.,.,.,1,.,.,.,.,.,.,.,1,.,.,.,1,3
HT12D,Very Major Hip Procedures for Trauma with CC Score 3-5,.,.,.,.,2,.,.,.,.,.,.,.,1,.,.,.,2,5
HT12E,Very Major Hip Procedures for Trauma with CC Score 0-2,1,.,.,.,17,.,.,.,.,.,.,.,1,.,.,.,1,20
HT13D,Major Hip Procedures for Trauma with CC 3-5,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,3
HT13E,Major Hip Procedures for Trauma with CC 0-2,4,.,.,.,12,.,.,.,.,.,.,.,.,.,.,.,1,17
HT14C,Intermediate Hip Procedures for Trauma with CC Score 0-1,1,.,.,.,2,.,.,.,.,.,.,.,1,.,.,.,.,4
HT22C,Very Major Knee Procedures for Trauma with CC Score 0-1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
HT23D,"Major Knee Procedures for Trauma, 19 years and over, with CC Score 0",.,.,.,.,5,.,.,.,.,.,.,.,2,.,.,.,1,8
HT24A,"Intermediate Knee Procedures for Trauma, 19 years and over, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
HT24C,"Intermediate Knee Procedures for Trauma, 19 years and over, with CC Score 0",3,.,.,.,1,.,.,.,.,.,.,.,4,.,.,.,1,9
HT24D,"Intermediate Knee Procedures for Trauma, 18 years and under",1,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,1,6
HT25Z,Minor Knee Procedures for Trauma,1,.,.,.,1,.,.,.,.,.,.,.,4,.,.,.,.,6
HT32C,Very Major Foot Procedures for Trauma with CC Score 0-1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
HT33A,"Major Foot Procedures for Trauma, 19 years and over, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
HT33C,"Major Foot Procedures for Trauma, 19 years and over, with CC Score 1",7,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,10
HT33D,"Major Foot Procedures for Trauma, 19 years and over, with CC Score 0",20,.,.,.,11,.,.,.,.,.,.,.,7,.,.,.,5,43
HT33E,"Major Foot Procedures for Trauma, 18 years and under",1,.,.,.,2,.,.,.,.,.,.,.,2,.,.,.,.,5
HT34C,"Intermediate Foot Procedures for Trauma, 19 years and over, with CC Score 1",1,.,.,.,1,.,.,.,.,.,.,.,2,.,.,.,.,4
HT34D,"Intermediate Foot Procedures for Trauma, 19 years and over, with CC Score 0",13,.,.,.,2,.,.,.,.,.,.,.,2,.,.,.,5,22
HT34E,"Intermediate Foot Procedures for Trauma, 18 years and under",3,.,.,.,.,.,.,.,.,.,.,.,9,.,.,.,3,15
HT35Z,Minor Foot Procedures for Trauma,1,.,.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,5
HT42B,Very Major Hand Procedures for Trauma with CC Score 0-1,3,.,.,.,4,.,.,.,.,.,.,.,3,.,.,.,11,21
HT43A,"Major Hand Procedures for Trauma, 19 years and over, with CC Score 4+",1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,2,4
HT43B,"Major Hand Procedures for Trauma, 19 years and over, with CC Score 2-3",.,.,.,.,3,.,.,.,.,.,.,.,1,.,.,.,9,13
HT43C,"Major Hand Procedures for Trauma, 19 years and over, with CC Score 0-1",34,.,.,.,76,.,.,.,.,.,.,.,5,.,.,.,157,272
HT43D,"Major Hand Procedures for Trauma, between 6 and 18 years",13,.,.,.,17,.,.,.,.,.,.,.,36,.,.,.,46,112
HT43E,"Major Hand Procedures for Trauma, 5 years and under",1,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,3,6
HT44A,"Intermediate Hand Procedures for Trauma, 19 years and over, with CC Score 4+",.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,1,2
HT44B,"Intermediate Hand Procedures for Trauma, 19 years and over, with CC Score 2-3",1,.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,16,18
HT44C,"Intermediate Hand Procedures for Trauma, 19 years and over, with CC Score 0-1",20,1,.,.,19,.,.,1,.,.,1,.,3,.,.,.,323,368
HT44D,"Intermediate Hand Procedures for Trauma, between 6 and 18 years",52,.,.,.,6,.,.,.,.,.,.,.,57,.,.,.,67,182
HT44E,"Intermediate Hand Procedures for Trauma, 5 years and under",7,.,.,.,.,.,.,.,.,.,.,.,18,.,.,.,17,42
HT45Z,Minor Hand Procedures for Trauma,2,.,.,.,9,.,.,.,.,.,.,.,2,.,.,.,13,26
HT52B,Very Major Shoulder Procedures for Trauma with CC Score 2-3,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
HT53B,"Major Shoulder Procedures for Trauma, 19 years and over, with CC Score 2-3",1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
HT53C,"Major Shoulder Procedures for Trauma, 19 years and over, with CC Score 1",.,.,.,.,2,.,.,.,.,.,.,.,1,.,.,.,.,3
HT53D,"Major Shoulder Procedures for Trauma, 19 years and over, with CC Score 0",2,.,.,.,9,.,.,2,.,.,.,.,1,.,.,.,.,14
HT53E,"Major Shoulder Procedures for Trauma, 18 years and under",1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
HT54A,Intermediate Shoulder Procedures for Trauma with CC Score 4+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
HT54B,Intermediate Shoulder Procedures for Trauma with CC Score 2-3,1,.,.,.,1,.,.,.,1,.,.,.,5,.,.,.,.,8
HT54C,Intermediate Shoulder Procedures for Trauma with CC Score 1,6,1,.,.,2,.,.,.,.,.,.,.,4,.,.,.,1,14
HT54D,Intermediate Shoulder Procedures for Trauma with CC Score 0,8,2,.,.,7,.,.,.,.,.,.,.,8,.,.,.,3,28
HT55Z,Minor Shoulder Procedures for Trauma,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,2
HT62B,Very Major Elbow Procedures for Trauma with CC score 0-1,2,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,1,6
HT63C,"Major Elbow Procedures for Trauma, 19 years and over, with CC Score 1",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,3
HT63D,"Major Elbow Procedures for Trauma, 19 years and over, with CC Score 0",9,.,.,.,9,.,.,.,.,.,.,.,3,.,.,.,11,32
HT63E,"Major Elbow Procedures for Trauma, between 6 and 18 years",33,.,.,.,2,.,.,.,.,.,.,.,22,.,.,.,13,70
HT63F,"Major Elbow Procedures for Trauma, 5 years and under",20,.,.,.,.,.,.,.,.,.,.,.,28,.,.,.,10,58
HT64A,"Intermediate Elbow Procedures for Trauma, 19 years and over, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
HT64B,"Intermediate Elbow Procedures for Trauma, 19 years and over, with CC Score 0",7,.,.,.,3,.,.,1,.,.,.,.,1,.,.,.,8,20
HT64C,"Intermediate Elbow Procedures for Trauma, between 6 and 18 years",31,.,.,.,1,.,.,.,.,.,.,.,38,.,.,.,15,85
HT64D,"Intermediate Elbow Procedures for Trauma, 5 years and under",18,.,.,.,.,.,.,.,.,.,.,.,22,.,.,.,5,45
HT65Z,Minor Elbow Procedures for Trauma,2,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,3
HT81D,"Complex, Hip or Knee Procedures for Trauma, with CC Score 0-3",.,.,.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,3
HT86A,"Complex, Foot, Hand, Shoulder or Elbow Procedures for Trauma, with CC Score 4+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
HT86C,"Complex, Foot, Hand, Shoulder or Elbow Procedures for Trauma, with CC Score 0-1",3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,5
JA12E,"Malignant Breast Disorders with Interventions, with CC Score 3-6",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JA12G,"Malignant Breast Disorders without Interventions, with CC Score 9+",1,1,.,2,6,.,.,.,.,.,.,.,.,.,.,.,1,11
JA12H,"Malignant Breast Disorders without Interventions, with CC Score 6-8",.,9,2,.,1,.,.,.,.,.,1,.,2,1,.,.,2,18
JA12J,"Malignant Breast Disorders without Interventions, with CC Score 4-5",1,.,7,.,4,.,.,.,.,.,.,.,.,.,4,.,3,19
JA12K,"Malignant Breast Disorders without Interventions, with CC Score 2-3",2,5,7,.,2,1,.,.,.,.,.,.,3,.,.,.,4,24
JA12L,"Malignant Breast Disorders without Interventions, with CC Score 0-1",.,.,6,.,1,.,.,.,.,.,.,.,.,.,.,.,1,8
JA13B,"Non-Malignant Breast Disorders without Interventions, with CC Score 4+",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,2,3
JA13C,"Non-Malignant Breast Disorders without Interventions, with CC Score 0-3",21,6,.,1,11,.,.,.,.,.,.,.,6,.,.,4,3,52
JA20F,Unilateral Major Breast Procedures with CC Score 0-2,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JA34Z,Unilateral Delayed Free Perforator Flap Breast Reconstruction,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
JA43B,Unilateral Intermediate Breast Procedures with CC Score 0-2,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
JA45Z,Unilateral Minor Breast Procedures,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
JB31B,Intermediate Burn (TBSA of 20-59%) with Other Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
JB31C,Intermediate Burn (TBSA of 20-59%) without Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
JB32A,Minor Burn (TBSA of less than 20%) with Skin Graft,.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
JB32B,Minor Burn (TBSA of less than 20%) with Other Skin Procedure,1,.,.,.,.,1,.,.,.,.,.,.,8,.,.,.,.,10
JB32C,Minor Burn (TBSA of less than 20%) without Skin Procedure,2,3,.,2,4,1,.,.,.,.,.,.,21,.,1,.,.,34
JB33A,Other Burn with Skin Graft,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
JB33B,Other Burn with Other Skin Procedure,.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,1,5
JB33C,Other Burn without Skin Procedure,7,14,.,.,10,6,.,.,1,.,3,.,33,.,.,.,6,80
JC41Z,Major Skin Procedures,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
JC42A,"Intermediate Skin Procedures, 13 years and over",58,41,5,20,55,24,.,.,.,.,1,.,60,.,26,.,198,488
JC42B,"Intermediate Skin Procedures, 12 years and under",10,2,.,.,4,.,.,.,.,.,.,.,12,.,3,.,137,168
JC43A,"Minor Skin Procedures, 13 years and over",19,18,1,3,10,6,.,.,1,.,.,.,9,.,2,.,76,145
JC43B,"Minor Skin Procedures, 12 years and under",6,2,.,.,.,.,.,.,.,.,.,.,4,.,1,.,34,47
JC47B,"Phototherapy or Photochemotherapy, 12 years and under",.,.,.,1,.,.,.,.,.,.,.,.,1,.,.,.,2,4
JD07C,"Skin Disorders with Interventions, with CC Score 4-7",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
JD07D,"Skin Disorders with Interventions, with CC Score 0-3",1,4,1,2,2,1,.,.,.,.,.,.,4,.,1,.,1,17
JD07E,"Skin Disorders without Interventions, with CC Score 19+",.,.,2,.,1,.,.,.,.,.,.,.,.,.,.,.,2,5
JD07F,"Skin Disorders without Interventions, with CC Score 14-18",.,2,6,.,1,1,.,.,1,.,.,.,7,.,3,.,5,26
JD07G,"Skin Disorders without Interventions, with CC Score 10-13",12,13,4,2,7,1,.,.,7,.,5,.,29,.,8,.,12,100
JD07H,"Skin Disorders without Interventions, with CC Score 6-9",26,66,10,.,49,3,.,.,12,.,19,.,90,.,18,.,53,346
JD07J,"Skin Disorders without Interventions, with CC Score 2-5",86,123,29,16,58,21,5,.,13,.,50,.,180,.,40,1,73,695
JD07K,"Skin Disorders without Interventions, with CC Score 0-1",81,134,6,13,113,26,1,1,5,.,48,.,195,.,36,3,61,723
KA05D,Anterior Pituitary Disorders with CC Score 0-1,.,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,2
KA06C,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 4+",3,2,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,6
KA06D,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 2-3",3,1,.,1,.,1,.,.,.,.,1,.,4,.,1,.,2,14
KA06E,"Non-Pituitary Neoplasia or Hypoplasia, with CC Score 0-1",2,2,.,.,1,.,.,.,.,.,.,.,.,.,.,.,2,7
KA07A,Non-Surgical Thyroid Disorders with CC Score 4+,4,.,.,.,1,.,.,.,.,.,2,.,5,.,2,.,3,17
KA07B,Non-Surgical Thyroid Disorders with CC Score 2-3,2,2,.,.,.,.,.,.,.,.,5,.,7,.,1,.,.,17
KA07C,Non-Surgical Thyroid Disorders with CC Score 0-1,10,1,1,2,3,.,.,.,4,.,3,.,13,.,3,.,6,46
KA08A,Other Endocrine Disorders with CC Score 4+,4,9,.,1,.,1,.,.,1,.,4,.,9,.,5,.,4,38
KA08B,Other Endocrine Disorders with CC Score 2-3,3,5,1,1,2,.,1,.,.,.,3,.,14,.,1,.,5,36
KA08C,Other Endocrine Disorders with CC Score 0-1,1,5,.,2,6,2,.,.,.,.,11,.,13,.,2,.,6,48
KA09E,Thyroid Procedures with CC Score 0-1,1,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,2
KB01C,"Diabetes with Hypoglycaemic Disorders, with CC Score 8+",.,10,2,.,2,1,.,.,3,.,1,.,15,.,.,.,2,36
KB01D,"Diabetes with Hypoglycaemic Disorders, with CC Score 5-7",11,23,.,3,7,.,.,.,1,.,2,.,27,.,5,.,12,91
KB01E,"Diabetes with Hypoglycaemic Disorders, with CC Score 3-4",10,17,1,1,7,2,.,.,1,.,6,.,17,.,8,.,15,85
KB01F,"Diabetes with Hypoglycaemic Disorders, with CC Score 0-2",5,10,1,2,9,5,.,.,.,.,4,.,17,.,3,.,5,61
KB02G,"Diabetes with Hyperglycaemic Disorders, with CC Score 8+",2,8,3,1,1,3,.,.,2,.,.,.,24,.,1,.,6,51
KB02H,"Diabetes with Hyperglycaemic Disorders, with CC Score 5-7",16,26,.,4,13,1,3,.,1,.,12,.,44,.,8,.,29,157
KB02J,"Diabetes with Hyperglycaemic Disorders, with CC Score 2-4",29,52,3,7,23,3,4,.,2,.,32,.,116,.,26,.,54,351
KB02K,"Diabetes with Hyperglycaemic Disorders, with CC Score 0-1",49,71,1,5,34,21,2,.,9,.,59,.,114,.,27,.,39,431
KB03C,"Diabetes with Lower Limb Complications, with CC Score 9+",.,3,1,.,.,1,.,.,1,.,.,.,.,.,.,.,.,6
KB03D,"Diabetes with Lower Limb Complications, with CC Score 5-8",1,2,.,.,4,.,.,.,.,.,1,.,1,.,.,.,1,10
KB03E,"Diabetes with Lower Limb Complications, with CC Score 0-4",4,3,.,.,6,1,.,.,.,.,5,.,.,.,2,.,1,22
KC04A,Inborn Errors of Metabolism with CC Score 3+,12,.,.,.,.,.,.,.,1,.,2,.,4,.,2,.,2,23
KC04B,Inborn Errors of Metabolism with CC Score 0-2,6,.,7,.,4,2,.,.,.,.,4,.,3,.,.,.,4,30
KC05J,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 10+",8,7,25,.,9,11,.,.,.,.,6,.,36,.,2,.,19,123
KC05K,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 7-9",14,28,29,1,18,6,1,.,4,.,20,.,89,.,9,.,34,253
KC05L,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 4-6",53,111,31,17,49,7,9,.,12,.,72,.,235,.,18,.,116,730
KC05M,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 2-3",49,105,25,24,34,12,3,.,8,.,86,.,168,.,17,.,74,605
KC05N,"Fluid or Electrolyte Disorders, without Interventions, with CC Score 0-1",24,40,6,5,20,6,3,.,1,.,49,.,118,.,5,1,26,304
LA02A,"Kidney Transplant, 19 years and over, from Cadaver Heart-Beating Donor",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LA04M,"Kidney or Urinary Tract Infections, with Interventions, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
LA04N,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 13+",.,.,.,.,3,.,.,.,.,.,.,.,2,.,.,.,2,7
LA04P,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 8-12",6,38,13,.,10,3,.,.,5,.,10,.,48,.,10,.,48,191
LA04Q,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 4-7",62,250,77,15,91,6,4,.,33,.,77,.,375,.,70,.,252,"1,312"
LA04R,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 2-3",119,305,66,22,111,22,6,.,31,.,120,.,473,1,77,.,172,"1,525"
LA04S,"Kidney or Urinary Tract Infections, without Interventions, with CC Score 0-1",124,321,30,44,165,35,3,.,17,.,129,.,558,.,79,1,143,"1,649"
LA05Z,Renal Replacement Peritoneal Dialysis Associated Procedures,.,.,7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7
LA07J,"Acute Kidney Injury with Interventions, with CC Score 6-10",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
LA07K,"Acute Kidney Injury with Interventions, with CC Score 0-5",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
LA07L,"Acute Kidney Injury without Interventions, with CC Score 12+",.,4,.,.,6,.,.,.,.,.,.,.,5,.,.,.,2,17
LA07M,"Acute Kidney Injury without Interventions, with CC Score 8-11",12,22,17,.,18,2,.,.,6,.,10,.,21,.,10,.,27,145
LA07N,"Acute Kidney Injury without Interventions, with CC Score 4-7",72,83,44,13,39,20,3,.,10,.,59,.,141,.,20,.,95,599
LA07P,"Acute Kidney Injury without Interventions, with CC Score 0-3",75,147,45,19,45,53,1,.,8,.,91,.,252,.,14,.,70,820
LA08K,"Chronic Kidney Disease without Interventions, with CC Score 11+",.,4,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7
LA08L,"Chronic Kidney Disease without Interventions, with CC Score 8-10",3,2,5,.,.,2,.,.,.,.,.,.,4,.,1,.,2,19
LA08M,"Chronic Kidney Disease without Interventions, with CC Score 5-7",9,12,10,2,.,6,.,.,.,.,1,.,.,.,.,.,8,48
LA08N,"Chronic Kidney Disease without Interventions, with CC Score 3-4",9,5,10,1,.,15,.,.,.,.,.,.,2,.,.,.,2,44
LA08P,"Chronic Kidney Disease without Interventions, with CC Score 0-2",.,.,37,.,.,.,.,.,.,.,.,.,2,.,.,.,.,39
LA09M,"General Renal Disorders without Interventions, with CC Score 9+",.,2,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,3
LA09N,"General Renal Disorders without Interventions, with CC Score 6-8",2,3,12,2,1,.,.,.,.,.,2,.,3,.,.,.,6,31
LA09P,"General Renal Disorders without Interventions, with CC Score 3-5",9,14,7,.,6,3,1,.,1,.,7,.,18,.,1,.,19,86
LA09Q,"General Renal Disorders without Interventions, with CC Score 0-2",44,89,15,13,35,21,1,.,11,.,47,.,217,.,17,.,67,577
LB06N,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 13+",.,.,4,.,3,.,.,.,.,.,.,.,.,.,.,.,.,7
LB06P,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 7-12",.,7,3,2,4,.,.,.,.,.,.,.,11,.,.,.,11,38
LB06Q,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 4-6",1,17,4,2,7,.,.,.,.,.,.,.,13,.,1,.,14,59
LB06R,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 2-3",2,3,4,2,4,.,.,.,.,.,2,.,16,.,.,.,3,36
LB06S,"Kidney, Urinary Tract or Prostate Neoplasms, without Interventions, with CC Score 0-1",6,.,5,.,3,1,.,.,1,.,.,.,7,.,.,.,1,24
LB09D,"Intermediate Endoscopic Ureter Procedures, 19 years and over",5,1,4,5,4,.,.,.,.,.,.,.,.,.,.,.,7,26
LB13F,Major Endoscopic Bladder Procedures with CC Score 0-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5,5
LB14Z,Intermediate Endoscopic Bladder Procedures,3,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,4
LB15D,"Minor Bladder Procedures, 18 years and under",2,.,.,.,1,1,.,.,.,.,.,.,3,.,.,.,2,9
LB15E,"Minor Bladder Procedures, 19 years and over",48,41,49,18,16,8,2,.,14,.,8,.,2,.,2,.,35,243
LB16G,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 8+",4,1,.,.,1,1,.,.,.,.,.,.,.,.,2,.,7,16
LB16H,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 5-7",3,4,7,3,2,2,.,.,.,.,3,.,1,.,3,.,3,31
LB16J,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 2-4",10,16,7,7,11,2,.,.,.,.,4,.,23,.,5,.,23,108
LB16K,"Urinary Incontinence or Other Urinary Problems, without Interventions, with CC Score 0-1",8,12,8,8,14,4,.,.,.,.,2,.,20,.,3,.,6,85
LB17Z,Introduction of Therapeutic Substance into Bladder,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LB18Z,Attention to Suprapubic Bladder Catheter,10,2,17,4,.,.,.,.,1,.,.,.,3,.,3,.,3,43
LB19E,"Ureteric or Bladder Disorders, without Interventions, with CC Score 5+",4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,6
LB19F,"Ureteric or Bladder Disorders, without Interventions, with CC Score 2-4",2,.,.,.,.,1,.,.,.,.,1,.,11,.,.,.,.,15
LB19G,"Ureteric or Bladder Disorders, without Interventions, with CC Score 0-1",2,.,2,.,.,1,.,.,.,.,.,.,2,.,2,.,3,12
LB20D,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, with Interventions, with CC Score 0-3",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
LB20E,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 7+",1,8,7,2,11,1,.,.,.,.,1,.,.,.,3,.,15,49
LB20F,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 2-6",6,66,4,9,18,3,.,.,1,.,3,.,7,.,5,.,27,149
LB20G,"Infection or Mechanical Problems Related to Genito-Urinary Prostheses, Implants or Grafts, without Interventions, with CC Score 0-1",2,11,1,2,11,2,.,.,1,.,2,.,5,.,2,.,6,45
LB25F,Transurethral Prostate Resection Procedures with CC Score 0-2,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,2
LB28E,"Non-Malignant Prostate Disorders without Interventions, with CC Score 6+",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB28F,"Non-Malignant Prostate Disorders without Interventions, with CC Score 3-5",.,.,1,1,.,.,.,.,.,.,.,.,1,.,.,.,.,3
LB28G,"Non-Malignant Prostate Disorders without Interventions, with CC Score 0-2",2,1,2,3,2,2,.,.,.,.,.,.,.,.,.,.,.,12
LB29A,"Major Open Urethra Procedures, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
LB35C,"Scrotum, Testis or Vas Deferens Disorders, with Interventions, with CC Score 2+",.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
LB35E,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 6+",.,.,.,.,2,.,.,.,.,.,.,.,1,.,.,.,1,4
LB35F,"Scrotum, Testis or Vas Deferens Disorders, without Interventions, with CC Score 3-5",3,1,2,1,.,1,.,.,.,.,1,.,4,.,1,.,.,14
