"ITEM_TYPE_NAME","CROSSING_TYPE_NAME","SECTION_NAME","EASTING","NORTHING","START_DATE"
"PEDESTRIAN CROSSING","UNCONTROLLED","7035A0006_05 - CLIFTON ST1: CARRICK HILL TO CARLISLE CIRCUS RBT -  BELFAST NORTH",333399,375191,25/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0506_05 - RAVENHILL RD1: ALBERTBRIDGE RD TO RAVENHILL AV -  BELFAST SOUTH",335092,373945,25/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0512_06 - McKINSTRY RD1: DERRIAGHY RD C5 TO STEWARTSTOWN RD RBT -  LISBURN",327693,368128,05/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_22 - ALBERTBRIDGE RD1: SHORT STRAND TO MOUNTPOTTINGER RD -  BELFAST SOUTH",335159,373956,23/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0055_43 - NEWTOWNBREDA RD1: SAINTFIELD RD TO BELVOIR RD -  BELFAST SOUTH",335266,370111,24/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0506_05 - RAVENHILL RD1: ALBERTBRIDGE RD TO RAVENHILL AV -  BELFAST SOUTH",335125,373332,25/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0502_05 - NORTHUMBERLAND ST1: SHANKILL RD TO PEACE LINE -  BELFAST NORTH",332715,374790,02/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0002_17 - YORK ST1: GREAT PATRICK ST TO DONEGALL ST -  BELFAST NORTH",333863,374867,08/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0506_01 - SHORT STRAND1: MOUNTPOTTINGER LK TO ALBERTBRIDGE RD -  BELFAST SOUTH",335030,374025,22/05/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065B0102_06 - STEWARTSTOWN RD1: CREIGHTONS RD RBT TO COLIN RD RBT C3 -  BELFAST NORTH",327854,369568,06/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065B0102_06 - STEWARTSTOWN RD1: CREIGHTONS RD RBT TO COLIN RD RBT C3 -  BELFAST NORTH",327919,369716,06/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0701_06 - GRAND PDE1: CASTLEREAGH RD1 TO BLOOMFIELD RD2 -  BELFAST SOUTH",336515,372795,05/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0265_03 - KING'S RD2: GILNAHIRK RD TO KNOCK RD -  BELFAST SOUTH",338700,373639,18/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0039_03 - SHANKILL RD1: AGNES ST2 TO AINSWORTH AV1 -  BELFAST NORTH",331997,374901,19/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0701_06 - GRAND PDE1: CASTLEREAGH RD1 TO BLOOMFIELD RD2 -  BELFAST SOUTH",336845,373275,05/07/2006 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035C0701_08 - NORTH RD1: BLOOMFIELD RD2 TO KIRKLISTON PK1 -  BELFAST SOUTH",337073,373512,10/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0055_35 - BALLYSILLAN RD1: NORTH CIRCULAR RD3 AT NO.105 TO OLDPARK RD1 -  BELFAST NORTH",331562,377597,26/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0055_36 - BALLYSILLAN RD1: OLDPARK RD TO CRUMLIN RD -  BELFAST NORTH",330843,376578,18/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0055_35 - BALLYSILLAN RD1: NORTH CIRCULAR RD3 AT NO.105 TO OLDPARK RD1 -  BELFAST NORTH",331390,377335,26/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0052_05 - CRUMLIN RD1: BALLYSILLAN RD TO SQUIRES HILL RD -  BELFAST NORTH",330790,376952,29/06/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0506_06 - RAVENHILL RD1: RAVENHILL AV TO ORMEAU RD RBT -  BELFAST SOUTH",335022,372161,03/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0506_06 - RAVENHILL RD1: RAVENHILL AV TO ORMEAU RD RBT -  BELFAST SOUTH",335020,372136,03/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0506_06 - RAVENHILL RD1: RAVENHILL AV TO ORMEAU RD RBT -  BELFAST SOUTH",334998,371873,03/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0023_05 - CASTLEREAGH ST1: ALBERTBRIDGE RD TO BEERSBRIDGE RD -  BELFAST SOUTH",335455,373892,20/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0502_01 - OLDPARK RD2: BALLYSILLAN RD TO OLDPARK RD / ALLIANCE AV RBT -  BELFAST NORTH",331389,377329,17/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0023_05 - CASTLEREAGH ST1: ALBERTBRIDGE RD TO BEERSBRIDGE RD -  BELFAST SOUTH",335568,373801,20/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0023_05 - CASTLEREAGH ST1: ALBERTBRIDGE RD TO BEERSBRIDGE RD -  BELFAST SOUTH",335767,373645,20/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0052_04 - CRUMLIN RD1: CRUMLIN RD RBT TO BALLYSILLAN RD -  BELFAST NORTH",331240,376158,28/06/2006 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035B0502_01 - OLDPARK RD2: BALLYSILLAN RD TO OLDPARK RD / ALLIANCE AV RBT -  BELFAST NORTH",332128,376748,17/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0002_10 - SHORE RD2: FORTWILLIAM PK TO SKEGONIEL AV -  BELFAST NORTH",334146,377386,10/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0006_10 - ANTRIM RD1: SALISBURY AV1 TO NORTH CIRCULAR RD3 -  BELFAST NORTH",333181,377815,31/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0006_10 - ANTRIM RD1: SALISBURY AV1 TO NORTH CIRCULAR RD3 -  BELFAST NORTH",333248,378177,31/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0052_09 - CRUMLIN RD1: TENNENT ST1 TO CRUMLIN RD RBT1 -  BELFAST NORTH",332252,375565,27/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0006_11 - ANTRIM RD1: NORTH CIRCULAR RD3 TO GRAY'S LN1 -  BELFAST NORTH",333250,378188,01/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0002_51 - SHORE RD2: DONEGALL PK AV TO FORTWILLIAM PK -  BELFAST NORTH",334139,378498,09/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0002_51 - SHORE RD2: DONEGALL PK AV TO FORTWILLIAM PK -  BELFAST NORTH",334172,378047,09/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0038_03 - GROSVENOR RD1: GROSVENOR RD AT WESTLINK C\LINE TO FALLS RD -  BELFAST NORTH",332851,373842,29/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0038_03 - GROSVENOR RD1: GROSVENOR RD AT WESTLINK C\LINE TO FALLS RD -  BELFAST NORTH",332686,373825,29/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0505_04 - HOLYWOOD RD1: BELMONT RD1 TO PARKWAY1 -  BELFAST SOUTH",337145,374574,21/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0006_12 - ANTRIM RD1: GRAY'S LN TO BELLEVUE PK -  BELFAST NORTH",333375,379722,01/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0503_03 - DURHAM ST1: SANDY ROW AT BOYNE BRIDGE TO GROSVENOR RD -  BELFAST NORTH",333367,373792,14/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0006_13 - ANTRIM RD1: BELLEVUE PK TO BELLEVUE BRIDGE (NORTH SIDE) -  BELFAST NORTH",332620,381236,02/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0006_08 - ANTRIM RD1: CLIFTONVILLE RD TO LIMESTONE RD -  BELFAST NORTH",333360,375928,10/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0006_08 - ANTRIM RD1: CLIFTONVILLE RD TO LIMESTONE RD -  BELFAST NORTH",333220,376439,10/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0006_10 - ANTRIM RD1: SALISBURY AV1 TO NORTH CIRCULAR RD3 -  BELFAST NORTH",333215,377372,31/07/2006 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035B0038_03 - GROSVENOR RD1: GROSVENOR RD AT WESTLINK C\LINE TO FALLS RD -  BELFAST NORTH",332402,373826,29/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0001_07 - DUBLIN RD1: BRUCE ST1 TO SHAFTESBURY SQ1 -  BELFAST NORTH",333683,373455,24/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0003_04 - MOIRA RD1: KNOCKMORE LN A520 TO LISSUE RD C6 -  LISBURN",323299,363136,31/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0501_06 - FALLS RD3: GROSVENOR RD TO DONEGALL RD -  BELFAST NORTH",331880,373514,31/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065B0023_01 - MERCER ST1: SAINTFIELD RD A49 TO GREGG ST -  LISBURN",327570,364163,13/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_13 - CHICHESTER ST1: CALLENDER ST TO OXFORD ST -  BELFAST NORTH",333976,374102,08/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0038_04 - SPRINGFIELD RD5: FALLS RD1 TO SPRINGFIELD RD1 RBT -  BELFAST NORTH",332231,373878,05/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0021_41 - NEWTOWNARDS RD1: GREEN RD C368 RHS TO RATHGAEL RD RBT -  NORTH DOWN",350160,378609,29/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0702_01 - ORMEAU AV1: CROMAC ST TO BEDFORD ST -  BELFAST NORTH",333950,373579,30/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_14 - OXFORD ST1: ANN ST1 TO EAST BRIDGE ST1 -  BELFAST NORTH",334360,374353,11/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0001_15 - GREAT VICTORIA ST1: SHAFTESBURY SQ1 TO BRUCE ST1 -  BELFAST NORTH",333589,373312,25/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_14 - OXFORD ST1: ANN ST1 TO EAST BRIDGE ST1 -  BELFAST NORTH",334379,374137,11/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0038_04 - SPRINGFIELD RD5: FALLS RD1 TO SPRINGFIELD RD1 RBT -  BELFAST NORTH",331358,374553,05/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0704_03 - WOODSTOCK RD1: CHERRYVILLE ST TO RAVENHILL AV -  BELFAST SOUTH",335522,373586,24/07/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_14 - OXFORD ST1: ANN ST1 TO EAST BRIDGE ST1 -  BELFAST NORTH",334396,373980,11/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0038_04 - SPRINGFIELD RD5: FALLS RD1 TO SPRINGFIELD RD1 RBT -  BELFAST NORTH",331167,374289,05/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0003_03 - MOIRA RD1: BALLINDERRY RD B104 TO KNOCKMORE LN A520 -  LISBURN",325608,364018,31/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_14 - OXFORD ST1: ANN ST1 TO EAST BRIDGE ST1 -  BELFAST NORTH",334404,373907,11/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0501_01 - HIGH ST1: VICTORIA ST2 TO LOMBARD ST1 -  BELFAST NORTH",334005,374382,22/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0003_03 - MOIRA RD1: BALLINDERRY RD B104 TO KNOCKMORE LN A520 -  LISBURN",325104,363873,31/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0030_18 - BACHELORS WK1: ANTRIM ST TO RAILWAY ST -  LISBURN",326428,364448,11/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0024_01 - VICTORIA ST2: ANN ST1 TO CHICHESTER ST1 -  BELFAST NORTH",334207,374330,11/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0001_03 - QUEENSWAY1: THE CUTTS C5 TO MOSSIDE RD B102 -  LISBURN",328163,367646,31/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0002_42 - DONEGALL QUAY1: ALBERT SQUARE TO ANN ST1 -  BELFAST NORTH",334323,374534,08/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0001_07 - DUBLIN RD1: BRUCE ST1 TO SHAFTESBURY SQ1 -  BELFAST NORTH",333725,373559,24/08/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0002_75 - WEST CIRCULAR RD1: SPRINGHILL RD TS - NEWTOWNARDS RD RBT -  NORTH DOWN",349342,380276,10/10/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0002_91 - BELFAST RD4: BALLYSALLAGH RD B170 TO END OF DUAL C/W -  NORTH DOWN",347593,380024,18/10/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0059_02 - DOAGH RD2: DOAGH RD RBT TO MONKSTOWN RD -  NEWTOWNABBEY",334567,382795,20/10/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065B0021_08 - HIGH ST2, BANGOR: BALLYHOLME RD B197 TO BRIDGE ST B20 -  NORTH DOWN",350885,381982,13/10/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0001_01 - KINGSWAY1: M1 FLYOVER TO RAILWAY BRIDGE (CONWAY) -  BELFAST NORTH",328658,368092,04/09/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0002_97 - ABBEY ST1: DUFFERIN AV RBT TO ABBEY ST RBT LHS -  NORTH DOWN",350393,381456,06/10/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065B0021_08 - HIGH ST2, BANGOR: BALLYHOLME RD B197 TO BRIDGE ST B20 -  NORTH DOWN",350647,381994,13/10/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0035_01 - MONKSTOWN RD1: DOAGH RD TO OLD CARRICK RD -  NEWTOWNABBEY",334331,384400,20/10/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0002_98 - ABBEY ST1: ABBEY ST RBT TO NEWTOWNARDS RD A21 -  NORTH DOWN",350095,381197,06/10/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065B0020_10 - BRUNSWICK RD1: ABBEY ST A2 TO BRYANSBURN RD B20 -  NORTH DOWN",350080,381204,04/10/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065B0198_02 - HIGH ST3 HOLYWOOD: VICTORIA RD TO MY LADY'S MILE -  NORTH DOWN",339718,379049,02/10/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0002_74 - WEST CIRCULAR RD1:NEWTOWNARDS RD RBT - SPRINGHILL RD TS -  NORTH DOWN",349335,380268,11/10/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0002_85 - HOLYWOOD B/P1: BANGOR RD B198 TO BELFAST RD B198 -  NORTH DOWN",339290,378695,25/10/2006 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0614_18 - CLIFTONPARK AV1: CRUMLIN RD TO CLIFTONVILLE RD -  BELFAST NORTH",332768,375412,22/01/2008 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0019_02 - LIGONIEL RD1: LIGONIEL RD AT NO.115 TO WOLFHILL RD -  BELFAST NORTH",330420,377051,21/05/2008 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0844_12 - DONNYBROOK ST1: LISBURN RD3 TO NORTHBROOK ST1 -  BELFAST SOUTH",332821,372407,04/06/2008 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0844_47 - BALMORAL RD1: BOUCHER RD(NORTH END)TO BOUCHER RD(SOUTH END) -  BELFAST SOUTH",331558,371537,17/06/2008 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0519_07 - THIEPVAL RD1: BENTRIM RD RBT TO GOVERNORS RD RBT (Link) -  LISBURN",326214,364197,10/07/2008 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0001_14 - BOW ST2: ANTRIM ST A30 TO CHAPEL HILL -  LISBURN",326492,364315,28/07/2008 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0001_38 - SMITHFIELD ST1: MARKET ST TO MARKET PL -  LISBURN",326484,364104,28/07/2008 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0001_40 - MARKET SQUARE1 SOUTH: BRIDGE ST TO MARKET ST -  LISBURN",326695,364277,28/07/2008 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0001_41 - MARKET ST4: BOW ST TO SMITHFIELD ST -  LISBURN",326696,364277,28/07/2008 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0001_42 - LAGANBANK RD1: QUEENS RD1 TO HILLSBOROUGH RD -  LISBURN",326784,364053,29/07/2008 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0001_42 - LAGANBANK RD1: QUEENS RD1 TO HILLSBOROUGH RD -  LISBURN",326552,363907,29/07/2008 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0001_42 - LAGANBANK RD1: QUEENS RD1 TO HILLSBOROUGH RD -  LISBURN",326536,363902,29/07/2008 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0049_16 - SAINTFIELD RD RBT1: M1 N BOUND OFF TO N BOUND OFF -  LISBURN",327740,363677,11/08/2008 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0001_34 - QUEENS RD1: BRIDGE ST TRAFFIC SIGNALS TO SEYMOUR ST -  LISBURN",327160,364621,19/08/2008 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0001_33 - QUEENS RD1: SEYMOUR ST TO UNION BRIDGE A49 (SOUTH BOUND) -  LISBURN",327182,364385,20/08/2008 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0001_33 - QUEENS RD1: SEYMOUR ST TO UNION BRIDGE A49 (SOUTH BOUND) -  LISBURN",327074,364228,20/08/2008 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0519_09 - PRINCE WILLIAM RD1: NORTH LISBURN FEEDER RBT TO NETTLEHILL RD1 -  LISBURN",324827,366078,11/09/2008 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065U8034_25 - CASTLE PK RD: CASTLE PK AV TO CASTLE ST C252 -  NORTH DOWN",350928,381323,30/01/2009 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0814_30 - UNIVERSITY ST1: UNIVERSITY RD TO ORMEAU RD -  BELFAST SOUTH",333487,372834,05/02/2009 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065U8034_41 - CASTLE PK AV1: MAIN ST TO CASTLE PK RD -  NORTH DOWN",350449,381460,06/02/2009 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0006_15 - ANTRIM RD5: BELLEVUE BRIDGE (NORTH SIDE) TO HIGHTOWN RD1 -  NEWTOWNABBEY",332395,381566,20/10/2009 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0006_15 - ANTRIM RD5: BELLEVUE BRIDGE (NORTH SIDE) TO HIGHTOWN RD1 -  NEWTOWNABBEY",332303,381715,20/10/2009 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0803_16 - FALLS RD1: FALLS RD AT KENNEDY CENTRE FOR 11m. -  BELFAST NORTH",330698,371883,05/07/2010 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0262_04 - DUNLADY RD2: UPPER NEWTOWNARDS RD1 TO MURDER BRIDGE1 -  CASTLEREAGH",342341,374074,26/11/2010 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7065A0001_09 - BELFAST RD7: BELSIZE RD C4 (INCL ROUNDABOUT) TO TRAFFIC SIGNALS WALLACE AVE -  LISBURN",327214,364903,29/11/2010 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0703_07 - BROADWAY RBT1: BROADWAY, CLOCKWISE -  BELFAST NORTH",332027,373130,22/12/2010 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0703_07 - BROADWAY RBT1: BROADWAY, CLOCKWISE -  BELFAST NORTH",332045,373048,22/12/2010 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035C0703_07 - BROADWAY RBT1: BROADWAY, CLOCKWISE -  BELFAST NORTH",332068,373095,22/12/2010 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035B0090_03 - OLD CARRICK RD1: DOAGH RD TO KNOCKAGH RD -  NEWTOWNABBEY",334307,385143,09/02/2011 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_06 - UPPER NEWTOWNARDS RD1: KNOCK RD TO GALWAY PK -  BELFAST SOUTH",339026,373923,09/06/2011 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_06 - UPPER NEWTOWNARDS RD1: KNOCK RD TO GALWAY PK -  BELFAST SOUTH",339247,373926,09/06/2011 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0844_61 - BOUCHER RD1: BOUCHER RD AT ENTRANCE TO CHARLES HURST Ltd. -  BELFAST SOUTH",331382,371313,23/07/2013 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0631_48 - LANARK WAY1: SHANKILL RD TO CUPAR WAY -  BELFAST NORTH",332015,374884,25/09/2013 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0002_07 - SHORE RD1: DOAGH RD TO MOUNT ST -  NEWTOWNABBEY",334776,380491,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0012_17 - WESTLINK1: FOOTBRIDGE TO START OF M/WAY (M0001_01) -  BELFAST NORTH",332185,373270,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_05 - UPPER NEWTOWNARDS RD1: BEERSBRIDGE RD TO KNOCK RD -  BELFAST SOUTH",337875,373966,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0020_05 - UPPER NEWTOWNARDS RD1: BEERSBRIDGE RD TO KNOCK RD -  BELFAST SOUTH",338466,373946,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0006_16 - ANTRIM RD5: HIGHTOWN RD1 TO SANDYKNOWES RBT1 -  NEWTOWNABBEY",331713,382309,15/12/1998 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0024_11 - SAINTFIELD RD1: BREDA PK TO KNOCKBRACKEN RD -  CASTLEREAGH",335637,368523,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0024_10 - SAINTFIELD RD1: ORMEAU RD TO START OF CENTRAL RESERVATION -  BELFAST SOUTH",335094,370560,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0055_19 - UPPER KNOCKBREDA RD1: SAINTFIELD RD TO CREGAGH RD -  BELFAST SOUTH",335390,370343,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035A0055_29 - HAWTHORNDEN WAY1: BELMONT RBT TO UPPER NEWTOWNARDS RD -  BELFAST SOUTH",338785,373967,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035B0513_05 - STATION RD9: DOAGH RD RBT TO STATION RD RBT -  NEWTOWNABBEY",334665,382583,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0199_01 - UPPER GALWALLY RD1: SAINTFIELD RD TO UPPER KNOCKBREDA RD -  BELFAST SOUTH",335448,370468,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0621_30 - KING ST1: CASTLE CRT1 TO CASTLE ST2 -  BELFAST NORTH",333526,374301,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","UNCONTROLLED","7035U0836_10 - BLOOMFIELD RD2: BEERSBRIDGE RD1 TO GRAND PDE1 -  BELFAST SOUTH",337033,373532,01/01/1986 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0129_01 - GLENCREGAGH RD1: UPPER KNOCKBREDA RD1 TO MANSE RD3 -  CASTLEREAGH",335482,370425,01/08/2007 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0620_28 - BRIDGE ST2: WARING ST1 TO HIGH ST1 AT POST OFFICE -  BELFAST NORTH",333986,374397,03/08/2004 00:00:00
"PEDESTRIAN CROSSING","SIGNAL CONTROLLED","7035U0620_11 - BRIDGE ST2: HIGH ST1 TO ROSEMARY ST1 -  BELFAST NORTH",333983,374377,03/08/2004 00:00:00
