HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
CA93B,"Major Maxillofacial Procedures, 19 years and over, with CC Score 0",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,206","8,206"
CA95Z,Minor Maxillofacial Procedures,"5,872",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,872"
CA96Z,"Reduction or Fixation, of Jaw","190,083",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"69,389","259,472"
CA97Z,"Reduction or Fixation, of Cheekbone","76,342",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"34,000","110,342"
CA98Z,Reduction of Fracture of Nasal Bone,"1,501",.,.,.,"1,339",.,.,.,.,.,.,.,"4,656",.,.,.,"3,307","10,803"
CB01D,"Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, without Interventions, with CC Score 9+",.,.,.,.,376,.,.,.,.,.,.,.,.,.,.,.,.,376
CB01E,"Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, without Interventions, with CC Score 5-8",446,802,.,.,.,.,.,.,.,.,.,.,.,.,.,.,728,"1,976"
CB01F,"Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, without Interventions, with CC Score 0-4","1,753","1,667","7,196",.,376,.,.,.,.,.,.,.,"2,142",.,.,.,735,"13,868"
CB02A,"Non-Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, with Interventions, with CC Score 5+",.,444,544,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,076","2,064"
CB02B,"Non-Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, with Interventions, with CC Score 1-4","8,567","1,777",.,.,"1,842",.,.,.,929,.,355,.,.,.,.,.,"10,031","23,500"
CB02C,"Non-Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, with Interventions, with CC Score 0","14,292",367,.,.,"2,494","2,009",.,.,.,.,.,.,"2,692",.,.,.,"8,519","30,373"
CB02D,"Non-Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, without Interventions, with CC Score 5+","20,528","44,692","7,689","5,565","26,845","2,498",.,.,"4,012",.,"11,918",.,"90,130",440,"13,189",996,"41,612","270,114"
CB02E,"Non-Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, without Interventions, with CC Score 1-4","77,967","114,617","6,791","23,350","90,019","14,562","1,758",.,"3,698",755,"28,030",.,"179,505",440,"34,675","4,482","54,028","634,679"
CB02F,"Non-Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, without Interventions, with CC Score 0","81,184","121,948",857,"14,565","158,209","23,320","1,545",.,"2,940",.,"16,139",.,"304,009",.,"28,098","2,490","24,755","780,059"
CD02A,"Intermediate Dental Procedures, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,629","3,629"
CD02B,"Intermediate Dental Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,102","1,102"
CD03A,"Minor Dental Procedures, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,837","2,837"
CD03B,"Minor Dental Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,603","1,603"
CD04A,"Major Surgical Removal of Tooth, 19 years and over","8,250",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,340","9,590"
CD05A,"Surgical Removal of Tooth, 19 years and over","2,750",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,261","5,011"
CD05B,"Surgical Removal of Tooth, 18 years and under","2,750",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,261","4,011"
CD06A,"Extraction of Multiple Teeth, 19 years and over","5,500",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,996","8,496"
CD06B,"Extraction of Multiple Teeth, 18 years and under","3,495",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,493","7,989"
CD07A,"Minor Extraction of Tooth, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,102","1,102"
DZ02K,"Complex Thoracic Procedures, 19 years and over, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,"7,909",.,.,.,.,"7,909"
DZ09K,"Pulmonary Embolus with Interventions, with CC Score 0-8",.,345,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,345
DZ09L,"Pulmonary Embolus without Interventions, with CC Score 12+",.,"1,203",.,.,376,.,"1,030",.,.,378,.,.,.,.,.,.,"1,093","4,079"
DZ09M,"Pulmonary Embolus without Interventions, with CC Score 9-11",.,696,.,.,805,291,515,.,.,.,.,.,"1,363",.,"1,028",.,"1,821","6,519"
DZ09N,"Pulmonary Embolus without Interventions, with CC Score 6-8","1,338","9,452","2,370",936,"2,631",291,.,.,"1,479",.,"5,947",.,"9,038",.,"1,542",.,"4,371","39,395"
DZ09P,"Pulmonary Embolus without Interventions, with CC Score 3-5","10,078","14,766","3,895","2,820","4,135","1,743",515,.,370,.,"5,141",.,"19,409",.,"3,598",498,"19,304","86,274"
DZ09Q,"Pulmonary Embolus without Interventions, with CC Score 0-2","3,567","17,193","1,628","2,808","4,511","2,034",.,.,"1,479",.,"5,823",.,"47,072",.,"7,196",498,"15,026","108,835"
DZ10L,"Lung Abscess-Empyema without Interventions, with CC Score 9+",.,"1,340",.,.,376,.,.,.,.,.,.,.,.,.,.,.,364,"2,080"
DZ10M,"Lung Abscess-Empyema without Interventions, with CC Score 5-8",.,.,.,.,376,.,.,.,.,.,.,.,"2,664",.,.,.,"3,642","6,682"
DZ10N,"Lung Abscess-Empyema without Interventions, with CC Score 0-4",.,.,713,.,752,.,.,.,.,.,"1,008",.,"2,737",.,"1,028",.,.,"6,238"
DZ11N,"Lobar, Atypical or Viral Pneumonia, with Single Intervention, with CC Score 13+",.,351,.,.,376,.,.,.,.,.,803,.,366,.,.,.,.,"1,897"
DZ11P,"Lobar, Atypical or Viral Pneumonia, with Single Intervention, with CC Score 8-12",.,"2,004",.,468,.,.,.,.,370,.,920,.,"1,833",.,.,.,"1,457","7,052"
DZ11Q,"Lobar, Atypical or Viral Pneumonia, with Single Intervention, with CC Score 0-7","2,229","3,347",.,468,752,.,.,.,370,.,"2,505",.,"3,839",.,.,.,"2,550","16,060"
DZ11R,"Lobar, Atypical or Viral Pneumonia, without Interventions, with CC Score 14+",892,"10,102","1,031",.,"5,639",904,.,.,.,.,"1,652",.,"1,551",.,.,.,"1,457","23,226"
DZ11S,"Lobar, Atypical or Viral Pneumonia, without Interventions, with CC Score 10-13","12,085","44,719","19,311",936,"14,661","2,098",515,.,"1,479",.,"11,090",.,"30,506",.,"10,795",.,"36,307","184,503"
DZ11T,"Lobar, Atypical or Viral Pneumonia, without Interventions, with CC Score 7-9","48,338","116,722","24,412","5,148","34,898","4,271","1,545",.,"13,314",.,"36,640",.,"115,478",.,"18,428",.,"99,202","518,396"
DZ11U,"Lobar, Atypical or Viral Pneumonia, without Interventions, with CC Score 4-6","98,544","149,537","34,011","9,859","62,497","9,067","4,120",.,"14,054",378,"90,839",.,"190,254",.,"46,613",498,"172,774","883,045"
DZ11V,"Lobar, Atypical or Viral Pneumonia, without Interventions, with CC Score 0-3","65,338","129,087","30,417","12,488","67,273","14,577","6,392",.,"15,884",.,"84,406",.,"191,424",.,"34,208",.,"111,280","762,774"
DZ12C,Bronchiectasis with CC Score 8+,"2,675","1,856",682,474,752,.,.,.,"1,110",.,"2,619",.,"1,595",.,"1,028",.,"2,550","15,341"
DZ12D,Bronchiectasis with CC Score 5-7,"9,364","7,759","7,791",936,"1,880",.,.,.,"2,959",.,"5,975",.,"4,235",.,"8,739",.,"5,406","55,043"
DZ12E,Bronchiectasis with CC Score 2-4,"6,688","11,817","12,337","2,808","1,880",291,.,.,"3,329",.,"8,067",.,"15,250",.,"8,881",.,"8,377","79,724"
DZ12F,Bronchiectasis with CC Score 0-1,"2,675","1,153","2,884",468,.,291,"1,030",.,370,.,"5,538",.,"8,718",.,"3,598",.,"4,585","31,310"
DZ14G,"Pulmonary, Pleural or Other Tuberculosis, without Interventions, with CC Score 7+",.,.,.,468,376,.,.,.,.,.,.,.,.,.,.,.,.,844
DZ14H,"Pulmonary, Pleural or Other Tuberculosis, without Interventions, with CC Score 3-6",.,.,.,468,.,.,.,.,.,.,.,.,"1,248",.,.,.,.,"1,716"
DZ14J,"Pulmonary, Pleural or Other Tuberculosis, without Interventions, with CC Score 0-2",.,373,890,.,"1,128",.,.,.,.,.,344,.,"4,318",.,.,.,728,"7,782"
DZ15M,Asthma with Interventions,446,.,445,.,.,.,.,.,.,.,449,.,.,.,.,.,.,"1,340"
DZ15N,"Asthma without Interventions, with CC Score 9+","1,338","1,604",519,.,"1,128",.,.,.,740,.,.,.,.,.,514,.,"1,457","7,299"
DZ15P,"Asthma without Interventions, with CC Score 6-8","4,013","1,153","1,994",468,"2,255",291,.,.,740,.,"2,166",.,"4,182",.,"3,084",.,"2,279","22,624"
DZ15Q,"Asthma without Interventions, with CC Score 3-5","15,666","12,466","2,923","5,635","4,887","2,109","1,030",.,"1,479",.,"10,238",.,"19,619",.,"3,598",.,"22,617","102,268"
DZ15R,"Asthma without Interventions, with CC Score 0-2","30,455","21,966","7,766","6,559","27,743","4,787","2,060",.,"2,959",.,"27,291",.,"98,778",.,"10,937",.,"29,503","270,802"
DZ16N,"Pleural Effusion with Single Intervention, with CC Score 0-5",446,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,446
DZ16P,"Pleural Effusion without Interventions, with CC Score 11+",892,"1,498","7,561",.,376,.,.,.,.,.,.,.,.,.,.,.,"1,093","11,419"
DZ16Q,"Pleural Effusion without Interventions, with CC Score 6-10",892,"8,007","1,642","2,814","4,188",.,.,.,370,.,"1,172",.,"6,129",.,"3,084",.,"3,278","31,577"
DZ16R,"Pleural Effusion without Interventions, with CC Score 0-5","10,179","7,618","1,839","2,421","9,926","1,842",.,.,"1,849",.,"9,311",.,"28,602",.,"8,519",498,"6,999","89,603"
DZ17N,"Respiratory Neoplasms with Multiple Interventions, with CC Score 0-5",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,921,921
DZ17R,"Respiratory Neoplasms with Single Intervention, with CC Score 0-5",.,.,.,"1,033",.,.,.,.,.,.,.,.,"1,284",.,.,.,921,"3,238"
DZ17S,"Respiratory Neoplasms without Interventions, with CC Score 13+",.,401,430,.,"1,128",.,.,.,.,.,.,.,732,.,.,.,.,"2,690"
DZ17T,"Respiratory Neoplasms without Interventions, with CC Score 8-12","7,937","2,644","3,569",468,"3,760",680,.,.,370,.,"4,179",.,"18,079",.,"1,028",.,"11,291","54,004"
DZ17U,"Respiratory Neoplasms without Interventions, with CC Score 4-7","14,626","9,595","11,468","1,404","10,212","1,162",.,.,740,.,"5,641",.,"21,059",.,"3,598",.,"14,298","93,802"
DZ17V,"Respiratory Neoplasms without Interventions, with CC Score 0-3","7,681","7,848","12,452","1,872","4,840",581,.,.,740,.,"7,204",.,"19,146",.,"4,626",.,"8,741","75,731"
DZ18D,"Sleep Disorders Affecting Breathing, with Interventions, with CC Score 4+",446,.,.,.,.,.,.,.,.,.,732,.,732,.,.,.,.,"1,910"
DZ18F,"Sleep Disorders Affecting Breathing, without Interventions, with CC Score 4+",.,.,.,.,376,.,.,.,.,.,471,.,614,.,.,.,"1,821","3,282"
DZ18G,"Sleep Disorders Affecting Breathing, without Interventions, with CC Score 0-3",.,.,.,.,376,.,.,.,.,.,"1,087",.,366,.,514,.,728,"3,071"
DZ19J,"Other Respiratory Disorders with Single Intervention, with CC Score 5+",.,351,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,351
DZ19K,"Other Respiratory Disorders with Single Intervention, with CC Score 0-4",.,.,.,946,.,.,.,.,.,.,.,.,366,.,.,.,.,"1,312"
DZ19L,"Other Respiratory Disorders without Interventions, with CC Score 11+","1,918",752,713,468,376,.,.,.,.,.,671,.,"1,098",.,514,.,364,"6,874"
DZ19M,"Other Respiratory Disorders without Interventions, with CC Score 5-10","36,565","25,543","5,991","5,161","12,781",872,515,.,370,.,"11,148",.,"23,690",.,"9,909","5,479","14,755","152,779"
DZ19N,"Other Respiratory Disorders without Interventions, with CC Score 0-4","65,042","63,789","12,487","13,484","34,319","8,983","1,243",.,"3,329",378,"39,159",.,"80,827",.,"16,000","69,728","36,756","445,523"
DZ20E,"Pulmonary Oedema without Interventions, with CC Score 6+","2,229",.,"1,171",468,"3,383",.,.,.,"1,090",.,377,.,"2,955",.,"1,028",.,.,"12,703"
DZ20F,"Pulmonary Oedema without Interventions, with CC Score 0-5","1,472",737,682,468,376,644,.,.,.,.,.,.,"6,105",.,"3,673",498,"1,093","15,747"
DZ22L,"Unspecified Acute Lower Respiratory Infection with Interventions, with CC Score 0-8",892,351,517,468,.,.,.,.,.,.,.,.,366,.,.,.,"1,093","3,687"
DZ22M,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 13+",.,401,"1,572",.,"2,255",.,.,.,.,378,344,.,"4,069",.,514,.,"1,093","10,626"
DZ22N,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 9-12","4,459","9,007","5,512",936,"14,026","1,647",.,.,"1,479",.,"3,526",.,"19,846",440,"10,281",.,"15,968","87,126"
DZ22P,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 5-8","24,080","41,212","38,017","6,559","28,456","3,806","2,060",.,"6,989",.,"9,302",.,"97,233",.,"30,086",498,"91,340","379,638"
DZ22Q,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 0-4","79,291","94,157","32,368","22,022","94,730","13,188","7,333",.,"7,767",.,"39,315",.,"273,089",.,"69,621","3,984","113,912","850,777"
DZ23H,Bronchopneumonia with Multiple Interventions,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,364,364
DZ23J,"Bronchopneumonia with Single Intervention, with CC Score 11+",.,401,.,.,.,.,.,.,.,.,.,.,.,.,.,.,457,858
DZ23K,"Bronchopneumonia with Single Intervention, with CC Score 0-10",446,"1,104",429,468,"1,128",.,.,.,.,.,511,.,.,.,.,.,728,"4,814"
DZ23L,"Bronchopneumonia without Interventions, with CC Score 11+","2,675","9,956","1,476",.,"3,464",.,.,.,740,.,671,.,732,.,"1,542",.,"3,642","24,898"
DZ23M,"Bronchopneumonia without Interventions, with CC Score 6-10","12,051","23,267","4,276","2,502","9,578","1,225",.,.,"1,849",.,"2,380",.,"3,266",.,"11,823",.,"33,373","105,589"
DZ23N,"Bronchopneumonia without Interventions, with CC Score 0-5","20,558","17,080","4,560","1,485","4,261",291,.,.,"2,903",.,"3,677",.,"9,410",.,"16,449",.,"24,130","104,804"
DZ24M,"Inhalation, Lung Injury or Foreign Body, with Single Intervention, with CC Score 0-9",446,401,.,.,376,.,.,.,.,.,751,.,.,.,.,.,.,"1,973"
DZ24N,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 14+",.,752,.,.,"1,191",.,.,.,.,.,.,.,.,.,514,.,"1,093","3,550"
DZ24P,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 10-13",892,"9,372","3,077",.,"3,070",.,.,.,"1,110",.,343,.,"2,271",.,"2,855",.,"1,457","24,447"
DZ24Q,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 6-9","6,688","31,508","8,564","2,346","12,458",872,"1,301",.,"1,479",.,"11,137",.,"25,992",.,"7,853",.,"17,425","127,623"
DZ24R,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 0-5","12,230","59,433","10,274","9,996","31,202","2,324","1,545",.,"1,110",.,"31,139",.,"55,730",.,"9,767",.,"28,066","252,816"
DZ25J,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 10+",.,.,"1,043",.,376,291,.,.,.,.,348,.,751,440,.,.,307,"3,555"
DZ25K,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 7-9",446,752,"1,406",.,"1,504",291,.,.,"3,329",.,327,.,366,.,.,.,"2,914","11,333"
DZ25L,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 4-6","3,567","2,257","1,491","1,872","2,631",.,.,.,370,.,"4,765",.,"6,793",.,"2,712",.,"5,099","31,557"
DZ25M,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 0-3","2,675","4,448","1,459","1,416","3,007",291,.,.,370,.,"2,068",.,"7,300",.,"3,278",.,"9,470","35,783"
DZ26M,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 6+",892,"1,806",445,.,"1,128",.,.,.,370,.,671,.,756,.,.,.,"1,821","7,888"
DZ26N,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 3-5","2,141","1,899",.,936,.,.,.,.,740,.,"1,141",.,"1,917",.,.,498,"2,963","12,235"
DZ26P,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 0-2","1,338","2,683",.,"1,017","1,815","1,713",.,.,.,.,"3,372",.,"18,453",.,"3,084",498,"5,335","39,308"
DZ27N,"Respiratory Failure with Multiple Interventions, with CC Score 0-10",.,.,544,.,.,.,.,.,.,.,.,.,.,.,.,.,.,544
DZ27P,"Respiratory Failure with Single Intervention, with CC Score 11+",.,.,.,.,376,.,.,.,.,.,449,.,732,.,.,.,.,"1,557"
DZ27Q,"Respiratory Failure with Single Intervention, with CC Score 6-10",446,.,.,.,.,389,.,.,370,.,"1,960",.,"3,671",.,.,.,364,"7,200"
DZ27R,"Respiratory Failure with Single Intervention, with CC Score 0-5","1,784",401,.,936,.,389,.,.,.,.,"1,350",.,"2,282",.,.,.,364,"7,506"
DZ27S,"Respiratory Failure without Interventions, with CC Score 11+","1,338",.,.,.,"1,181",291,.,.,.,.,667,.,"1,185",.,.,.,364,"5,025"
DZ27T,"Respiratory Failure without Interventions, with CC Score 6-10","3,698","1,441","1,921",.,752,872,.,.,370,.,"3,661",.,"7,818",.,"2,570",.,"9,489","32,592"
DZ27U,"Respiratory Failure without Interventions, with CC Score 0-5","5,797","5,266","5,062","3,744","1,880","3,393",.,.,"1,110",.,"15,652",.,"15,879",.,"5,654",.,"5,371","68,807"
DZ28A,Pleurisy with CC Score 3+,580,392,.,.,"1,000",.,.,.,.,.,223,.,.,.,.,.,728,"2,924"
DZ28B,Pleurisy with CC Score 0-2,"3,836","1,179",.,.,376,291,.,.,.,.,776,.,"1,099",.,514,.,364,"8,435"
DZ29H,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, without Interventions, with CC Score 5+",.,.,"3,173",.,752,.,.,.,370,.,.,.,.,.,.,.,364,"4,659"
DZ29J,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, without Interventions, with CC Score 2-4","2,675","1,076",.,.,.,291,.,.,.,.,"3,070",.,.,.,"1,028",.,"1,457","9,597"
DZ29K,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, without Interventions, with CC Score 0-1",892,"1,097",.,.,752,.,.,.,.,.,"1,033",.,"1,185",.,.,.,"1,093","6,051"
DZ37A,"Non-Invasive Ventilation Support Assessment, 19 years and over","8,026","14,178","6,230","2,970","6,847","1,162",.,.,"2,551",.,"7,827",.,"31,907",.,.,.,"8,741","90,439"
DZ37B,"Non-Invasive Ventilation Support Assessment, 18 years and under",.,"2,549",.,.,"1,310",.,.,.,.,.,.,.,688,.,.,.,.,"4,547"
DZ38Z,Oxygen Assessment and Monitoring,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,028",.,.,"1,028"
DZ42Z,TB Nurse Support,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"65,975","65,975"
DZ50Z,Respiratory Sleep Study,.,.,.,.,.,.,.,.,.,.,.,.,"2,213",.,.,.,.,"2,213"
DZ63B,"Major Thoracic Procedures, 19 years and over, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,.,"3,451",.,.,.,.,"3,451"
DZ63C,"Major Thoracic Procedures, 19 years and over, with CC Score 0-2",.,.,.,789,.,.,.,.,.,.,.,.,.,.,.,.,.,789
DZ64B,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 3-5",.,.,.,.,376,.,.,.,.,.,.,.,.,.,.,.,.,376
DZ64C,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 0-2",.,"1,911",.,.,.,.,.,.,.,.,.,.,"5,128",.,855,.,.,"7,895"
DZ65C,"Chronic Obstructive Pulmonary Disease or Bronchitis, with Single Intervention, with CC Score 9+",.,.,.,.,.,.,.,.,.,.,355,.,.,.,.,.,.,355
DZ65D,"Chronic Obstructive Pulmonary Disease or Bronchitis, with Single Intervention, with CC Score 5-8",446,.,515,.,752,.,.,.,.,.,709,.,732,.,.,.,728,"3,883"
DZ65E,"Chronic Obstructive Pulmonary Disease or Bronchitis, with Single Intervention, with CC Score 0-4",.,.,.,468,752,291,.,.,.,.,"1,336",.,"1,185",.,.,.,.,"4,031"
DZ65F,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 13+",.,.,.,.,"1,504",.,.,.,.,.,.,.,.,.,.,.,.,"1,504"
DZ65G,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 9-12",.,"1,203",.,.,752,.,.,.,.,.,"3,225",.,"4,758",440,"6,463",.,"3,278","20,117"
DZ65H,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 5-8","2,675","9,035",896,936,"10,526",409,515,.,740,378,"8,605",.,"23,356",.,"5,797",.,"19,975","83,842"
DZ65J,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 0-4","5,469","13,450","1,416","2,340","8,143",.,515,.,"1,110",378,"26,861",.,"160,387",.,"9,547",.,"30,537","260,152"
DZ65K,"Chronic Obstructive Pulmonary Disease or Bronchitis, with length of stay 1 day or less, discharged home","183,533","176,379","72,211","43,588","151,626","17,809","5,878",.,"35,466",378,"262,446",.,"323,111",.,"107,488",996,"274,449","1,655,355"
DZ67Z,Major Therapeutic Bronchoscopy,446,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,446
DZ68Z,Therapeutic Bronchoscopy,.,"1,116",.,.,"1,436",.,.,.,.,.,.,.,"4,333",.,.,.,921,"7,806"
DZ69A,"Diagnostic Bronchoscopy, 19 years and over","8,217","42,487","14,892","6,322",.,"4,588",.,.,.,.,"8,144",.,.,.,"3,134",.,"13,197","100,981"
DZ69B,"Diagnostic Bronchoscopy, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"1,752",.,.,.,921,"2,674"
DZ70Z,Endobronchial Ultrasound Examination of Mediastinum,"1,338",.,"1,040",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,378"
DZ71Z,Minor Thoracic Procedures,.,.,.,.,.,.,.,.,.,.,.,.,.,.,514,.,921,"1,435"
EB02A,Endocarditis with CC Score 10+,.,.,"1,177",.,429,.,.,.,.,.,.,.,.,.,.,.,364,"1,971"
EB02B,Endocarditis with CC Score 5-9,.,392,586,474,"1,496",291,.,.,.,.,344,.,613,.,514,.,822,"5,531"
EB02C,Endocarditis with CC Score 0-4,.,784,.,468,429,.,.,.,.,.,.,.,.,.,.,.,"1,550","3,232"
EB03A,"Heart Failure or Shock, with CC Score 14+","3,390","2,004","2,457",.,"3,760","6,563",.,.,370,.,.,.,375,.,514,.,"2,372","21,805"
EB03B,"Heart Failure or Shock, with CC Score 11-13","2,633","4,970","5,908",.,"7,366","2,260",.,.,740,.,"3,035",.,"6,945",.,"1,542",.,"15,426","50,824"
EB03C,"Heart Failure or Shock, with CC Score 8-10","16,238","22,000","14,088","3,282","23,950","3,617","1,456",.,"4,438",.,"9,664",.,"29,297",.,"12,706",.,"40,172","180,908"
EB03D,"Heart Failure or Shock, with CC Score 4-7","51,394","49,626","14,754","9,871","46,626","7,974","1,758",.,"9,246",378,"32,350",.,"47,059",.,"30,096",996,"79,059","381,187"
EB03E,"Heart Failure or Shock, with CC Score 0-3","13,157","14,609","5,805","2,365","11,203","3,150",.,.,740,.,"8,207",.,"20,463",.,"10,869",.,"20,321","110,889"
EB04Z,Hypertension,"18,684","11,700","3,781","2,901","6,014","4,882","1,243",.,"4,049",.,"10,337",.,"23,047",.,"12,926","3,984","10,483","114,033"
EB05A,Cardiac Arrest with CC Score 9+,446,"1,185",.,.,376,849,.,.,721,.,"9,538",.,732,.,.,.,"1,799","15,645"
EB05B,Cardiac Arrest with CC Score 5-8,580,.,445,468,.,.,.,.,.,.,"5,167",.,"1,711",.,"1,028",.,.,"9,400"
EB05C,Cardiac Arrest with CC Score 0-4,"1,338","2,349",429,468,"2,245",291,.,.,.,.,"2,071",.,"3,057",.,.,.,.,"12,246"
EB06A,Cardiac Valve Disorders with CC Score 13+,.,.,.,.,.,904,.,.,.,.,.,.,.,.,.,.,.,904
EB06B,Cardiac Valve Disorders with CC Score 9-12,.,784,"8,266",468,376,581,.,.,.,.,471,.,"2,007",.,.,.,728,"13,681"
EB06C,Cardiac Valve Disorders with CC Score 5-8,"5,845","4,313","4,352",.,"3,651",.,"1,243",.,740,.,811,.,"6,082",.,656,498,"3,922","32,114"
EB06D,Cardiac Valve Disorders with CC Score 0-4,"5,399","4,741","2,133","4,255","3,382",558,515,.,"1,110",.,"1,282",.,"5,025",.,"1,322",996,"6,023","36,741"
EB07A,"Arrhythmia or Conduction Disorders, with CC Score 13+",.,"1,144",687,.,"1,880",.,.,.,.,378,.,.,"2,263",.,.,.,364,"6,716"
EB07B,"Arrhythmia or Conduction Disorders, with CC Score 10-12","5,534","3,172",588,474,"3,114",.,515,.,"1,830",.,"3,671",.,"3,290",.,"2,865",.,"2,608","27,661"
EB07C,"Arrhythmia or Conduction Disorders, with CC Score 7-9","14,146","17,167","9,435","3,319","18,740","6,531",515,.,"4,030",.,"10,081",.,"16,754",.,"4,921","2,490","12,053","120,182"
EB07D,"Arrhythmia or Conduction Disorders, with CC Score 4-6","52,564","59,937","19,372","19,810","36,126","13,914","5,060",.,"11,389",.,"34,572",.,"53,051",.,"24,895","17,432","49,150","397,272"
EB07E,"Arrhythmia or Conduction Disorders, with CC Score 0-3","117,649","143,880","28,519","60,276","83,006","27,466","16,760",.,"23,006",.,"79,431",.,"87,123",.,"63,909","217,152","83,491","1,031,668"
EB08A,"Syncope or Collapse, with CC Score 13+",446,"1,203",.,.,"1,880",452,.,.,.,.,.,.,"1,900",440,.,.,"2,856","9,176"
EB08B,"Syncope or Collapse, with CC Score 10-12","1,918","2,748","2,930",.,"5,263",291,.,.,370,.,"2,052",.,"7,171",.,"2,493",.,"4,771","30,006"
EB08C,"Syncope or Collapse, with CC Score 7-9","6,377","14,488","5,068","1,404","19,825","2,883","1,030",.,"3,109",.,"9,027",.,"29,541",.,"10,717",.,"28,766","132,236"
