a_year,a_ref,a_dcu,a_type,a_veh,a_cas,a_wkday,a_day,a_month,a_hour,a_min,a_gd1,a_gd2,a_ctype,a_speed,a_jdet,a_jcont,a_pedhum,a_pedphys,a_light,a_weat,a_roadsc,a_speccs,a_chaz,a_scene
2014,282,ANTR,3,2,1,FRI,17,1,14,47,314775,386023,13,40, , , , , , , , , , 
2014,283,BELS,3,2,2,FRI,17,1,14,59,334239,373982,13,30, , , , , , , , , , 
2014,284,NDOW,3,2,2,FRI,17,1,15,56,347265,380001,11,60, , , , , , , , , , 
2014,285,FOYL,3,1,1,FRI,17,1,17,35,245516,416848,13,30, , , , , , , , , , 
2014,286,BELW,3,2,1,FRI,17,1,17,30,329552,372097,13,30, , , , , , , , , , 
2014,287,BANB,3,2,2,FRI,17,1,17,59,319850,353162,13,30, , , , , , , , , , 
2014,288,NDOW,3,2,1,FRI,17,1,18,35,351886,379506,13,30, , , , , , , , , , 
2014,289,NEWM,1,2,2,FRI,17,1,18,50,305915,320785,13,60,12,7,1,1,6,1,1,1,1,1
2014,290,FERM,3,1,1,FRI,17,1,15,30,210885,357615,13,60, , , , , , , , , , 
2014,291,ANTR,2,2,3,FRI,17,1,22,28,305076,389630,13,60,1,1,1,1,6,9,2,1,1,1
2014,292,OMAG,2,1,1,SAT,18,1,3,0,261773,374319,13,60,1,1,1,1,6,1,2,1,1,1
2014,293,NABB,3,1,1,FRI,17,1,12,20,334306,385039,13,30, , , , , , , , , , 
2014,294,BMEN,3,2,1,SAT,18,1,10,39,307223,410914,11,60, , , , , , , , , , 
2014,295,NDOW,3,2,2,SAT,18,1,11,55,350472,381329,13,30, , , , , , , , , , 
2014,296,NEWM,3,5,1,SAT,18,1,13,24,288857,313371,13,40, , , , , , , , , , 
2014,297,LIMA,2,1,1,FRI,17,1,8,0,269281,409168,13,30,10,7,1,1,3,10,1,1,1,2
2014,298,BANB,3,1,1,SAT,18,1,13,58,319487,333637,13,30, , , , , , , , , , 
2014,299,FOYL,3,3,4,SAT,18,1,14,25,242138,414982,13,60, , , , , , , , , , 
2014,300,OMAG,2,2,3,SAT,18,1,14,45,244716,372439,2,30,9,7,1,1,3,2,2,1,1,2
2014,301,ANTR,3,3,1,SAT,18,1,14,50,315722,387975,13,50, , , , , , , , , , 
2014,302,NDOW,3,2,2,SAT,18,1,15,30,349130,380176,13,30, , , , , , , , , , 
2014,303,BMEN,3,2,2,SAT,18,1,15,44,311618,402156,13,30, , , , , , , , , , 
2014,304,NABB,3,2,1,FRI,17,1,14,30,331724,382270,13,30, , , , , , , , , , 
2014,305,NABB,3,2,1,SAT,18,1,18,5,330878,384569,12,30, , , , , , , , , , 
2014,306,MOYL,3,2,1,SAT,18,1,18,33,299558,444028,13,50, , , , , , , , , , 
2014,307,LISB,3,2,1,SAT,18,1,18,33,327061,364219,11,30, , , , , , , , , , 
2014,308,FOYL,3,2,2,SAT,18,1,18,58,244402,415312,13,40, , , , , , , , , , 
2014,309,BELW,3,1,1,SAT,18,1,19,45,332640,373820,13,30, , , , , , , , , , 
2014,310,NDOW,3,1,1,SUN,19,1,3,2,340778,379578,11,40, , , , , , , , , , 
2014,311,NEWM,2,1,5,SUN,19,1,3,0,327599,326540,13,60,1,1,1,1,6,1,2,1,1,1
2014,312,ARMA,2,1,1,SUN,19,1,5,0,280824,339272,13,60,1,1,1,1,6,1,2,1,1,1
2014,313,FOYL,3,1,2,SUN,19,1,9,11,243784,421224,13,30, , , , , , , , , , 
2014,314,ARMA,2,3,4,SUN,19,1,16,45,301212,349017,13,60,12,7,1,1,1,1,2,1,1,1
2014,315,FERM,3,2,2,SUN,19,1,18,30,231649,339999,13,60, , , , , , , , , , 
2014,316,NDOW,3,1,1,SUN,19,1,19,30,350738,381698,2,30, , , , , , , , , , 
2014,317,CREA,2,2,3,SUN,19,1,20,15,335888,367878,13,50,1,1,1,1,4,1,2,1,1,1
2014,318,OMAG,3,1,1,SAT,18,1,23,30,245183,372880,13,30, , , , , , , , , , 
2014,319,FERM,3,1,3,SUN,19,1,2,30,223093,344343,13,30, , , , , , , , , , 
2014,320,NEWM,3,2,1,SUN,19,1,17,30,290847,312189,13,60, , , , , , , , , , 
2014,321,DOWN,3,2,3,SUN,19,1,22,0,349107,343044,13,30, , , , , , , , , , 
2014,322,FERM,3,2,1,MON,20,1,8,15,224284,357655,13,60, , , , , , , , , , 
2014,323,BELE,3,1,1,MON,20,1,8,15,334985,374410,13,30, , , , , , , , , , 
2014,324,FERM,3,4,2,MON,20,1,8,30,231268,347078,13,60, , , , , , , , , , 
2014,325,FOYL,2,5,7,MON,20,1,8,48,247578,414004,13,60,1,1,1,1,2,1,9,1,1,1
2014,326,BANB,3,2,2,MON,20,1,8,55,312073,347737,13,30, , , , , , , , , , 
2014,327,NDOW,3,2,2,MON,20,1,8,15,351087,381934,13,30, , , , , , , , , , 
2014,328,FERM,3,1,3,MON,20,1,10,30,239516,329405,13,60, , , , , , , , , , 
2014,329,NEWM,3,2,3,MON,20,1,11,0,300924,318556,13,60, , , , , , , , , , 
2014,330,DOWN,3,2,1,MON,20,1,12,30,327383,333362,13,60, , , , , , , , , , 
2014,331,BMEN,3,1,1,MON,20,1,12,55,298707,403474,13,50, , , , , , , , , , 
2014,332,NEWM,3,2,1,MON,20,1,13,47,308879,327522,13,30, , , , , , , , , , 
2014,333,FOYL,2,1,1,MON,20,1,15,35,244357,416857,13,30,12,7,1,1,1,8,1,5,1,1
2014,334,ARMA,3,1,1,MON,20,1,15,0,286432,349054,13,60, , , , , , , , , , 
2014,335,LISB,2,2,1,MON,20,1,17,20,325841,364788,13,30,1,1,1,12,4,1,1,1,1,1
2014,336,BELN,3,2,1,MON,20,1,8,50,330630,376964,13,30, , , , , , , , , , 
2014,337,DAST,3,1,1,MON,20,1,18,36,281520,364374,13,60, , , , , , , , , , 
2014,338,BELW,3,2,2,MON,20,1,20,0,330640,371766,13,30, , , , , , , , , , 
2014,339,BANB,3,1,1,MON,20,1,20,0,313855,346716,13,60, , , , , , , , , , 
2014,340,NABB,3,2,2,MON,20,1,19,14,333389,381764,13,30, , , , , , , , , , 
2014,341,BELS,2,1,1,MON,20,1,18,15,333763,373794,13,30,1,1,1,1,7,2,2,1,1,2
2014,342,BELS,3,1,1,TUE,21,1,8,26,333576,373192,13,30, , , , , , , , , , 
2014,343,BELE,3,3,1,TUE,21,1,0,1,335089,372927,13,30, , , , , , , , , , 
2014,344,FOYL,3,2,2,TUE,21,1,9,0,243662,420299,13,40, , , , , , , , , , 
2014,345,BELN,3,2,3,TUE,21,1,14,15,332502,375486,13,30, , , , , , , , , , 
2014,346,COLE,3,2,1,TUE,21,1,15,50,282780,436588,13,30, , , , , , , , , , 
2014,347,NEWM,3,2,2,TUE,21,1,17,0,307582,324764,13,40, , , , , , , , , , 
2014,348,ARMA,3,2,2,TUE,21,1,18,2,288439,344231,13,30, , , , , , , , , , 
2014,349,CRAI,3,1,1,TUE,21,1,18,0,306852,353992,13,60, , , , , , , , , , 
2014,350,OMAG,3,2,1,TUE,21,1,19,35,246792,369756,13,60, , , , , , , , , , 
2014,351,LIMA,3,2,1,TUE,21,1,19,35,268976,417923,13,60, , , , , , , , , , 
2014,352,CRAI,2,1,1,TUE,21,1,19,30,300134,354204,13,30,12,7,1,1,4,2,2,1,1,1
2014,353,DOWN,2,1,1,TUE,21,1,19,55,337920,350344,13,60,10,7,1,1,6,9,2,1,1,1
2014,354,NABB,3,1,1,TUE,21,1,21,0,328801,385942,13,30, , , , , , , , , , 
2014,355,ANTR,3,1,1,TUE,21,1,19,50,314737,388113,13,30, , , , , , , , , , 
2014,356,BELS,3,2,3,WED,22,1,7,10,332517,370270,13,30, , , , , , , , , , 
2014,357,ARDS,3,2,2,WED,22,1,7,10,348552,363640,13,60, , , , , , , , , , 
2014,358,LIMA,3,4,1,WED,22,1,8,53,261437,422146,13,40, , , , , , , , , , 
2014,359,BELS,3,1,1,WED,22,1,8,35,331732,371016,13,30, , , , , , , , , , 
2014,360,LISB,3,2,2,MON,20,1,15,15,325766,364054,13,30, , , , , , , , , , 
2014,361,CRAI,3,2,1,WED,22,1,9,36,300333,353520,14,30, , , , , , , , , , 
2014,362,BELS,3,1,1,MON,20,1,18,25,334812,371532,13,30, , , , , , , , , , 
2014,363,BMEN,3,1,1,WED,22,1,10,50,310743,402541,13,30, , , , , , , , , , 
2014,364,BMEN,3,2,1,WED,22,1,12,10,302240,408811,13,40, , , , , , , , , , 
2014,365,CRAI,3,3,1,WED,22,1,12,35,302242,353657,13,30, , , , , , , , , , 
2014,366,FOYL,3,2,2,WED,22,1,13,40,246263,418252,13,40, , , , , , , , , , 
2014,367,LIMA,2,1,1,WED,22,1,14,10,276785,415952,13,60,1,1,1,1,2,1,9,1,1,1
2014,368,ARMA,3,1,1,WED,22,1,14,50,296490,338627,13,60, , , , , , , , , , 
2014,369,BELS,3,1,1,WED,22,1,15,40,334210,374126,13,30, , , , , , , , , , 
2014,370,NABB,3,2,1,WED,22,1,10,30,335480,382314,13,40, , , , , , , , , , 
2014,371,BMEN,3,3,2,WED,22,1,16,9,321521,399558,13,60, , , , , , , , , , 
2014,372,FOYL,3,2,1,MON,20,1,11,40,243737,418387,13,30, , , , , , , , , , 
2014,373,ANTR,3,2,2,WED,22,1,22,34,309831,394786,13,60, , , , , , , , , , 
2014,374,LISB,3,2,1,WED,22,1,21,35,330861,361778,13,60, , , , , , , , , , 
2014,375,CREA,3,2,1,THU,23,1,7,40,335286,369960,13,30, , , , , , , , , , 
2014,376,LISB,3,2,1,THU,23,1,9,0,316001,362990,13,60, , , , , , , , , , 
2014,377,DAST,3,2,1,THU,23,1,9,20,285094,356053,13,30, , , , , , , , , , 
2014,378,FOYL,3,1,1,THU,23,1,10,23,250637,419700,13,60, , , , , , , , , , 
2014,379,BELN,3,2,2,THU,23,1,11,30,333884,375449,13,30, , , , , , , , , , 
2014,380,LISB,3,2,2,THU,23,1,12,0,327554,369936,13,30, , , , , , , , , , 
2014,381,ARDS,3,2,1,THU,23,1,12,20,364857,359291,13,60, , , , , , , , , , 
2014,382,LISB,3,2,1,THU,23,1,10,40,333091,368424,13,30, , , , , , , , , , 
2014,383,COLE,2,1,1,THU,23,1,14,7,285180,432535,2,30,10,7,1,11,1,8,2,1,1,1
2014,384,DAST,3,2,2,THU,23,1,14,10,275764,356964,13,60, , , , , , , , , , 
2014,385,LISB,3,2,1,THU,23,1,14,35,319676,362692,13,60, , , , , , , , , , 
2014,386,LISB,3,2,1,FRI,17,1,11,50,327128,370375,13,30, , , , , , , , , , 
2014,387,MFEL,3,2,4,THU,23,1,17,45,285498,399214,13,60, , , , , , , , , , 
2014,388,NABB,3,2,1,THU,23,1,19,10,331784,382209,13,30, , , , , , , , , , 
2014,389,NDOW,3,2,1,THU,23,1,19,25,349188,381575,13,30, , , , , , , , , , 
2014,390,NEWM,3,1,1,THU,23,1,21,1,326098,316890,13,60, , , , , , , , , , 
2014,391,ARDS,3,1,1,FRI,24,1,0,25,358691,379028,13,30, , , , , , , , , , 
2014,392,BELN,3,2,1,FRI,24,1,10,40,331087,375338,13,30, , , , , , , , , , 
2014,393,BELN,3,2,1,FRI,24,1,13,0,334184,376442,13,30, , , , , , , , , , 
2014,394,FOYL,3,2,2,FRI,24,1,13,3,243718,416451,13,30, , , , , , , , , , 
2014,395,ANTR,2,2,1,FRI,24,1,15,21,323795,378554,13,60,1,1,1,1,2,2,2,1,1,1
2014,396,BELW,2,1,1,FRI,24,1,15,24,329360,372005,13,30,1,7,1,1,1,10,2,1,1,1
2014,397,BELN,3,2,1,WED,22,1,16,5,334335,375419,13,30, , , , , , , , , , 
2014,398,BANB,3,2,2,FRI,24,1,16,0,319400,353199,11,60, , , , , , , , , , 
2014,399,BELW,3,1,1,FRI,24,1,7,15,332231,373875,13,30, , , , , , , , , , 
2014,400,BELN,3,2,1,THU,23,1,17,30,334202,377893,14,30, , , , , , , , , , 
2014,401,COOK,3,1,1,FRI,24,1,18,0,280854,376278,13,60, , , , , , , , , , 
2014,402,CRAI,3,3,2,FRI,24,1,18,29,309165,360502,13,60, , , , , , , , , , 
2014,403,STRB,3,2,2,FRI,24,1,18,59,233899,397410,13,30, , , , , , , , , , 
2014,404,BELW,3,1,1,FRI,24,1,20,17,332294,374025,13,30, , , , , , , , , , 
2014,405,LISB,3,1,2,FRI,24,1,22,0,314790,363462,13,60, , , , , , , , , , 
2014,406,CRAI,3,1,1,SAT,25,1,6,50,303463,355309,13,60, , , , , , , , , , 
2014,407,BMON,2,1,3,SAT,25,1,7,0,296366,426044,1,60,2,7,1,1,1,2,2,1,1,1
2014,408,BMON,3,2,2,SAT,25,1,7,40,304274,415477,13,60, , , , , , , , , , 
2014,409,OMAG,3,1,1,SAT,25,1,8,43,230861,361851,13,60, , , , , , , , , , 
2014,410,BELS,3,2,2,SAT,25,1,9,35,334169,375158,12,70, , , , , , , , , , 
2014,411,DAST,3,2,1,SAT,25,1,12,46,244544,348015,13,30, , , , , , , , , , 
2014,412,DAST,3,2,1,SAT,25,1,13,16,283638,357032,13,60, , , , , , , , , , 
2014,413,BELN,3,7,3,SAT,25,1,13,39,334429,377861,12,70, , , , , , , , , , 
2014,414,BELN,3,2,3,SAT,25,1,14,25,332886,375581,13,30, , , , , , , , , , 
2014,415,MFEL,3,5,1,SAT,25,1,14,30,283521,397133,13,60, , , , , , , , , , 
2014,416,CREA,3,2,1,SAT,25,1,17,15,335026,369880,11,50, , , , , , , , , , 
2014,417,OMAG,3,2,3,SAT,25,1,17,15,262973,378224,13,60, , , , , , , , , , 
2014,418,FERM,3,1,1,FRI,17,1,21,0,223925,358121,13,30, , , , , , , , , , 
2014,419,LARN,2,1,1,SAT,25,1,21,52,339883,402485,13,30,12,7,1,12,7,1,1,1,1,1
2014,420,BMON,3,1,1,SAT,25,1,22,4,294224,426966,1,30, , , , , , , , , , 
2014,421,DAST,3,1,1,SUN,26,1,0,39,276140,364408,13,60, , , , , , , , , , 
2014,422,NEWM,2,1,1,SUN,26,1,1,0,321096,325684,13,60,1,1,1,1,7,10,1,1,1,1
2014,423,LARN,3,2,1,SUN,26,1,1,40,333862,397073,13,60, , , , , , , , , , 
2014,424,FOYL,3,2,2,SUN,26,1,9,25,243320,416969,1,30, , , , , , , , , , 
2014,425,LARN,2,2,1,SUN,26,1,11,23,342642,398215,13,60,12,4,1,1,2,1,2,1,1,1
2014,426,CFER,3,2,1,SUN,26,1,11,49,341173,387243,1,30, , , , , , , , , , 
2014,427,COLE,3,2,1,SUN,26,1,12,10,282027,437256,13,30, , , , , , , , , , 
2014,428,BELN,3,2,2,SUN,26,1,14,10,333653,375216,11,50, , , , , , , , , , 
2014,429,FOYL,3,2,1,SUN,26,1,15,39,243580,416209,13,30, , , , , , , , , , 
2014,430,ANTR,3,1,1,SUN,26,1,17,10,314931,388445,13,30, , , , , , , , , , 
2014,431,ARMA,3,1,1,SUN,26,1,19,15,292314,355959,13,60, , , , , , , , , , 
2014,432,BELE,3,2,3,MON,27,1,6,52,335528,373595,13,30, , , , , , , , , , 
2014,433,BANB,2,1,1,MON,27,1,9,33,320842,354066,11,60,9,7,1,1,2,1,1,1,1,1
2014,434,OMAG,2,2,1,FRI,10,1,13,15,241396,369061,13,60,12,7,1,1,2,10,10,1,1,2
2014,435,CRAI,2,2,1,MON,27,1,11,47,309151,358014,13,30,1,1,3,12,1,1,1,6,1,1
2014,436,OMAG,3,2,1,MON,27,1,11,53,245190,372900,2,30, , , , , , , , , , 
2014,437,CRAI,3,1,1,MON,27,1,11,15,308587,358095,13,30, , , , , , , , , , 
2014,438,LISB,3,2,1,MON,27,1,12,30,326440,363329,13,30, , , , , , , , , , 
2014,439,LISB,3,2,1,MON,27,1,13,19,323651,358938,11,70, , , , , , , , , , 
2014,440,BELE,3,2,1,MON,27,1,15,25,339045,373440,13,30, , , , , , , , , , 
2014,441,BMON,3,3,1,MON,27,1,16,0,294511,426376,13,30, , , , , , , , , , 
2014,442,BELE,3,2,1,MON,27,1,18,0,336215,373018,13,30, , , , , , , , , , 
2014,443,LARN,3,2,1,MON,27,1,18,0,340586,401990,11,40, , , , , , , , , , 
2014,444,LISB,3,2,1,MON,27,1,19,22,326939,364157,1,30, , , , , , , , , , 
2014,445,DOWN,3,1,1,MON,27,1,19,30,349588,343601,13,50, , , , , , , , , , 
2014,446,BELS,3,2,1,MON,27,1,20,0,332833,371390,13,30, , , , , , , , , , 
2014,447,DOWN,2,1,1,MON,27,1,19,24,343850,348849,13,40,1,1,1,9,4,2,2,1,1,1
2014,448,BMEN,3,1,1,MON,27,1,21,47,308367,406836,12,70, , , , , , , , , , 
2014,449,ARDS,3,1,1,MON,27,1,22,15,359397,364613,13,60, , , , , , , , , , 
2014,450,LISB,3,2,3,MON,27,1,22,26,324924,365126,13,30, , , , , , , , , , 
2014,451,BELE,3,2,2,MON,27,1,22,0,335445,373890,13,30, , , , , , , , , , 
2014,452,LISB,3,2,1,TUE,28,1,8,20,324702,368169,13,60, , , , , , , , , , 
2014,453,LISB,2,2,1,TUE,28,1,9,20,334710,363640,13,60,1,1,1,1,2,2,6,1,1,1
2014,454,STRB,3,2,2,MON,27,1,10,30,233728,392102,13,60, , , , , , , , , , 
2014,455,BELN,3,1,1,TUE,28,1,11,47,333742,374854,13,30, , , , , , , , , , 
2014,456,LIMA,3,2,1,TUE,28,1,12,34,261418,409611,13,60, , , , , , , , , , 
2014,457,NABB,3,2,1,MON,27,1,10,45,328510,390214,13,30, , , , , , , , , , 
2014,458,BELS,3,2,1,MON,27,1,6,30,332978,373103,13,30, , , , , , , , , , 
2014,459,NABB,2,1,1,TUE,28,1,14,10,331805,382185,13,30,12,7,1,1,1,9,2,1,1,1
2014,460,BELS,3,2,1,TUE,28,1,14,51,333912,371625,13,30, , , , , , , , , , 
2014,461,COLE,3,2,1,TUE,28,1,14,50,286285,434250,13,30, , , , , , , , , , 
2014,462,BELW,3,2,1,MON,27,1,13,30,332170,373789,13,30, , , , , , , , , , 
2014,463,DAST,2,2,1,TUE,28,1,17,34,270429,355481,13,60,1,1,1,1,6,1,2,1,1,1
2014,464,NABB,3,2,2,TUE,28,1,17,44,333188,381974,13,30, , , , , , , , , , 
2014,465,BELW,3,2,2,TUE,28,1,18,14,327952,371323,13,30, , , , , , , , , , 
2014,466,BELS,3,2,2,TUE,28,1,18,28,332609,370512,13,30, , , , , , , , , , 
2014,467,BELS,3,1,1,TUE,28,1,18,48,329775,369549,14,30, , , , , , , , , , 
2014,468,DOWN,3,3,1,TUE,28,1,19,15,343024,341182,13,60, , , , , , , , , , 
2014,469,ANTR,3,2,1,WED,29,1,7,50,313608,390062,1,60, , , , , , , , , , 
2014,470,DOWN,3,2,1,WED,29,1,9,10,350000,343863,13,40, , , , , , , , , , 
2014,471,BELS,2,1,1,WED,29,1,10,30,333808,374083,13,30,12,3,3,11,1,1,2,1,9,2
2014,472,CREA,3,1,1,WED,29,1,9,43,341484,373867,13,30, , , , , , , , , , 
2014,473,BELN,3,2,2,WED,29,1,13,45,333689,374628,13,30, , , , , , , , , , 
2014,474,LISB,3,2,1,WED,29,1,15,22,320208,368956,13,60, , , , , , , , , , 
2014,475,BELS,3,2,1,WED,29,1,16,35,333942,374454,13,30, , , , , , , , , , 
2014,476,DAST,3,2,1,WED,29,1,17,35,281978,360048,14,60, , , , , , , , , , 
2014,477,CREA,3,2,3,WED,29,1,18,15,337801,371936,13,30, , , , , , , , , , 
2014,478,NABB,3,1,1,WED,29,1,17,35,335250,382446,13,30, , , , , , , , , , 
2014,479,CRAI,3,2,1,WED,29,1,19,35,305523,358801,13,60, , , , , , , , , , 
2014,480,DOWN,3,5,3,WED,29,1,19,56,348590,344529,13,30, , , , , , , , , , 
2014,481,ANTR,3,2,1,THU,30,1,6,40,321945,387253,12,70, , , , , , , , , , 
2014,482,BELN,3,2,1,THU,30,1,2,55,333349,374977,11,50, , , , , , , , , , 
2014,483,BELS,3,2,1,THU,30,1,8,0,334352,375086,13,30, , , , , , , , , , 
2014,484,LISB,3,2,2,THU,30,1,7,45,322217,369097,13,60, , , , , , , , , , 
2014,485,LISB,3,3,3,THU,30,1,8,49,329462,366383,12,70, , , , , , , , , , 
2014,486,NDOW,3,2,2,THU,30,1,9,11,341808,380290,13,40, , , , , , , , , , 
2014,487,LARN,3,1,1,THU,30,1,9,25,340055,402708,13,30, , , , , , , , , , 
2014,488,ARMA,3,2,1,THU,30,1,10,10,303328,345861,13,30, , , , , , , , , , 
2014,489,BELW,3,3,1,WED,29,1,14,15,332937,373564,11,50, , , , , , , , , , 
2014,490,NABB,3,2,2,THU,30,1,7,35,330536,382382,13,30, , , , , , , , , , 
2014,491,BANB,3,1,1,THU,30,1,11,30,306548,347104,13,60, , , , , , , , , , 
2014,492,CRAI,2,2,1,THU,30,1,11,40,301575,354203,13,30,12,7,1,1,1,1,1,1,3,1
2014,493,BELW,3,2,1,THU,30,1,13,20,331574,373072,13,30, , , , , , , , , , 
2014,494,DAST,3,2,1,THU,30,1,14,25,266266,352559,13,30, , , , , , , , , , 
2014,495,BMEN,3,2,1,WED,29,1,15,40,325570,395583,13,60, , , , , , , , , , 
2014,496,MFEL,3,2,1,THU,30,1,9,50,288727,388870,13,30, , , , , , , , , , 
2014,497,BELE,3,3,2,THU,30,1,19,55,335787,374770,11,50, , , , , , , , , , 
2014,498,NABB,2,1,1,FRI,31,1,7,0,335864,382837,13,30,12,7,1,1,3,2,2,1,1,2
2014,499,OMAG,2,2,2,FRI,31,1,7,10,240527,356866,13,60,1,1,1,1,2,5,5,1,1,1
2014,500,DAST,3,1,1,FRI,31,1,8,8,277209,358865,13,60, , , , , , , , , , 
2014,501,BELS,3,2,1,FRI,31,1,8,40,334204,374981,12,70, , , , , , , , , , 
2014,502,ARDS,3,1,1,FRI,31,1,8,47,348855,373451,13,30, , , , , , , , , , 
2014,503,BMEN,3,2,1,FRI,31,1,9,15,311326,405192,13,30, , , , , , , , , , 
2014,504,OMAG,3,3,1,THU,30,1,18,10,244397,386934,13,30, , , , , , , , , , 
2014,505,FOYL,3,1,1,FRI,31,1,10,55,242846,417824,13,30, , , , , , , , , , 
2014,506,LISB,3,1,1,FRI,31,1,12,0,326531,364309,13,30, , , , , , , , , , 
2014,507,FOYL,3,2,1,FRI,31,1,13,19,243493,416506,2,30, , , , , , , , , , 
2014,508,LIMA,3,3,3,FRI,31,1,15,11,264347,422795,13,60, , , , , , , , , , 
2014,509,DOWN,3,2,1,FRI,31,1,16,0,340557,359038,13,30, , , , , , , , , , 
2014,510,BELW,3,2,1,FRI,31,1,17,45,329525,373121,11,50, , , , , , , , , , 
2014,511,LISB,3,1,1,FRI,31,1,18,6,321377,373731,13,60, , , , , , , , , , 
2014,512,NABB,3,1,1,FRI,31,1,15,20,334802,384425,13,30, , , , , , , , , , 
2014,513,LISB,3,2,1,FRI,31,1,18,14,327047,364207,13,30, , , , , , , , , , 
2014,514,FOYL,3,2,3,FRI,31,1,18,5,254855,408530,13,60, , , , , , , , , , 
2014,515,NABB,3,2,1,FRI,31,1,18,35,332315,384403,13,30, , , , , , , , , , 
2014,516,BELE,3,2,1,FRI,31,1,17,15,336812,373661,13,30, , , , , , , , , , 
2014,517,CREA,3,2,1,FRI,31,1,10,45,335350,369665,13,30, , , , , , , , , , 
2014,518,NABB,3,2,2,FRI,31,1,19,17,332434,381508,13,30, , , , , , , , , , 
2014,519,MFEL,2,1,2,FRI,31,1,22,50,282967,396640,13,30,1,1,1,1,4,2,2,1,1,1
2014,520,ARDS,2,2,2,SAT,1,2,6,39,348888,372109,13,40,12,7,1,1,4,4,2,1,1,1
2014,521,ANTR,3,1,1,SAT,1,2,7,20,320031,394477,13,60, , , , , , , , , , 
2014,522,BMON,3,2,1,SAT,1,2,9,39,295246,425805,13,30, , , , , , , , , , 
2014,523,CRAI,3,2,1,SAT,1,2,12,30,303810,359946,13,40, , , , , , , , , , 
2014,524,NABB,3,2,3,SAT,1,2,13,22,335242,381504,12,30, , , , , , , , , , 
2014,525,NEWM,3,2,1,SAT,1,2,13,15,308822,326841,13,30, , , , , , , , , , 
2014,526,LARN,3,2,1,SAT,1,2,14,0,339942,403322,13,30, , , , , , , , , , 
2014,527,ARMA,3,1,1,SAT,1,2,15,0,287765,345057,2,30, , , , , , , , , , 
2014,528,BELS,3,2,1,SAT,1,2,15,11,334521,372167,13,30, , , , , , , , , , 
2014,529,MFEL,2,2,3,SAT,1,2,15,30,292718,392314,13,60,12,7,1,1,1,5,2,1,1,1
2014,530,CRAI,3,2,1,SAT,1,2,14,45,310585,354839,13,30, , , , , , , , , , 
2014,531,BELS,3,1,1,SAT,1,2,15,55,330398,369978,13,30, , , , , , , , , , 
2014,532,LIMA,3,1,1,SAT,1,2,16,50,271334,407562,13,60, , , , , , , , , , 
2014,533,BELS,3,2,1,SAT,1,2,17,14,333746,371472,13,30, , , , , , , , , , 
2014,534,NEWM,3,2,2,SAT,1,2,18,20,308108,323839,13,40, , , , , , , , , , 
2014,535,LARN,3,2,1,SAT,1,2,22,42,339050,403816,13,30, , , , , , , , , , 
2014,536,NEWM,3,1,1,SUN,2,2,0,35,319786,321417,13,60, , , , , , , , , , 
2014,537,COOK,2,1,1,SUN,2,2,2,50,281002,376946,13,30,12,4,1,1,7,10,1,1,1,1
2014,538,BELW,3,1,1,SUN,2,2,3,19,329801,369978,12,70, , , , , , , , , , 
2014,539,COOK,2,1,1,SUN,2,2,6,30,280384,373484,13,60,12,7,1,1,6,1,2,1,1,1
2014,540,OMAG,3,1,1,SUN,2,2,9,40,245610,382827,13,60, , , , , , , , , , 
2014,541,BELW,3,2,2,SUN,2,2,15,0,330004,373524,13,30, , , , , , , , , , 
2014,542,NEWM,3,2,1,SUN,2,2,14,0,305170,327425,13,40, , , , , , , , , , 
2014,543,LISB,3,1,1,SUN,2,2,14,50,326510,363892,13,30, , , , , , , , , , 
2014,544,BELN,3,1,1,SUN,2,2,16,15,333946,375022,13,30, , , , , , , , , , 
2014,545,CRAI,3,2,1,SUN,2,2,18,15,297093,357706,13,60, , , , , , , , , , 
2014,546,NABB,3,3,6,SUN,2,2,18,22,328388,391788,13,30, , , , , , , , , , 
2014,547,OMAG,3,2,5,SUN,2,2,18,40,244726,372426,13,30, , , , , , , , , , 
2014,548,BMEN,3,1,1,SUN,2,2,19,56,310693,402178,13,30, , , , , , , , , , 
2014,549,BELS,2,2,2,SUN,2,2,20,0,334623,371947,13,30,6,7,1,1,4,1,2,1,1,1
2014,550,FERM,3,1,1,SUN,2,2,22,44,223625,335812,13,60, , , , , , , , , , 
2014,551,LISB,3,1,1,SUN,2,2,22,0,319940,374954,13,60, , , , , , , , , , 
2014,552,BANB,3,1,1,SUN,2,2,23,40,311267,348522,13,30, , , , , , , , , , 
2014,553,LIMA,3,2,3,MON,3,2,7,50,269283,409168,13,30, , , , , , , , , , 
2014,554,CFER,3,1,1,MON,3,2,8,40,337854,384848,13,30, , , , , , , , , , 
2014,555,CREA,3,3,3,MON,3,2,11,30,335468,370435,11,40, , , , , , , , , , 
2014,556,DAST,3,2,1,MON,3,2,11,30,280804,361373,13,40, , , , , , , , , , 
2014,557,ARDS,3,1,2,MON,3,2,12,10,357533,379944,13,60, , , , , , , , , , 
2014,558,FOYL,2,1,1,MON,3,2,12,58,251305,409777,13,60,1,1,1,1,2,2,2,1,1,1
2014,559,BELW,3,2,2,MON,3,2,14,16,329481,371278,13,30, , , , , , , , , , 
2014,560,CRAI,3,1,2,MON,3,2,15,40,307247,355823,13,60, , , , , , , , , , 
2014,561,BELE,3,2,2,SAT,1,2,17,50,334624,374752,13,30, , , , , , , , , , 
2014,562,BELS,3,2,1,MON,3,2,16,53,331942,369646,13,30, , , , , , , , , , 
