Ward,BlockLot,MAPBLOCKLO,latitude,longitude,StreetNumber,StreetName,Neighborhood,LandUse,LandArea,SaleCode,SALEDESCRIPTION2
05,10J 73,10-J-73,40.4462804231546,-79.9799568276602,2106,WEBSTER,MIDDLE HILL,,1100,Hold for URA,APPROVED FOR A SALE
05,10J 74,10-J-74,40.4462990717192,-79.9799088537733,2108,WEBSTER,MDDLE HILL,,1028,Hold for URA,APPROVED FOR A SALE
05,10J 75A,10-J-75-A,40.4463195529827,-79.9798610489293,2110,WEBSTER,MIDDLE HILL,,990,Hold for URA,APPROVED FOR A SALE
05,10J 77,10-J-77,40.446206326475,-79.9797909749306,141,TRENT,MIDDLE HILL,2 STY BRK HSE,1254,Hold for URA,APPROVED FOR A SALE
05,10J 78,10-J-78,40.4461555633986,-79.9797475375719,139,TRENT,MIDDLE HILL,,1188,Hold for URA,APPROVED FOR A SALE
05,10J 84,10-J-84,40.4458344614491,-79.9795038769872,127,TRENT,MIDDLE HILL,1 STY CB HSE & INT GAR,1151,Hold for URA,APPROVED FOR A SALE
05,10J 93,10-J-93,40.4455486788958,-79.978888610787,10,TRENT,MIDDLE HILL,,809,Hold for URA,APPROVED FOR A SALE
05,10J 94,10-J-94,40.4455873112649,-79.9789205031481,12,TRENT,MIDDLE HILL,,806,Hold for URA,APPROVED FOR A SALE
05,10J 95,10-J-95,40.4456223146489,-79.9789430203587,14,TRENT,MIDDLE HILL,,806,Hold for URA,APPROVED FOR A SALE
05,10J 96,10-J-96,40.445653276469,-79.9789696136681,16,TRENT,MIDDLE HILL,,750,Hold for URA,APPROVED FOR A SALE
05,10J 99,10-J-99,40.4457437395379,-79.9790361706894,22,TRENT,MIDDLE HILL,,754,Hold for URA,APPROVED FOR A SALE
05,10J100,10-J-100,40.4457727378183,-79.979060829043,24,TRENT,MIDDLE HILL,,779,Hold for URA,APPROVED FOR A SALE
05,10J101,10-J-101,40.4458037578948,-79.9790787492452,26,TRENT,MIDDLE HILL,,763,Hold for URA,APPROVED FOR A SALE
05,10J103,10-J-103,40.4458476713721,-79.9791147394554,28-30,TRENT,MIDDLE HILL,,1526,Hold for URA,APPROVED FOR A SALE
05,10J104,10-J-104,40.4458963703444,-79.9791494186111,32,TRENT,MIDDLE HILL,,745,Hold for URA,APPROVED FOR A SALE
05,10J105,10-J-105,40.4459265671209,-79.9791750859555,34,TRENT,MIDDLE HILL,,700,Hold for URA,APPROVED FOR A SALE
05,10J107,10-J-107,40.4459852095503,-79.9792195920357,38,TRENT,MIDDLE HILL,,768,Hold for URA,APPROVED FOR A SALE
05,10J108,10-J-108,40.4460169558432,-79.9792418486032,120,TRENT,MIDDLE HILL,,753,Hold for URA,APPROVED FOR A SALE
05,10J109,10-J-109,40.4460506419642,-79.9792673613226,122,TRENT,MIDDLE HILL,,781,Hold for URA,APPROVED FOR A SALE
05,10J110,10-J-110,40.4460829745998,-79.9792888767451,124,TRENT,MIDDLE HILL,,774,Hold for URA,APPROVED FOR A SALE
05,10J111,10-J-111,40.4461114135097,-79.9793130616851,126,TRENT,MIDDLE HILL,,753,Hold for URA,APPROVED FOR A SALE
05,10J112,10-J-112,40.4461429450201,-79.9793365977202,128,TRENT,MIDDLE HILL,,759,Hold for URA,APPROVED FOR A SALE
05,10J113,10-J-113,40.446174824682,-79.979362213558,130,TRENT,MIDDLE HILL,,775,Hold for URA,APPROVED FOR A SALE
05,10J114,10-J-114,40.4462121045073,-79.9793871117236,132,TRENT,MIDDLE HILL,,754,Hold for URA,APPROVED FOR A SALE
05,10J115,10-J-115,40.4462458675631,-79.9794134914696,134,TRENT,MIDDLE HILL,,761,Hold for URA,APPROVED FOR A SALE
05,10J117,10-J-117,40.4464037502651,-79.979613119799,2118,WEBSTER,MIDDLE HILL,,1312,Hold for URA,APPROVED FOR A SALE
05,10J118,10-J-118,40.4464224277785,-79.9795657858066,2120,WEBSTER,MIDDLE HILL,,1292,Hold for URA,APPROVED FOR A SALE
05,10J119,10-J-119,40.4464419139493,-79.979511182928,2122,WEBSTER,MIDDLE HILL,,1316,Hold for URA,APPROVED FOR A SALE
05,10J120,10-J-120,40.4464873974254,-79.979475030293,2124,WEBSTER,MIDDLE HILL,,1046,Hold for URA,APPROVED FOR A SALE
05,10J121,10-J-121,40.4465102099859,-79.9794249827918,2126,WEBSTER,MIDDLE HILL,,1046,Hold for URA,APPROVED FOR A SALE
05,10J122,10-J-122,40.4465311616434,-79.9793736108501,2128,WEBSTER,MIDDLE HILL,,1024,Hold for URA,APPROVED FOR A SALE
05,10J123,10-J-123,40.4465572196243,-79.9793171850407,2130,WEBSTER,MIDDLE HILL,,1037,Hold for URA,APPROVED FOR A SALE
05,10J124,10-J-124,40.4464260147373,-79.9793244153709,139,WOOSTER,MIDDLE HILL,,1149,Hold for URA,APPROVED FOR A SALE
05,10J125,10-J-125,40.4463821556195,-79.9792897200695,137,WOOSTER,MIDDLE HILL,,1121,Hold for URA,APPROVED FOR A SALE
05,10J126,10-J-126,40.446324904565,-79.9792293607883,135,WOOSTER,MIDDLE HILL,,776,Hold for URA,APPROVED FOR A SALE
05,10J127,10-J-127,40.4462747495812,-79.9791921711139,131-133,WOOSTER,MIDDLE HILL,,1508,Hold for URA,APPROVED FOR A SALE
05,10J128,10-J-128,40.4462225420667,-79.9791530835838,129,WOOSTER,MIDDLE HILL,,750,Hold for URA,APPROVED FOR A SALE
05,10J129,10-J-129,40.4461915147942,-79.9791300724959,127,WOOSTER,MIDDLE HILL,,761,Hold for URA,APPROVED FOR A SALE
05,10J130,10-J-130,40.4461616734341,-79.9791048472152,635,WOOSTER,MIDDLE HILL,,796,Hold for URA,APPROVED FOR A SALE
05,10J131,10-J-131,40.4461116543196,-79.9790699993384,633 635,WOOSTER,MIDDLE HILL,,1470,Hold for URA,APPROVED FOR A SALE
05,10J134,10-J-134,40.4460644932378,-79.9790363414097,117,WOOSTER,MIDDLE HILL,,700,Hold for URA,APPROVED FOR A SALE
05,10J135,10-J-135,40.4460364117634,-79.9790116507594,115,WOOSTER,MIDDLE HILL,,759,Hold for URA,APPROVED FOR A SALE
05,10J136,10-J-136,40.445988657244,-79.978977185613,113,WOOSTER,MIDDLE HILL,,1523,Hold for URA,APPROVED FOR A SALE
05,10J138,10-J-138,40.4459261654924,-79.9789308474677,111,WOOSTER,MIDDLE HILL,,1513,Hold for URA,APPROVED FOR A SALE
05,10J140,10-J-140,40.4458811187343,-79.9788961146193,125,WOOSTER,MIDDLE HILL,,753,Hold for URA,APPROVED FOR A SALE
05,10J141,10-J-141,40.4458523172634,-79.9788730676511,23,WOOSTER,MIDDLE HILL,,757,Hold for URA,APPROVED FOR A SALE
05,10J142,10-J-142,40.4458225228469,-79.9788547010334,21,WOOSTER,MIDDLE HILL,,766,Hold for URA,APPROVED FOR A SALE
05,10J150,10-J-150,40.4461693238138,-79.9786858006012,114,WOOSTER,MIDDLE HILL,,1272,Hold for URA,APPROVED FOR A SALE
05,10J152,10-J-152,40.44629164454,-79.9786886912004,126,WOOSTER,MIDDLE HILL,,2237,Hold for URA,APPROVED FOR A SALE
05,10J154,10-J-154,40.4463918939367,-79.978758332279,130,WOOSTER,MIDDLE HILL,,2267,Hold for URA,APPROVED FOR A SALE
05,10J155,10-J-155,40.4464052974207,-79.9788763122162,132,WOOSTER,MIDDLE HILL,,1120,Hold for URA,APPROVED FOR A SALE
05,10J156,10-J-156,40.4464781764741,-79.978708931299,635,ELMORE,MIDDLE HILL,,1118,Hold for URA,APPROVED FOR A SALE
05,10J158,10-J-158,40.4464589807159,-79.9788970862025,134,WOOSTER,MIDDLE HILL,,1288,Hold for URA,APPROVED FOR A SALE
05,10J159A,10-J-159-A,40.4465593526652,-79.9789707363202,138,WOOSTER,MIDDLE HILL,,935,Hold for URA,APPROVED FOR A SALE
05,10J160,10-J-160,40.4466398972783,-79.9791415341261,2134,WEBSETER,MIDDLE HILL,,794,Hold for URA,APPROVED FOR A SALE
05,10J161,10-J-161,40.4466560683009,-79.9791056930625,2136,WEBSTER,MIDDLE HILL,,769,Hold for URA,APPROVED FOR A SALE
05,10J163,10-J-163,40.4466924199147,-79.9790186536141,2140,WEBSTER,MIDDLE HILL,,768,Hold for URA,APPROVED FOR A SALE
05,10J164,10-J-164,40.4467113909877,-79.9789790667742,2142,WEBSTER,MIDDLE HILL,,788,Hold for URA,APPROVED FOR A SALE
05,10J165,10-J-165,40.44670130772,-79.9788549934757,2144-46,WEBSTER,MIDDLE HILL,,4473,Hold for URA,APPROVED FOR A SALE
05,10J281,10-J-281,40.4467246970086,-79.9799787350889,2113,WEBSTER,MIDDLE HILL,,1382,Hold for URA,APPROVED FOR A SALE
05,10J286,10-J-286,40.4468766669961,-79.9796112807578,2125,WEBSTER,MIDDLE HILL,,2052,Hold for URA,APPROVED FOR A SALE
05,10J293,10-J-293,40.4470630686319,-79.9791874252797,2143,WEBSTER,MIDDLE HILL,,1543,Hold for URA,APPROVED FOR A SALE
05,10J294,10-J-294,40.4470811229277,-79.9791340468075,2145,WEBSTER,MIDDLE HILL,,1617,Hold for URA,APPROVED FOR A SALE
05,10J295,10-J-295,40.4470848663248,-79.9790692041428,2147,WEBSTER,MIDDLE HILL,,1480,Hold for URA,APPROVED FOR A SALE
05,10J296,10-J-296,40.4471366429746,-79.9790339946477,2149,WEBSTER,MIDDLE HILL,,2328,Hold for URA,APPROVED FOR A SALE
05,10J300,10-J-300,40.4472255124597,-79.9787774061637,2157,WEBSTER,MIDDLE HILL,,1900,Hold for URA,APPROVED FOR A SALE
05,10J313,10-J-313,40.4476931865931,-79.9791351531201,2156,BEDFORD,MIDDLE HILL,,2846,Hold for URA,APPROVED FOR A SALE
05,10J314,10-J-314,40.4475363705929,-79.9791565004049,719,PERRY,MIDDLE HILL,,1960,Hold for URA,APPROVED FOR A SALE
05,10J318,10-J-318,40.4473463922789,-79.9790451203568,108108,PERRY,MIDDLE HILL,,4228,Hold for URA,APPROVED FOR A SALE
05,10J323,10-J-323,40.4473198438982,-79.97939244181,2,FIR,MIDDLE HILL,,5421,Hold for URA,APPROVED FOR A SALE
05,10K 21,10-K-21,40.4462945809016,-79.974463334434,2249,MAHON,MIDDLE HILL,,2400,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,10K 25,10-K-25,40.4461657570154,-79.9747618272647,2241,MAHON,MIDDLE HILL,,2400,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,10K 27,10-K-27,40.4461021361884,-79.9749120096778,2237,MAHON,MIDDLE HILL,,2400,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,10K 28,10-K-28,40.4460248213013,-79.9749535723375,2235,MAHON,MIDDLE HILL,,1488,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,10K 97,10-K-97,40.4461402524817,-79.978469975581,19,ELMORE,MIDDLE HILL,,1100,Hold for URA,APPROVED FOR A SALE
05,10K100,10-K-100,40.4461543007757,-79.9785803199315,112,WOOSTER,MIDDLE HILL,,2237,Hold for URA,APPROVED FOR A SALE
05,10K101,10-K-101,40.4462422141899,-79.9785185194976,23,ELMORE,MIDDLE HILL,,965,Hold for URA,APPROVED FOR A SALE
05,10K102,10-K-102,40.4463785125984,-79.9786365349429,33,ELMORE,MIDDLE HILL,,1102,Hold for URA,APPROVED FOR A SALE
05,10K104,10-K-104,40.4468421681308,-79.9785208025995,2156,WEBSTER,MIDDLE HILL,,4475,Hold for URA,APPROVED FOR A SALE
05,10K106,10-K-106,40.4469856399835,-79.9783843511755,2162,WEBSTER,MIDDLE HILL,,631,Hold for URA,APPROVED FOR A SALE
05,10K106A,10-K-106-A,40.4469481034859,-79.9784740914385,2158,WEBSTER,MIDDLE HILL,,695,Hold for URA,APPROVED FOR A SALE
05,10K107,10-K-107,40.4468488621711,-79.978346039468,649,PERRY,MIDDLE HILL,,2610,Hold for URA,APPROVED FOR A SALE
05,10K110,10-K-110,40.4467240541535,-79.9782718492494,636,PERRY,MIDDLE HILL,,1110,Hold for URA,APPROVED FOR A SALE
05,10K113,10-K-113,40.4465588530172,-79.9783721091984,632,ELMORE,MIDDLE HILL,,1102,Hold for URA,APPROVED FOR A SALE
05,10K114A,10-K-114-A,40.4465165926757,-79.9783240045604,630,ELMORE,MIDDLE HILL,,1341,Hold for URA,APPROVED FOR A SALE
05,10K115,10-K-115,40.4465003187125,-79.9782156827417,628,PERRY,MIDDLE HILL,,2237,Hold for URA,APPROVED FOR A SALE
05,10K116,10-K-116,40.446450334078,-79.978179874286,626,PERRY,MIDDLE HILL,,2237,Hold for URA,APPROVED FOR A SALE
05,10K124,10-K-124,40.4460639371125,-79.9778965470184,632,ELMORE,MIDDLE HILL,,2222,Hold for URA,APPROVED FOR A SALE
05,10K131,10-K-131,40.4460884708911,-79.9774003781323,610 612,PERRY,MIDDLE HILL,,2080,Hold for URA,APPROVED FOR A SALE
05,10K132,10-K-132,40.446017179358,-79.9773497109862,608,PERRY,MIDDLE HILL,,1275,Hold for URA,APPROVED FOR A SALE
05,10K141,10-K-141,40.4461560914202,-79.977225039118,607,KIRKPATRICK,MIDDLE HILL,,744,Hold for URA,APPROVED FOR A SALE
05,10K141A,10-K-141-A,40.446187899931,-79.977251565459,613,KIRKPATRICK,MIDDLE HILL,,751,Hold for URA,APPROVED FOR A SALE
05,10K142,10-K-142,40.4462222051292,-79.9773812813918,614,PERRY,MIDDLE HILL,,2237,Hold for URA,APPROVED FOR A SALE
05,10K148,10-K-148,40.4465363132346,-79.9775031957787,627,KIRKPATRICK,MIDDLE HILL,,1076,Hold for URA,APPROVED FOR A SALE
05,10K149A,10-K-149-A,40.4465227459767,-79.9777170721732,23,PERRY,MIDDLE HILL,,749,Hold for URA,APPROVED FOR A SALE
05,10K149B,10-K-149-B,40.4464860312592,-79.9776954609996,21,PERRY,MIDDLE HILL,2< STY BRICK HOUSE,718,Hold for URA,APPROVED FOR A SALE
05,10K155,10-K-155,40.4468214989691,-79.9777128663468,641,KIRKPATRICK,MIDDLE HILL,,917,Hold for URA,APPROVED FOR A SALE
05,10K156,10-K-156,40.4468599721255,-79.9777406497968,643,KIRKPATRICK,MIDDLE HILL,,818,Hold for URA,APPROVED FOR A SALE
05,10K157,10-K-157,40.4468977414597,-79.9777670433552,645,KIRKPATRICK,MIDDLE HILL,,807,Hold for URA,APPROVED FOR A SALE
05,10K158,10-K-158,40.4469340049026,-79.9777947727545,647,KIRKPATRICK(CORNER IRIS WY),MIDDLE HILL,,844,Hold for URA,APPROVED FOR A SALE
05,10K164,10-K-164,40.4467896524247,-79.9779160047671,637,PERRY,MIDDLE HILL,,785,Hold for URA,APPROVED FOR A SALE
05,10K165,10-K-165,40.4468266314755,-79.9779415197431,39,PERRY,MIDDLE HILL,,779,Hold for URA,APPROVED FOR A SALE
05,10K166,10-K-166,40.446861028774,-79.9779679612158,41,PERRY,MIDDLE HILL,,802,Hold for URA,APPROVED FOR A SALE
05,10K167,10-K-167,40.446991914922,-79.978157861645,2166,WEBSTER,MIDDLE HILL,,1279,Hold for URA,APPROVED FOR A SALE
05,10K169,10-K-169,40.447030325301,-79.9780691346451,2170,WEBSTER,MIDDLE HILL,,1513,Hold for URA,APPROVED FOR A SALE
05,10K170,10-K-170,40.4470564064803,-79.9780115648869,2172,WEBSTER,MIDDLE HILL,,2021,Hold for URA,APPROVED FOR A SALE
05,10K171,10-K-171,40.4470814440826,-79.977946956222,2174,WEBSTER,MIDDLE HILL,2 STY BRK DUPLEX,2006,Hold for URA,APPROVED FOR A SALE
05,10K173,10-K-173,40.4470698265152,-79.9778373181178,651,KIRKPATRICK,MIDDLE HILL,,704,Hold for URA,APPROVED FOR A SALE
05,10K173A,10-K-173-A,40.4470231448938,-79.9778011553117,649,KIRKPATRICK,MIDDLE HILL,,608,Hold for URA,APPROVED FOR A SALE
05,10K174,10-K-174,40.4471802792457,-79.9776329306102,2200,WEBSTER,MIDDLE HILL,,1678,Hold for URA,APPROVED FOR A SALE
05,10K175,10-K-175,40.4472362784483,-79.9775800217633,2202,WEBSTER,MIDDLE HILL,2 STORY BRICK HOUSE,2232,Hold for URA,APPROVED FOR A SALE
05,10K176,10-K-176,40.4472678921713,-79.9775084958136,2204,WEBSTER,MIDDLE HILL,,2237,Hold for URA,APPROVED FOR A SALE
05,10K190,10-K-190,40.4465706883549,-79.9770016421854,622,KIRKPATRICK,MIDDLE HILL,,2237,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,10K193,10-K-193,40.4464270924984,-79.9768952042241,616,KIRKPATRICK,MIDDLE HILL,,2238,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,10K227,10-K-227,40.4477655040392,-79.9782368169209,717,KIRKPATRICK,MIDDLE HILL,,969,Hold for URA,APPROVED FOR A SALE
05,10K229,10-K-229,40.4477146144561,-79.9782008929814,715,KIRKPATRICK,MIDDLE HILL,,968,Hold for URA,APPROVED FOR A SALE
05,10K235,10-K-235,40.447312400987,-79.9785982895576,2161,WEBSTER,MIDDLE HILL,,2035,Hold for URA,APPROVED FOR A SALE
05,10K237,10-K-237,40.4473684622363,-79.9784699585179,2165,WEBSTER,MIDDLE HILL,,2031,Hold for URA,APPROVED FOR A SALE
05,10K239,10-K-239,40.4474295451362,-79.9783235285768,2171,WEBSTER,MIDDLE HILL,,3055,Hold for URA,APPROVED FOR A SALE
05,10K241,10-K-241,40.447482629628,-79.9781909432697,2169 75,WEBSTER,MIDDLE HILL,,5092,Hold for URA,APPROVED FOR A SALE
05,10K244,10-K-244,40.4475407864632,-79.978051224884,2179,WEBSTER,MIDDLE HILL,,4073,Hold for URA,APPROVED FOR A SALE
05,10K246,10-K-246,40.4477973563335,-79.9778297031613,714,KIRKPATRICK,MIDDLE HILL,,728,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,10K247,10-K-247,40.447763995207,-79.977806990058,712,KIRKPATRICK,MIDDLE HILL,,728,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,10K248,10-K-248,40.4477421377754,-79.9777914974674,714,KIRKPATRICK,MIDDLE HILL,,202,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,10K251,10-K-251,40.4476691165694,-79.9776667613312,2209,WEBSTER,MIDDLE HILL,,1272,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,10K255,10-K-255,40.4478282662577,-79.9774125146664,2217,WEBSTER,MIDDLE HILL,,2220,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,10K256,10-K-256,40.447850671424,-79.9773542023372,2219,WEBSTER,MIDDLE HILL,,2220,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,10K267,10-K-267,40.4478292929866,-79.9762872910954,2240,WEBSTER,MIDDLE HILL,2 STY BRK HSE,1255,Hold for URA,APPROVED FOR A SALE
05,10K355,10-K-355,40.4469815374366,-79.9750835010237,2259,MCCLARREN,MIDDLE HILL,,1949,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,10K357,10-K-357,40.4470407949903,-79.974942470794,2263,MCCLARREN,MIDDLE HILL,,2000,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,10K378,10-K-378,40.4478931879174,-79.9744894518885,22,SOMERS,MIDDLE HILL,,2400,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,10L 24,10-L-24,40.4456627839611,-79.9732922337813,2323,CENTRE,MIDDLE HILL,,1084,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,10L 39,10-L-39,40.4460252977721,-79.9728905019196,2342,HALLETT,MIDDLE HILL,,1030,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,10L153,10-L-153,40.4477101998372,-79.9733038380905,602,CHAUNCEY,MIDDLE HILL,,793,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,10L251,10-L-251,40.4459177059021,-79.9713306706607,2417,ELBA,MIDDLE HILL,,630,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,10L322,10-L-322,40.4478530849005,-79.970976977793,2509 11,MAHON,MIDDLE HILL,,1960,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,10L328,10-L-328,40.4476309154251,-79.9706607267931,2516,MAHON,MIDDLE HILL,,3600,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,10M128,10-M-128,40.4465841697268,-79.9693019372068,2538,ELBA,MIDDLE HILL,,758,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,10N340,10-N-340,40.4433169262092,-79.9793544640532,413,GROVE,MIDDLE HILL,,2256,Hold for URA,APPROVED FOR A SALE
05,10P135,10-P-135,40.4449840474006,-79.975071492193,2226,CENTRE,MIDDLE HILL,,2880,Hold for URA,APPROVED FOR A SALE
05,10P136,10-P-136,40.4449882311716,-79.975153647395,2224,CENTRE,MIDDLE HILL,,2880,Hold for URA,APPROVED FOR A SALE
05,10P137,10-P-137,40.4449090647666,-79.975288600539,2217,LAPLACE,MIDDLE HILL,,2688,Hold for URA,APPROVED FOR A SALE
05,10P138,10-P-138,40.4450686908013,-79.9752819381122,2220,CENTRE,MIDDLE HILL,,3072,Hold for URA,APPROVED FOR A SALE
05,10R112,10-R-112,40.4453456659102,-79.9725838186622,2335,LAPLACE,MIDDLE HILL,,828,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,10R113,10-R-113,40.4453262210966,-79.9726252939793,2335,LA PLACE,MIDDLE HILL,,834,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,10R147,10-R-147,40.4450776269528,-79.9737130714746,2300,CENTRE,MIDDLE HILL,,2730,Hold for URA,APPROVED FOR A SALE
05,11D110,11-D-110,40.4416556745916,-79.9680922033705,312,WHITRIDGE,TERRACE VILLAGE,,3346,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,11D111,11-D-111,40.441724916681,-79.9680574140933,314,WHITRIDGE,TERRACE VILLAGE,,1600,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,11D114,11-D-114,40.4418749080667,-79.9681358483672,318,WHITRIDGE,TERRACE VILLAGE,,1600,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,11D117,11-D-117,40.4419800028478,-79.9681919802583,320,WHITRIDGE,TERRACE VILLAGE,,4800,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,11D129,11-D-129,40.4422764247094,-79.9673476837193,2518,WYANDOTTE,TERRACE VILLAGE,,1396,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,11D131,11-D-131,40.4423505007878,-79.9672039084284,2520,WYANDOTTE,TERRACE VILLAGE,,3780,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,11D145,11-D-145,40.4425324342485,-79.9674770799407,2517,WYANDOTTE,TERRACE VILLAGE,,1626,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,11D147,11-D-147,40.4424913668217,-79.9676318319887,2513,WYANDOTTE,TERRACE VILLAGE,,1760,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,11D149,11-D-149,40.4424615741531,-79.9677441659217,2511,WYANDOTTE,TERRACE VILLAGE,,3564,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,11D150,11-D-150,40.4424319952232,-79.9678483143555,2509,WYANDOTTE,TERRACE VILLAGE,,1891,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,11D151,11-D-151,40.4424126210806,-79.9679181136405,2507,WYANDOTTE,TERRACE VILLAGE,,1944,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,11D154,11-D-154,40.4423882458637,-79.9680090030122,2505,WYANDOTTE,TERRACE VILLAGE,,4071,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,11F 35,11-F-35,40.4391194259952,-79.977424184797,2001,COLWELL,LOWER HILL,,4400,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,11F 37,11-F-37,40.4391047091126,-79.9771747964194,2013,COLWELL,TERRACE VILLAGE,,8870,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,11F 42,11-F-42,40.4391106407102,-79.9769658863017,2015,COLWELL,TERRACE VILLAGE,,2834,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,11F 43,11-F-43,40.4390940800795,-79.9768479827738,2017,COLWELL,LOWER HILL,,3697,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,11F 45,11-F-45,40.4390901770883,-79.9767389839126,2019,COLWELL,LOWER HILL,,2200,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,11F 46,11-F-46,40.4390876603326,-79.9766577149351,2021,COLWELL,LOWER HILL,,2200,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,11F 49,11-F-49,40.4390743896645,-79.9764143500536,2027,COLWELL,LOWER HILL,,2200,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,11F 50,11-F-50,40.4390730234098,-79.9763349819829,2029,COLWELL,MIDDLE HILL,,2200,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,11F 51,11-F-51,40.4390667200399,-79.976256329383,2031,COLWELL,MIDDLE HILL,,2200,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,11F 52,11-F-52,40.4390695263201,-79.9761790762859,2033,COLWELL,LOWER HILL,,2200,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,11F 53,11-F-53,40.4390810717125,-79.9761005717182,2035,WYANDOTTE,TERRACE VILLAGE,,1974,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,25S192,25-S-192,40.4532445441445,-79.9671082649902,2933,BEDFORD,UPPER HILL,,1418,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,25S193,25-S-193,40.4532233963978,-79.9671557829332,2931,BEDFORD,UPPER HILL,,1383,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,25S214,25-S-214,40.4527780196495,-79.9666221052663,2920,BEDFORD,MIDDLE HILL,,21216,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,25S216,25-S-216,40.4528048942717,-79.9670499518042,2918,BEDFORD,MIDDLE HILL,,835,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,26J281,26-J-281,40.4552050852011,-79.9655062893851,3308,RIDGEWAY,UPPER HILL,,7390,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,26J339,26-J-339,40.4551725415102,-79.9638125934553,3375,MONROE,UPPER HILL,,6827,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,26K 90,26-K-90,40.4557791173874,-79.9618338997828,3416,MONROE,UPPER HILL,,822,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,26K127,26-K-127,40.4571260985072,-79.9597514416892,3450,RIDGEWAY,UPPER HILL,,2775,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,26K128,26-K-128,40.4571572864198,-79.9596787357934,3504,RIDGEWAY,UPPER HILL,,3300,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,26K131,26-K-131,40.4572610716924,-79.9594600692291,3508,RIDGWAY,UPPER HILL,,2937,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,26K203,26-K-203,40.4563673652902,-79.9603608566582,3453,OLNEY,UPPER HILL,,1625,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,26K250,26-K-250,40.4555181285049,-79.9606442860827,3438,WEBSTER,UPPER HILL,,1669,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,26L146,26-L-146,40.4572943880437,-79.9556403865149,3786,BIGELOW,UPPER HILL,,3190,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,26L150,26-L-150,40.4574932554368,-79.955759855742,3772,BIGELOW,UPPER HILL,,3196,Approved for Sale,USE IN ACCORDANCE WITH ZONING
05,26L161,26-L-161,40.4571950740943,-79.9560137307658,580,BLESSING,UPPER HILL,,2801,Approved for Sale,USE IN ACCORDANCE WITH ZONING
