Year,WTW Code,WTW Name,Sample Id,Date,Parameter,PCV,Result,Units
2014,W1301P,Moyola PPP,W1301POUT-14-2038720,07-Jul-14,MCPA,0.1,0.026,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2054637,18-Aug-14,MCPA,0.1,0.039,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2078146,06-Oct-14,MCPA,0.1,0.029,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2099760,17-Nov-14,MCPA,0.1,0.022,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-1951239,06-Jan-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-1962600,17-Feb-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-1987415,07-Apr-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2009462,19-May-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2038720,07-Jul-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2054637,18-Aug-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2078146,06-Oct-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2099760,17-Nov-14,Metalaxyl,0.1,<0.0049,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-1951239,06-Jan-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-1962600,17-Feb-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-1987415,07-Apr-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2009462,19-May-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2038720,07-Jul-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2054637,18-Aug-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2078146,06-Oct-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2099760,17-Nov-14,Pendimethalin,0.1,<0.0038,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-1951239,06-Jan-14,Pesticides - Total Substances,0.5,0.101,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-1962600,17-Feb-14,Pesticides - Total Substances,0.5,0.072,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-1987415,07-Apr-14,Pesticides - Total Substances,0.5,0.093,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2009462,19-May-14,Pesticides - Total Substances,0.5,0.0821,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2038720,07-Jul-14,Pesticides - Total Substances,0.5,0.0626,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2054637,18-Aug-14,Pesticides - Total Substances,0.5,0.0889,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2078146,06-Oct-14,Pesticides - Total Substances,0.5,0.07,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2099760,17-Nov-14,Pesticides - Total Substances,0.5,0.068,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-1951239,06-Jan-14,Phorate,0.1,<0.0042,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-1962600,17-Feb-14,Phorate,0.1,<0.0042,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-1987415,07-Apr-14,Phorate,0.1,<0.0042,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2009462,19-May-14,Phorate,0.1,<0.0042,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2038720,07-Jul-14,Phorate,0.1,<0.0042,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2054637,18-Aug-14,Phorate,0.1,<0.0042,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2078146,06-Oct-14,Phorate,0.1,<0.0042,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2099760,17-Nov-14,Phorate,0.1,<0.0042,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-1960468,04-Feb-14,Total Indicative Dose,0.1,<0.1,mSv/year
2014,W1301P,Moyola PPP,W1301POUT-14-1951239,06-Jan-14,Triclopyr,0.1,0.014,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-1962600,17-Feb-14,Triclopyr,0.1,0.013,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-1987415,07-Apr-14,Triclopyr,0.1,0.016,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2009462,19-May-14,Triclopyr,0.1,0.0099,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2038720,07-Jul-14,Triclopyr,0.1,0.0077,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2054637,18-Aug-14,Triclopyr,0.1,0.015,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2078146,06-Oct-14,Triclopyr,0.1,0.0097,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2099760,17-Nov-14,Triclopyr,0.1,0.0067,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-1951239,06-Jan-14,Trifluralin,0.1,<0.0032,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-1962600,17-Feb-14,Trifluralin,0.1,<0.0032,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-1987415,07-Apr-14,Trifluralin,0.1,<0.0032,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2009462,19-May-14,Trifluralin,0.1,<0.0032,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2038720,07-Jul-14,Trifluralin,0.1,<0.0032,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2054637,18-Aug-14,Trifluralin,0.1,<0.0032,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2078146,06-Oct-14,Trifluralin,0.1,<0.0032,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-2099760,17-Nov-14,Trifluralin,0.1,<0.0032,ug/l
2014,W1301P,Moyola PPP,W1301POUT-14-1960468,04-Feb-14,Tritium,100,<0.5,Bq/l
2014,W1302,Lough Fea,W1302OUT-14-1964934,19-Feb-14,"2,4-D",0.1,<0.0038,ug/l
2014,W1302,Lough Fea,W1302OUT-14-1987030,02-Apr-14,"2,4-D",0.1,<0.0038,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2009028,14-May-14,"2,4-D",0.1,<0.0038,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2027096,23-Jun-14,"2,4-D",0.1,<0.0038,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2054689,18-Aug-14,"2,4-D",0.1,<0.0038,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2074766,29-Sep-14,"2,4-D",0.1,<0.0038,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2096219,10-Nov-14,"2,4-D",0.1,<0.0038,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2116740,17-Dec-14,"2,4-D",0.1,<0.0038,ug/l
2014,W1302,Lough Fea,W1302OUT-14-1964934,19-Feb-14,"2,4-DB",0.1,<0.0034,ug/l
2014,W1302,Lough Fea,W1302OUT-14-1987030,02-Apr-14,"2,4-DB",0.1,<0.0034,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2009028,14-May-14,"2,4-DB",0.1,<0.0034,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2027096,23-Jun-14,"2,4-DB",0.1,<0.0034,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2054689,18-Aug-14,"2,4-DB",0.1,<0.0034,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2074766,29-Sep-14,"2,4-DB",0.1,<0.0034,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2096219,10-Nov-14,"2,4-DB",0.1,<0.0034,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2116740,17-Dec-14,"2,4-DB",0.1,<0.0034,ug/l
2014,W1302,Lough Fea,W1302OUT-14-1964934,19-Feb-14,Aldrin,0.03,<0.0022,ug/l
2014,W1302,Lough Fea,W1302OUT-14-1987030,02-Apr-14,Aldrin,0.03,<0.0022,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2009028,14-May-14,Aldrin,0.03,<0.0022,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2027096,23-Jun-14,Aldrin,0.03,<0.0022,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2054689,18-Aug-14,Aldrin,0.03,<0.0022,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2074766,29-Sep-14,Aldrin,0.03,<0.0022,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2096219,10-Nov-14,Aldrin,0.03,<0.0022,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2116740,17-Dec-14,Aldrin,0.03,<0.0022,ug/l
2014,W1302,Lough Fea,W1302OUT-14-1964934,19-Feb-14,Bentazone,0.1,<0.0023,ug/l
2014,W1302,Lough Fea,W1302OUT-14-1987030,02-Apr-14,Bentazone,0.1,<0.0023,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2009028,14-May-14,Bentazone,0.1,<0.0023,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2027096,23-Jun-14,Bentazone,0.1,<0.0023,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2054689,18-Aug-14,Bentazone,0.1,<0.0023,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2074766,29-Sep-14,Bentazone,0.1,<0.0023,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2096219,10-Nov-14,Bentazone,0.1,<0.0023,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2116740,17-Dec-14,Bentazone,0.1,<0.0023,ug/l
2014,W1302,Lough Fea,W1302OUT-14-1964934,19-Feb-14,Bromoxynil,0.1,<0.0068,ug/l
2014,W1302,Lough Fea,W1302OUT-14-1987030,02-Apr-14,Bromoxynil,0.1,<0.0068,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2009028,14-May-14,Bromoxynil,0.1,<0.0068,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2027096,23-Jun-14,Bromoxynil,0.1,<0.0068,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2054689,18-Aug-14,Bromoxynil,0.1,<0.0068,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2074766,29-Sep-14,Bromoxynil,0.1,<0.0068,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2096219,10-Nov-14,Bromoxynil,0.1,<0.0068,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2116740,17-Dec-14,Bromoxynil,0.1,<0.0068,ug/l
2014,W1302,Lough Fea,W1302OUT-14-1964934,19-Feb-14,Chlorothalonil,0.1,<0.0098,ug/l
2014,W1302,Lough Fea,W1302OUT-14-1987030,02-Apr-14,Chlorothalonil,0.1,<0.0098,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2009028,14-May-14,Chlorothalonil,0.1,<0.0098,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2027096,23-Jun-14,Chlorothalonil,0.1,<0.0098,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2054689,18-Aug-14,Chlorothalonil,0.1,<0.0098,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2074766,29-Sep-14,Chlorothalonil,0.1,<0.0098,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2096219,10-Nov-14,Chlorothalonil,0.1,<0.0098,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2116740,17-Dec-14,Chlorothalonil,0.1,<0.0098,ug/l
2014,W1302,Lough Fea,W1302OUT-14-1964934,19-Feb-14,Chlorotoluron,0.1,<0.0019,ug/l
2014,W1302,Lough Fea,W1302OUT-14-1987030,02-Apr-14,Chlorotoluron,0.1,<0.0019,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2009028,14-May-14,Chlorotoluron,0.1,<0.0019,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2027096,23-Jun-14,Chlorotoluron,0.1,<0.0019,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2054689,18-Aug-14,Chlorotoluron,0.1,<0.0019,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2074766,29-Sep-14,Chlorotoluron,0.1,<0.0019,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2096219,10-Nov-14,Chlorotoluron,0.1,<0.0019,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2116740,17-Dec-14,Chlorotoluron,0.1,<0.0019,ug/l
2014,W1302,Lough Fea,W1302OUT-14-1964934,19-Feb-14,Chlorpyrifos,0.1,<0.0044,ug/l
2014,W1302,Lough Fea,W1302OUT-14-1987030,02-Apr-14,Chlorpyrifos,0.1,<0.0044,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2009028,14-May-14,Chlorpyrifos,0.1,<0.0044,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2027096,23-Jun-14,Chlorpyrifos,0.1,<0.0044,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2054689,18-Aug-14,Chlorpyrifos,0.1,<0.0044,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2074766,29-Sep-14,Chlorpyrifos,0.1,<0.0044,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2096219,10-Nov-14,Chlorpyrifos,0.1,<0.0044,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2116740,17-Dec-14,Chlorpyrifos,0.1,<0.0044,ug/l
2014,W1302,Lough Fea,W1302OUT-14-1964934,19-Feb-14,Clopyralid,0.1,<0.0057,ug/l
2014,W1302,Lough Fea,W1302OUT-14-1987030,02-Apr-14,Clopyralid,0.1,<0.0057,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2009028,14-May-14,Clopyralid,0.1,<0.0057,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2027096,23-Jun-14,Clopyralid,0.1,<0.0057,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2054689,18-Aug-14,Clopyralid,0.1,<0.0057,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2074766,29-Sep-14,Clopyralid,0.1,<0.0057,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2096219,10-Nov-14,Clopyralid,0.1,<0.0057,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2116740,17-Dec-14,Clopyralid,0.1,0.12,ug/l
2014,W1302,Lough Fea,W1302OUT-14-1951271,06-Jan-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-1952042,13-Jan-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-1952672,20-Jan-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-1953281,27-Jan-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-1960193,03-Feb-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-1961680,10-Feb-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-1962497,17-Feb-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-1965414,24-Feb-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-1969385,03-Mar-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-1969695,04-Mar-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-1974240,10-Mar-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-1980271,24-Mar-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-1983984,31-Mar-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-1987482,07-Apr-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-1991330,14-Apr-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-1991512,15-Apr-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-1998218,28-Apr-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2001863,06-May-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2005663,12-May-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2009520,19-May-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2012711,27-May-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2015527,28-May-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2016175,02-Jun-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2020983,09-Jun-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2023498,16-Jun-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2027096,23-Jun-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2033732,30-Jun-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2038821,07-Jul-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2041048,16-Jul-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2041605,21-Jul-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2041864,22-Jul-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2045697,28-Jul-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2049181,04-Aug-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2052086,11-Aug-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2054689,18-Aug-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2057493,26-Aug-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2060907,01-Sep-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2064327,08-Sep-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2067934,15-Sep-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2071509,22-Sep-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2074766,29-Sep-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2078204,06-Oct-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2081602,13-Oct-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2085064,20-Oct-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2088963,27-Oct-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2092560,03-Nov-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2096219,10-Nov-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2099801,17-Nov-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2103499,24-Nov-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2107072,01-Dec-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2110362,08-Dec-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2113741,15-Dec-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2119790,22-Dec-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-2120141,29-Dec-14,Clostridium perfringens (sulph red),0,0,No./100 ml
2014,W1302,Lough Fea,W1302OUT-14-1951271,06-Jan-14,Conductivity,2500,139,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-1952042,13-Jan-14,Conductivity,2500,144,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-1952672,20-Jan-14,Conductivity,2500,141,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-1953281,27-Jan-14,Conductivity,2500,141,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-1960193,03-Feb-14,Conductivity,2500,126,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-1961680,10-Feb-14,Conductivity,2500,140,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-1962497,17-Feb-14,Conductivity,2500,136,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-1965414,24-Feb-14,Conductivity,2500,116,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-1969385,03-Mar-14,Conductivity,2500,131,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-1969695,04-Mar-14,Conductivity,2500,130,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-1974240,10-Mar-14,Conductivity,2500,126,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-1980271,24-Mar-14,Conductivity,2500,129,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-1983984,31-Mar-14,Conductivity,2500,128,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-1987482,07-Apr-14,Conductivity,2500,127,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-1991330,14-Apr-14,Conductivity,2500,125,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-1991512,15-Apr-14,Conductivity,2500,124,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-1998218,28-Apr-14,Conductivity,2500,128,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2005075,07-May-14,Conductivity,2500,131,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2005663,12-May-14,Conductivity,2500,130,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2009520,19-May-14,Conductivity,2500,132,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2012711,27-May-14,Conductivity,2500,129,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2015527,28-May-14,Conductivity,2500,129,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2016175,02-Jun-14,Conductivity,2500,130,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2020983,09-Jun-14,Conductivity,2500,129,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2023498,16-Jun-14,Conductivity,2500,126,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2027096,23-Jun-14,Conductivity,2500,131,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2033732,30-Jun-14,Conductivity,2500,133,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2038821,07-Jul-14,Conductivity,2500,136,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2041048,16-Jul-14,Conductivity,2500,135,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2041605,21-Jul-14,Conductivity,2500,134,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2041864,22-Jul-14,Conductivity,2500,135,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2045697,28-Jul-14,Conductivity,2500,139,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2049181,04-Aug-14,Conductivity,2500,133,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2052086,11-Aug-14,Conductivity,2500,135,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2054689,18-Aug-14,Conductivity,2500,133,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2060272,27-Aug-14,Conductivity,2500,136,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2060907,01-Sep-14,Conductivity,2500,132,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2064327,08-Sep-14,Conductivity,2500,133,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2067934,15-Sep-14,Conductivity,2500,138,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2071509,22-Sep-14,Conductivity,2500,137,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2074766,29-Sep-14,Conductivity,2500,140,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2078204,06-Oct-14,Conductivity,2500,138,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2081602,13-Oct-14,Conductivity,2500,137,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2085064,20-Oct-14,Conductivity,2500,136,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2088963,27-Oct-14,Conductivity,2500,135,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2092560,03-Nov-14,Conductivity,2500,135,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2096219,10-Nov-14,Conductivity,2500,130,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2099801,17-Nov-14,Conductivity,2500,130,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2103499,24-Nov-14,Conductivity,2500,124,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2107072,01-Dec-14,Conductivity,2500,127,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2110362,08-Dec-14,Conductivity,2500,119,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2113741,15-Dec-14,Conductivity,2500,120,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2119790,22-Dec-14,Conductivity,2500,126,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-2120141,29-Dec-14,Conductivity,2500,130,uS/cm 20 C
2014,W1302,Lough Fea,W1302OUT-14-1964934,19-Feb-14,Cyanide,50,1.4,ug/l
2014,W1302,Lough Fea,W1302OUT-14-1987030,02-Apr-14,Cyanide,50,1.8,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2009028,14-May-14,Cyanide,50,1.5,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2027096,23-Jun-14,Cyanide,50,1.5,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2054689,18-Aug-14,Cyanide,50,2.5,ug/l
2014,W1302,Lough Fea,W1302OUT-14-2074766,29-Sep-14,Cyanide,50,2.5,ug/l
