HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
CA60A,"Tonsillectomy, 19 years and over",125,81,.,.,115,2,.,.,.,.,.,.,217,.,.,.,1,541
CA60B,"Tonsillectomy, 18 years and under",228,219,.,.,143,3,.,.,.,.,.,.,90,.,.,.,121,804
CA61Z,Adenotonsillectomy,43,79,.,.,160,7,.,.,.,.,.,.,97,.,.,.,94,480
CA62Z,Adenoidectomy,33,12,.,.,9,1,.,.,.,.,.,.,15,.,.,.,6,76
CA63Z,Tracheostomy,1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
CA64Z,Uvulopalatoplasty or Uvulopalatopharyngoplasty,4,.,.,.,1,.,.,.,.,.,.,.,4,.,.,.,.,9
CA65Z,Frenotomy or Frenectomy,.,.,.,.,1,.,.,.,.,.,.,.,1,.,.,.,.,2
CA66A,"Excision or Biopsy, of Lesion of Mouth, 19 years and over",10,2,.,.,3,.,.,.,.,.,.,.,12,.,.,.,14,41
CA66B,"Excision or Biopsy, of Lesion of Mouth, 18 years and under",2,1,.,.,.,.,.,.,.,.,.,.,1,.,.,.,2,6
CA67A,"Complex Therapeutic Endoscopic, Larynx or Pharynx Procedures, with CC Score 2+",1,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,6
CA67B,"Complex Therapeutic Endoscopic, Larynx or Pharynx Procedures, with CC Score 0-1",7,3,.,.,5,.,.,.,.,.,.,.,26,.,.,.,.,41
CA68A,"Therapeutic Endoscopic, Larynx or Pharynx Procedures, 19 years and over",6,.,.,.,4,.,.,.,.,.,.,.,16,.,.,.,.,26
CA68B,"Therapeutic Endoscopic, Larynx or Pharynx Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,.,6
CA69A,"Diagnostic, Laryngoscopy or Pharyngoscopy, 19 years and over",93,9,.,.,16,.,.,.,.,.,.,.,42,.,.,.,.,160
CA69B,"Diagnostic, Laryngoscopy or Pharyngoscopy, between 2 and 18 years",.,1,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,3
CA69C,"Diagnostic, Laryngoscopy or Pharyngoscopy, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
CA70Z,Diagnostic Examination of Upper Respiratory Tract and Upper Gastrointestinal Tract,16,8,.,.,7,1,.,.,.,.,.,.,32,.,.,.,.,64
CA71A,"Diagnostic Nasopharyngoscopy, 19 years and over",8,1,.,.,1,.,.,.,.,.,.,.,3,.,.,.,.,13
CA71B,"Diagnostic Nasopharyngoscopy, 18 years and under",2,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,3
CA80A,"Very Complex, Mouth or Throat Procedures, with CC Score 5+",2,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,1,5
CA80B,"Very Complex, Mouth or Throat Procedures, with CC Score 2-4",3,.,.,.,1,.,.,.,.,.,.,.,5,.,.,.,1,10
CA80C,"Very Complex, Mouth or Throat Procedures, with CC Score 0-1",5,.,.,.,1,.,.,.,.,.,.,.,15,.,.,.,.,21
CA81A,"Complex, Mouth or Throat Procedures, 19 years and over, with CC Score 2+",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,3
CA81B,"Complex, Mouth or Throat Procedures, 19 years and over, with CC Score 0-1",1,.,.,.,1,.,.,.,.,.,.,.,1,.,.,.,1,4
CA81C,"Complex, Mouth or Throat Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,.,4
CA81D,"Complex, Mouth or Throat Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,13,.,.,.,.,13
CA82A,"Very Major, Mouth or Throat Procedures, 19 years and over, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,2
CA82B,"Very Major, Mouth or Throat Procedures, 19 years and over, with CC Score 0-1",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,2
CA82C,"Very Major, Mouth or Throat Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,10,.,.,.,1,11
CA82D,"Very Major, Mouth or Throat Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,45,.,.,.,.,45
CA83A,"Major, Mouth or Throat Procedures, 19 years and over, with CC Score 2+",3,1,.,.,2,.,.,.,.,.,.,.,1,.,.,.,2,9
CA83B,"Major, Mouth or Throat Procedures, 19 years and over, with CC Score 0-1",8,4,.,.,7,.,.,.,.,.,.,.,24,.,.,.,5,48
CA83C,"Major, Mouth or Throat Procedures, 18 years and under",3,.,.,.,1,.,.,.,.,.,.,.,4,.,.,.,1,9
CA84A,"Intermediate, Mouth or Throat Procedures, 19 years and over, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,5,10
CA84B,"Intermediate, Mouth or Throat Procedures, 19 years and over, with CC Score 0-1",2,.,.,.,1,.,.,.,.,.,.,.,5,.,.,.,3,11
CA84C,"Intermediate, Mouth or Throat Procedures, 18 years and under",.,1,.,.,1,.,.,.,.,.,.,.,7,.,.,.,.,9
CA85A,"Minor, Mouth or Throat Procedures, 19 years and over",8,3,.,.,4,.,.,.,.,.,.,.,5,.,.,.,4,24
CA85B,"Minor, Mouth or Throat Procedures, between 2 and 18 years",.,.,.,.,1,.,.,.,.,.,.,.,3,.,.,.,.,4
CA85C,"Minor, Mouth or Throat Procedures, 1 year and under",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
CA86A,"Minimal, Mouth or Throat Procedures, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
CA86B,"Minimal, Mouth or Throat Procedures, between 2 and 18 years",8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,9
CA86C,"Minimal, Mouth or Throat Procedures, 1 year and under",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
CA90Z,Very Complex Maxillofacial Procedures,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
CA91A,Complex Maxillofacial Procedures with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,4
CA91B,Complex Maxillofacial Procedures with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,27,28
CA92A,Very Major Maxillofacial Procedures with CC Score 1+,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,11
CA92B,Very Major Maxillofacial Procedures with CC Score 0,19,.,.,.,1,.,.,.,.,.,.,.,1,.,.,.,7,28
CA93A,"Major Maxillofacial Procedures, 19 years and over, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,8
CA93B,"Major Maxillofacial Procedures, 19 years and over, with CC Score 0",3,.,.,.,2,.,.,.,.,.,.,.,.,.,.,.,15,20
CA93C,"Major Maxillofacial Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,4
CA94Z,Intermediate Maxillofacial Procedures,5,.,.,.,.,.,.,.,.,.,.,.,7,.,.,.,22,34
CA95Z,Minor Maxillofacial Procedures,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,14,18
CA96Z,"Reduction or Fixation, of Jaw",8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6,14
CA97Z,"Reduction or Fixation, of Cheekbone",25,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25,50
CA98Z,Reduction of Fracture of Nasal Bone,3,1,.,.,2,1,.,.,.,.,.,.,4,.,.,.,3,14
CB01A,"Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, with Interventions, with CC Score 9+",1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
CB01B,"Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, with Interventions, with CC Score 5-8",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4,5
CB01C,"Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, with Interventions, with CC Score 0-4",7,.,1,.,3,.,.,.,.,.,.,.,13,.,.,.,17,41
CB01E,"Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, without Interventions, with CC Score 5-8",4,.,4,.,.,.,.,.,.,.,.,.,1,.,.,.,1,10
CB01F,"Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, without Interventions, with CC Score 0-4",4,.,70,.,1,.,.,.,.,.,.,.,5,.,.,.,6,86
CB02A,"Non-Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, with Interventions, with CC Score 5+",3,1,.,.,1,.,.,.,.,.,.,.,2,.,.,.,1,8
CB02B,"Non-Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, with Interventions, with CC Score 1-4",12,2,2,1,3,.,.,.,.,.,.,.,14,.,.,.,21,55
CB02C,"Non-Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, with Interventions, with CC Score 0",10,5,.,.,7,.,.,.,.,.,.,.,19,.,.,.,8,49
CB02D,"Non-Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, without Interventions, with CC Score 5+",2,.,4,.,1,.,.,.,.,.,.,.,1,.,.,.,.,8
CB02E,"Non-Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, without Interventions, with CC Score 1-4",7,6,2,.,4,.,.,.,.,.,.,.,7,.,.,.,2,28
CB02F,"Non-Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, without Interventions, with CC Score 0",19,2,1,.,23,.,.,.,.,.,.,.,2,.,.,.,6,53
CD01A,"Major Dental Procedures, 19 years and over",3,.,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,8
CD01B,"Major Dental Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
CD02A,"Intermediate Dental Procedures, 19 years and over",2,.,.,.,.,.,.,.,.,.,.,.,6,.,.,.,9,17
CD02B,"Intermediate Dental Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,1,2
CD04A,"Major Surgical Removal of Tooth, 19 years and over",16,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,16,33
CD04B,"Major Surgical Removal of Tooth, 18 years and under",6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6
CD05A,"Surgical Removal of Tooth, 19 years and over",2,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,3,6
CD05B,"Surgical Removal of Tooth, 18 years and under",12,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,13
CD06A,"Extraction of Multiple Teeth, 19 years and over",4,.,.,.,.,.,.,.,.,.,.,.,25,.,.,.,6,35
CD06B,"Extraction of Multiple Teeth, 18 years and under",6,.,.,.,.,.,.,.,.,.,.,.,11,.,.,.,2,19
CD07A,"Minor Extraction of Tooth, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
CD07B,"Minor Extraction of Tooth, 18 years and under",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ02H,"Complex Thoracic Procedures, 19 years and over, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,.,26,.,.,.,.,26
DZ02J,"Complex Thoracic Procedures, 19 years and over, with CC Score 3-5",.,.,1,.,.,.,.,.,.,.,.,.,109,.,.,.,.,110
DZ02K,"Complex Thoracic Procedures, 19 years and over, with CC Score 0-2",.,.,4,.,.,.,.,.,.,.,.,.,122,.,.,.,1,127
DZ02L,"Complex Thoracic Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,9,.,.,.,.,9
DZ02M,"Complex Thoracic Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
DZ09J,"Pulmonary Embolus with Interventions, with CC Score 9+",.,.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1
DZ09N,"Pulmonary Embolus without Interventions, with CC Score 6-8",.,1,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4
DZ09P,"Pulmonary Embolus without Interventions, with CC Score 3-5",.,2,.,.,1,.,.,.,.,.,.,.,.,.,.,.,1,4
DZ09Q,"Pulmonary Embolus without Interventions, with CC Score 0-2",1,5,.,1,1,.,.,.,.,.,5,.,.,.,.,.,.,13
DZ10J,"Lung Abscess-Empyema with Interventions, with CC Score 5-8",.,2,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,4
DZ10K,"Lung Abscess-Empyema with Interventions, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,.,4,.,.,.,1,5
DZ10M,"Lung Abscess-Empyema without Interventions, with CC Score 5-8",.,3,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,4
DZ10N,"Lung Abscess-Empyema without Interventions, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,1,.,1,.,.,.,.,2
DZ11P,"Lobar, Atypical or Viral Pneumonia, with Single Intervention, with CC Score 8-12",.,1,1,.,.,.,.,.,1,.,.,.,.,.,.,.,.,3
DZ11Q,"Lobar, Atypical or Viral Pneumonia, with Single Intervention, with CC Score 0-7",1,1,1,.,.,1,.,.,.,.,.,.,.,.,.,.,.,4
DZ11R,"Lobar, Atypical or Viral Pneumonia, without Interventions, with CC Score 14+",.,2,8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10
DZ11S,"Lobar, Atypical or Viral Pneumonia, without Interventions, with CC Score 10-13",1,5,1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,8
DZ11T,"Lobar, Atypical or Viral Pneumonia, without Interventions, with CC Score 7-9",2,35,3,.,1,.,.,.,.,.,.,.,.,.,4,.,3,48
DZ11U,"Lobar, Atypical or Viral Pneumonia, without Interventions, with CC Score 4-6",4,8,17,.,1,.,.,1,.,.,.,.,2,.,.,.,2,35
DZ11V,"Lobar, Atypical or Viral Pneumonia, without Interventions, with CC Score 0-3",4,6,4,.,.,3,.,.,.,.,3,.,7,.,.,.,3,30
DZ12C,Bronchiectasis with CC Score 8+,.,.,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9
DZ12D,Bronchiectasis with CC Score 5-7,3,1,15,1,.,.,.,.,.,.,.,.,1,.,1,.,3,25
DZ12E,Bronchiectasis with CC Score 2-4,2,2,57,.,.,.,.,.,3,.,3,.,.,.,1,.,5,73
DZ12F,Bronchiectasis with CC Score 0-1,.,.,16,.,.,.,.,.,.,.,3,.,.,.,.,.,5,24
DZ14H,"Pulmonary, Pleural or Other Tuberculosis, without Interventions, with CC Score 3-6",.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
DZ14J,"Pulmonary, Pleural or Other Tuberculosis, without Interventions, with CC Score 0-2",.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
DZ15M,Asthma with Interventions,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ15R,"Asthma without Interventions, with CC Score 0-2",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ16J,"Pleural Effusion with Multiple Interventions, with CC Score 6-10",1,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
DZ16K,"Pleural Effusion with Multiple Interventions, with CC Score 0-5",.,.,1,.,.,.,.,.,.,.,.,.,5,.,.,.,2,8
DZ16L,"Pleural Effusion with Single Intervention, with CC Score 11+",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
DZ16M,"Pleural Effusion with Single Intervention, with CC Score 6-10",1,2,.,.,.,1,.,.,.,.,.,.,2,.,1,.,2,9
DZ16N,"Pleural Effusion with Single Intervention, with CC Score 0-5",2,3,3,.,1,1,.,.,1,.,1,.,5,.,1,.,2,20
DZ16Q,"Pleural Effusion without Interventions, with CC Score 6-10",.,2,8,.,.,.,.,.,1,.,.,.,.,.,3,.,.,14
DZ16R,"Pleural Effusion without Interventions, with CC Score 0-5",3,2,13,.,1,2,.,1,.,.,.,.,2,.,3,.,2,29
DZ17M,"Respiratory Neoplasms with Multiple Interventions, with CC Score 6-9",.,.,.,.,.,.,.,.,.,.,1,.,1,.,.,.,.,2
DZ17N,"Respiratory Neoplasms with Multiple Interventions, with CC Score 0-5",.,.,.,.,1,.,.,.,.,.,.,.,12,.,.,.,1,14
DZ17Q,"Respiratory Neoplasms with Single Intervention, with CC Score 6-9",1,.,2,.,.,.,.,.,.,.,.,.,5,.,.,.,.,8
DZ17R,"Respiratory Neoplasms with Single Intervention, with CC Score 0-5",1,2,2,1,2,.,.,.,.,.,2,.,17,.,.,.,8,35
DZ17T,"Respiratory Neoplasms without Interventions, with CC Score 8-12",1,2,2,.,1,.,.,.,.,.,.,.,3,.,.,.,2,11
DZ17U,"Respiratory Neoplasms without Interventions, with CC Score 4-7",3,5,25,.,2,.,.,.,.,.,.,.,8,.,.,.,7,50
DZ17V,"Respiratory Neoplasms without Interventions, with CC Score 0-3",1,6,47,.,2,.,.,1,.,.,.,.,10,.,.,.,3,70
DZ18D,"Sleep Disorders Affecting Breathing, with Interventions, with CC Score 4+",.,2,10,.,1,.,.,.,.,.,.,.,.,.,.,.,.,13
DZ18E,"Sleep Disorders Affecting Breathing, with Interventions, with CC Score 0-3",.,2,19,.,.,.,.,.,.,.,1,.,.,.,.,.,.,22
DZ18F,"Sleep Disorders Affecting Breathing, without Interventions, with CC Score 4+",.,.,1,.,3,.,.,.,.,.,.,.,.,.,.,.,.,4
DZ18G,"Sleep Disorders Affecting Breathing, without Interventions, with CC Score 0-3",.,.,9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,9
DZ19H,Other Respiratory Disorders with Multiple Interventions,3,.,1,.,.,.,.,.,.,.,.,.,2,.,.,.,.,6
DZ19J,"Other Respiratory Disorders with Single Intervention, with CC Score 5+",.,1,2,.,.,.,.,.,.,.,.,.,1,.,.,.,.,4
DZ19K,"Other Respiratory Disorders with Single Intervention, with CC Score 0-4",.,1,2,3,3,.,.,.,.,.,.,.,5,.,.,.,.,14
DZ19L,"Other Respiratory Disorders without Interventions, with CC Score 11+",.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
DZ19M,"Other Respiratory Disorders without Interventions, with CC Score 5-10",2,8,5,.,2,.,.,.,.,.,5,.,.,.,.,.,.,22
DZ19N,"Other Respiratory Disorders without Interventions, with CC Score 0-4",12,5,5,.,1,.,.,.,.,.,1,.,3,.,1,.,6,34
DZ20E,"Pulmonary Oedema without Interventions, with CC Score 6+",.,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3
DZ20F,"Pulmonary Oedema without Interventions, with CC Score 0-5",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ22L,"Unspecified Acute Lower Respiratory Infection with Interventions, with CC Score 0-8",2,.,1,.,.,.,.,.,.,.,.,.,1,.,.,.,.,4
DZ22N,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 9-12",.,.,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4
DZ22P,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 5-8",.,13,4,.,1,.,.,.,.,.,.,.,1,.,.,.,4,23
DZ22Q,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 0-4",9,5,10,3,4,.,.,1,.,.,2,.,3,.,1,.,4,42
DZ23K,"Bronchopneumonia with Single Intervention, with CC Score 0-10",1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
DZ23L,"Bronchopneumonia without Interventions, with CC Score 11+",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ23M,"Bronchopneumonia without Interventions, with CC Score 6-10",.,2,1,.,1,.,.,.,1,.,.,.,.,.,1,.,.,6
DZ23N,"Bronchopneumonia without Interventions, with CC Score 0-5",3,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6
DZ24M,"Inhalation, Lung Injury or Foreign Body, with Single Intervention, with CC Score 0-9",.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ24Q,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 6-9",.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1,2
DZ24R,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 0-5",.,2,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,3
DZ25H,"Fibrosis or Pneumoconiosis, with Interventions, with CC Score 0-6",.,.,.,.,.,.,.,.,.,.,1,.,4,.,.,.,.,5
DZ25K,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 7-9",.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,.,.,1
DZ25M,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 0-3",1,.,.,.,2,.,.,.,1,.,.,.,1,.,.,.,2,7
DZ26J,"Pneumothorax or Intrathoracic Injuries, with Single Intervention, with CC Score 6+",1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ26N,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2,2
DZ26P,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 0-2",1,1,1,.,.,.,.,.,.,.,.,.,1,.,.,.,1,5
DZ27N,"Respiratory Failure with Multiple Interventions, with CC Score 0-10",1,.,.,.,1,.,.,.,.,.,.,.,1,.,.,.,.,3
DZ27P,"Respiratory Failure with Single Intervention, with CC Score 11+",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ27Q,"Respiratory Failure with Single Intervention, with CC Score 6-10",1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,3
DZ27R,"Respiratory Failure with Single Intervention, with CC Score 0-5",2,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,1,6
DZ27S,"Respiratory Failure without Interventions, with CC Score 11+",.,.,.,.,1,.,.,.,.,.,.,.,.,.,.,.,.,1
DZ27T,"Respiratory Failure without Interventions, with CC Score 6-10",.,1,.,.,.,.,.,.,.,.,3,.,.,.,.,.,.,4
DZ27U,"Respiratory Failure without Interventions, with CC Score 0-5",1,4,1,.,.,.,.,.,.,.,.,.,.,.,.,.,2,8
DZ29G,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, with Interventions",.,.,.,.,1,.,.,.,.,.,.,.,4,.,.,.,1,6
DZ29J,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, without Interventions, with CC Score 2-4",2,2,10,.,.,.,.,.,.,.,1,.,1,.,.,.,.,16
DZ29K,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, without Interventions, with CC Score 0-1",.,2,.,.,.,.,.,2,.,.,.,.,1,.,.,.,.,5
DZ37A,"Non-Invasive Ventilation Support Assessment, 19 years and over",.,1,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,2
DZ37B,"Non-Invasive Ventilation Support Assessment, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,2,.,.,.,.,2
DZ42Z,TB Nurse Support,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,8
DZ50Z,Respiratory Sleep Study,.,.,1,.,.,.,.,.,.,.,.,.,12,.,.,.,1,14
DZ51Z,Complex Tuberculosis,.,1,.,.,.,.,.,.,.,.,1,.,.,.,.,.,.,2
DZ62B,Very Complex Thoracic Procedures with CC Score 3-5,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,3
DZ62C,Very Complex Thoracic Procedures with CC Score 0-2,.,.,1,.,.,.,.,.,.,.,.,.,4,.,.,.,.,5
DZ63A,"Major Thoracic Procedures, 19 years and over, with CC Score 6+",.,1,.,.,.,.,.,.,.,.,.,.,3,.,.,.,.,4
DZ63B,"Major Thoracic Procedures, 19 years and over, with CC Score 3-5",.,.,2,.,.,1,.,.,.,.,1,.,11,.,.,.,.,15
DZ63C,"Major Thoracic Procedures, 19 years and over, with CC Score 0-2",.,.,3,.,.,.,.,.,.,.,.,.,24,.,.,.,2,29
DZ63D,"Major Thoracic Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,11,.,.,.,.,11
DZ63E,"Major Thoracic Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
DZ64A,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 6+",.,.,1,.,.,.,.,.,.,.,.,.,8,.,.,.,.,9
DZ64B,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 3-5",1,1,5,.,1,.,.,.,.,.,.,.,25,.,.,.,1,34
DZ64C,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 0-2",1,.,6,1,1,.,.,.,.,.,.,.,67,.,.,.,.,76
DZ64D,"Intermediate Thoracic Procedures, between 2 and 18 years",.,.,2,.,.,.,.,.,.,.,.,.,1,.,.,.,.,3
DZ65D,"Chronic Obstructive Pulmonary Disease or Bronchitis, with Single Intervention, with CC Score 5-8",1,.,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
DZ65E,"Chronic Obstructive Pulmonary Disease or Bronchitis, with Single Intervention, with CC Score 0-4",1,.,1,.,.,.,.,.,.,.,.,.,1,.,.,.,.,3
DZ65G,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 9-12",.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
DZ65H,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 5-8",1,3,1,.,4,.,.,.,.,.,1,.,.,.,.,.,1,11
DZ65J,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 0-4",.,2,12,1,.,2,.,.,.,.,1,.,2,.,.,.,1,21
DZ65K,"Chronic Obstructive Pulmonary Disease or Bronchitis, with length of stay 1 day or less, discharged home",.,.,3,2,.,.,.,.,.,.,.,.,.,.,.,.,1,6
DZ67Z,Major Therapeutic Bronchoscopy,.,.,.,.,.,.,.,.,.,.,.,.,74,.,.,.,.,74
DZ68Z,Therapeutic Bronchoscopy,1,.,.,.,.,.,.,.,.,.,.,.,5,.,1,.,.,7
DZ69A,"Diagnostic Bronchoscopy, 19 years and over",7,5,4,.,.,.,.,.,.,.,.,.,18,.,3,.,4,41
DZ69B,"Diagnostic Bronchoscopy, 18 years and under",.,.,1,.,.,.,.,.,.,.,.,.,2,.,.,.,.,3
DZ70Z,Endobronchial Ultrasound Examination of Mediastinum,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
DZ71Z,Minor Thoracic Procedures,.,1,1,.,.,.,.,.,.,.,.,.,4,.,1,.,.,7
EB02A,Endocarditis with CC Score 10+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,1
EB02B,Endocarditis with CC Score 5-9,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
EB02C,Endocarditis with CC Score 0-4,.,.,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2
EB03A,"Heart Failure or Shock, with CC Score 14+",.,4,.,.,.,.,.,.,.,.,.,.,2,.,.,.,1,7
EB03B,"Heart Failure or Shock, with CC Score 11-13",1,.,2,.,1,.,.,.,.,.,.,.,1,.,.,.,1,6
EB03C,"Heart Failure or Shock, with CC Score 8-10",.,2,5,.,.,10,.,.,1,.,.,.,4,.,1,.,3,26
EB03D,"Heart Failure or Shock, with CC Score 4-7",8,11,5,.,1,.,.,.,4,.,2,.,7,.,3,.,3,44
EB03E,"Heart Failure or Shock, with CC Score 0-3",.,2,1,1,1,1,.,.,1,.,1,.,3,.,1,.,3,15
EB04Z,Hypertension,16,9,5,.,.,3,1,.,.,.,.,.,7,.,5,.,2,48
EB05B,Cardiac Arrest with CC Score 5-8,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,.,.,1
