HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Average
CB02F,"Non-Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, without Interventions, with CC Score 0",527,400,429,502,713,389,515,.,420,.,260,.,321,.,611,498,450,411
CD02A,"Intermediate Dental Procedures, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,814","1,814"
CD02B,"Intermediate Dental Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,102","1,102"
CD03A,"Minor Dental Procedures, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,419","1,419"
CD03B,"Minor Dental Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,603","1,603"
CD04A,"Major Surgical Removal of Tooth, 19 years and over","2,750",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,340","2,397"
CD05A,"Surgical Removal of Tooth, 19 years and over","2,750",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,131","1,670"
CD05B,"Surgical Removal of Tooth, 18 years and under","2,750",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,261","2,005"
CD06A,"Extraction of Multiple Teeth, 19 years and over","2,750",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,498","2,124"
CD06B,"Extraction of Multiple Teeth, 18 years and under","1,748",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,498","1,598"
CD07A,"Minor Extraction of Tooth, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,102","1,102"
DZ02K,"Complex Thoracic Procedures, 19 years and over, with CC Score 0-2",.,.,.,.,.,.,.,.,.,.,.,.,"7,909",.,.,.,.,"7,909"
DZ09K,"Pulmonary Embolus with Interventions, with CC Score 0-8",.,345,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,345
DZ09L,"Pulmonary Embolus without Interventions, with CC Score 12+",.,401,.,.,376,.,515,.,.,378,.,.,.,.,.,.,364,408
DZ09M,"Pulmonary Embolus without Interventions, with CC Score 9-11",.,348,.,.,403,291,515,.,.,.,.,.,682,.,514,.,364,435
DZ09N,"Pulmonary Embolus without Interventions, with CC Score 6-8",446,378,474,468,376,291,.,.,370,.,372,.,393,.,514,.,364,390
DZ09P,"Pulmonary Embolus without Interventions, with CC Score 3-5",458,379,556,470,376,291,515,.,370,.,343,.,388,.,514,498,364,394
DZ09Q,"Pulmonary Embolus without Interventions, with CC Score 0-2",446,374,543,468,376,291,.,.,370,.,343,.,374,.,514,498,366,382
DZ10L,"Lung Abscess-Empyema without Interventions, with CC Score 9+",.,447,.,.,376,.,.,.,.,.,.,.,.,.,.,.,364,416
DZ10M,"Lung Abscess-Empyema without Interventions, with CC Score 5-8",.,.,.,.,376,.,.,.,.,.,.,.,444,.,.,.,364,393
DZ10N,"Lung Abscess-Empyema without Interventions, with CC Score 0-4",.,.,713,.,376,.,.,.,.,.,336,.,391,.,514,.,.,416
DZ11N,"Lobar, Atypical or Viral Pneumonia, with Single Intervention, with CC Score 13+",.,351,.,.,376,.,.,.,.,.,402,.,366,.,.,.,.,379
DZ11P,"Lobar, Atypical or Viral Pneumonia, with Single Intervention, with CC Score 8-12",.,401,.,468,.,.,.,.,370,.,460,.,367,.,.,.,364,392
DZ11Q,"Lobar, Atypical or Viral Pneumonia, with Single Intervention, with CC Score 0-7",446,372,.,468,376,.,.,.,370,.,417,.,427,.,.,.,364,401
DZ11R,"Lobar, Atypical or Viral Pneumonia, without Interventions, with CC Score 14+",446,389,515,.,376,452,.,.,.,.,330,.,388,.,.,.,364,387
DZ11S,"Lobar, Atypical or Viral Pneumonia, without Interventions, with CC Score 10-13",448,386,568,468,376,420,515,.,370,.,358,.,381,.,514,.,363,401
DZ11T,"Lobar, Atypical or Viral Pneumonia, without Interventions, with CC Score 7-9",448,381,498,468,383,388,515,.,370,.,363,.,382,.,527,.,363,391
DZ11U,"Lobar, Atypical or Viral Pneumonia, without Interventions, with CC Score 4-6",444,381,493,469,376,378,515,.,370,378,351,.,384,.,524,498,364,391
DZ11V,"Lobar, Atypical or Viral Pneumonia, without Interventions, with CC Score 0-3",448,380,491,463,389,310,533,.,378,.,347,.,384,.,534,.,365,389
DZ12C,Bronchiectasis with CC Score 8+,446,371,682,474,376,.,.,.,370,.,374,.,399,.,514,.,364,404
DZ12D,Bronchiectasis with CC Score 5-7,446,369,458,468,376,.,.,.,370,.,351,.,385,.,514,.,360,411
DZ12E,Bronchiectasis with CC Score 2-4,446,381,493,468,376,291,.,.,370,.,351,.,401,.,522,.,364,413
DZ12F,Bronchiectasis with CC Score 0-1,446,384,481,468,.,291,515,.,370,.,346,.,396,.,514,.,573,429
DZ14G,"Pulmonary, Pleural or Other Tuberculosis, without Interventions, with CC Score 7+",.,.,.,468,376,.,.,.,.,.,.,.,.,.,.,.,.,422
DZ14H,"Pulmonary, Pleural or Other Tuberculosis, without Interventions, with CC Score 3-6",.,.,.,468,.,.,.,.,.,.,.,.,624,.,.,.,.,572
DZ14J,"Pulmonary, Pleural or Other Tuberculosis, without Interventions, with CC Score 0-2",.,373,445,.,376,.,.,.,.,.,344,.,432,.,.,.,364,410
DZ15M,Asthma with Interventions,446,.,445,.,.,.,.,.,.,.,449,.,.,.,.,.,.,447
DZ15N,"Asthma without Interventions, with CC Score 9+",446,401,519,.,376,.,.,.,370,.,.,.,.,.,514,.,364,405
DZ15P,"Asthma without Interventions, with CC Score 6-8",446,384,498,468,376,291,.,.,370,.,361,.,380,.,514,.,380,411
DZ15Q,"Asthma without Interventions, with CC Score 3-5",461,378,487,470,376,352,515,.,370,.,353,.,392,.,514,.,365,396
DZ15R,"Asthma without Interventions, with CC Score 0-2",448,372,457,468,385,319,515,.,370,.,345,.,367,.,521,.,369,384
DZ16N,"Pleural Effusion with Single Intervention, with CC Score 0-5",446,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,446
DZ16P,"Pleural Effusion without Interventions, with CC Score 11+",446,374,540,.,376,.,.,.,.,.,.,.,.,.,.,.,364,476
DZ16Q,"Pleural Effusion without Interventions, with CC Score 6-10",446,381,547,469,381,.,.,.,370,.,391,.,383,.,514,.,364,405
DZ16R,"Pleural Effusion without Interventions, with CC Score 0-5",463,381,460,484,414,307,.,.,370,.,345,.,387,.,532,498,368,402
DZ17N,"Respiratory Neoplasms with Multiple Interventions, with CC Score 0-5",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,921,921
DZ17R,"Respiratory Neoplasms with Single Intervention, with CC Score 0-5",.,.,.,"1,033",.,.,.,.,.,.,.,.,"1,284",.,.,.,921,"1,079"
DZ17S,"Respiratory Neoplasms without Interventions, with CC Score 13+",.,401,430,.,376,.,.,.,.,.,.,.,366,.,.,.,.,384
DZ17T,"Respiratory Neoplasms without Interventions, with CC Score 8-12",441,378,510,468,376,340,.,.,370,.,380,.,393,.,514,.,364,397
DZ17U,"Respiratory Neoplasms without Interventions, with CC Score 4-7",443,384,478,468,378,291,.,.,370,.,353,.,397,.,514,.,367,403
DZ17V,"Respiratory Neoplasms without Interventions, with CC Score 0-3",452,374,623,468,484,291,.,.,370,.,360,.,391,.,514,.,364,425
DZ18D,"Sleep Disorders Affecting Breathing, with Interventions, with CC Score 4+",446,.,.,.,.,.,.,.,.,.,732,.,366,.,.,.,.,477
DZ18F,"Sleep Disorders Affecting Breathing, without Interventions, with CC Score 4+",.,.,.,.,376,.,.,.,.,.,471,.,614,.,.,.,364,410
DZ18G,"Sleep Disorders Affecting Breathing, without Interventions, with CC Score 0-3",.,.,.,.,376,.,.,.,.,.,362,.,366,.,514,.,364,384
DZ19J,"Other Respiratory Disorders with Single Intervention, with CC Score 5+",.,351,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,351
DZ19K,"Other Respiratory Disorders with Single Intervention, with CC Score 0-4",.,.,.,946,.,.,.,.,.,.,.,.,366,.,.,.,.,656
DZ19L,"Other Respiratory Disorders without Interventions, with CC Score 11+",479,376,713,468,376,.,.,.,.,.,335,.,366,.,514,.,364,430
DZ19M,"Other Respiratory Disorders without Interventions, with CC Score 5-10",463,381,499,469,376,291,515,.,370,.,360,.,395,.,522,498,369,414
DZ19N,"Other Respiratory Disorders without Interventions, with CC Score 0-4",458,389,480,519,464,428,621,.,370,378,343,.,374,.,533,498,391,421
DZ20E,"Pulmonary Oedema without Interventions, with CC Score 6+",446,.,586,468,376,.,.,.,545,.,377,.,369,.,514,.,.,423
DZ20F,"Pulmonary Oedema without Interventions, with CC Score 0-5",491,368,682,468,376,322,.,.,.,.,.,.,382,.,612,498,364,437
DZ22L,"Unspecified Acute Lower Respiratory Infection with Interventions, with CC Score 0-8",446,351,517,468,.,.,.,.,.,.,.,.,366,.,.,.,364,410
DZ22M,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 13+",.,401,524,.,376,.,.,.,.,378,344,.,407,.,514,.,364,409
DZ22N,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 9-12",446,392,501,468,379,412,.,.,370,.,392,.,389,440,514,.,363,403
DZ22P,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 5-8",446,382,500,468,379,381,515,.,411,.,358,.,384,.,537,498,364,402
DZ22Q,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 0-4",453,380,506,469,401,347,564,.,370,.,348,.,392,.,544,498,369,406
DZ23H,Bronchopneumonia with Multiple Interventions,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,364,364
DZ23J,"Bronchopneumonia with Single Intervention, with CC Score 11+",.,401,.,.,.,.,.,.,.,.,.,.,.,.,.,.,457,429
DZ23K,"Bronchopneumonia with Single Intervention, with CC Score 0-10",446,368,429,468,376,.,.,.,.,.,511,.,.,.,.,.,364,401
DZ23L,"Bronchopneumonia without Interventions, with CC Score 11+",446,383,492,.,433,.,.,.,370,.,335,.,366,.,514,.,364,402
DZ23M,"Bronchopneumonia without Interventions, with CC Score 6-10",446,375,475,500,383,306,.,.,370,.,340,.,408,.,514,.,371,398
DZ23N,"Bronchopneumonia without Interventions, with CC Score 0-5",437,380,507,495,387,291,.,.,415,.,334,.,376,.,514,.,366,408
DZ24M,"Inhalation, Lung Injury or Foreign Body, with Single Intervention, with CC Score 0-9",446,401,.,.,376,.,.,.,.,.,375,.,.,.,.,.,.,395
DZ24N,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 14+",.,376,.,.,397,.,.,.,.,.,.,.,.,.,514,.,364,394
DZ24P,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 10-13",446,407,615,.,384,.,.,.,370,.,343,.,378,.,571,.,364,429
DZ24Q,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 6-9",446,384,504,469,378,291,650,.,370,.,398,.,382,.,524,.,363,399
DZ24R,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 0-5",437,396,467,476,385,291,515,.,370,.,358,.,392,.,514,.,364,394
DZ25J,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 10+",.,.,521,.,376,291,.,.,.,.,348,.,375,440,.,.,307,395
DZ25K,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 7-9",446,376,469,.,376,291,.,.,370,.,327,.,366,.,.,.,364,378
DZ25L,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 4-6",446,376,497,468,376,.,.,.,370,.,367,.,377,.,542,.,364,399
DZ25M,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 0-3",446,371,486,472,376,291,.,.,370,.,345,.,384,.,546,.,364,393
DZ26M,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 6+",446,361,445,.,376,.,.,.,370,.,335,.,378,.,.,.,364,376
DZ26N,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 3-5",428,380,.,468,.,.,.,.,370,.,380,.,383,.,.,498,370,395
DZ26P,"Pneumothorax or Intrathoracic Injuries, without Interventions, with CC Score 0-2",446,383,.,508,605,343,.,.,.,.,337,.,419,.,514,498,381,414
DZ27N,"Respiratory Failure with Multiple Interventions, with CC Score 0-10",.,.,544,.,.,.,.,.,.,.,.,.,.,.,.,.,.,544
DZ27P,"Respiratory Failure with Single Intervention, with CC Score 11+",.,.,.,.,376,.,.,.,.,.,449,.,366,.,.,.,.,389
DZ27Q,"Respiratory Failure with Single Intervention, with CC Score 6-10",446,.,.,.,.,389,.,.,370,.,490,.,367,.,.,.,364,400
DZ27R,"Respiratory Failure with Single Intervention, with CC Score 0-5",446,401,.,468,.,389,.,.,.,.,450,.,380,.,.,.,364,417
DZ27S,"Respiratory Failure without Interventions, with CC Score 11+",446,.,.,.,394,291,.,.,.,.,333,.,395,.,.,.,364,387
DZ27T,"Respiratory Failure without Interventions, with CC Score 6-10",462,360,480,.,376,291,.,.,370,.,366,.,391,.,514,.,351,388
DZ27U,"Respiratory Failure without Interventions, with CC Score 0-5",446,376,460,468,376,308,.,.,370,.,356,.,378,.,514,.,413,393
DZ28A,Pleurisy with CC Score 3+,580,392,.,.,"1,000",.,.,.,.,.,223,.,.,.,.,.,364,487
DZ28B,Pleurisy with CC Score 0-2,479,393,.,.,376,291,.,.,.,.,259,.,366,.,514,.,364,402
DZ29H,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, without Interventions, with CC Score 5+",.,.,635,.,376,.,.,.,370,.,.,.,.,.,.,.,364,518
DZ29J,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, without Interventions, with CC Score 2-4",446,359,.,.,.,291,.,.,.,.,439,.,.,.,514,.,364,417
DZ29K,"Granulomatous, Allergic Alveolitis or Autoimmune Lung Disease, without Interventions, with CC Score 0-1",446,366,.,.,376,.,.,.,.,.,344,.,395,.,.,.,364,378
DZ37A,"Non-Invasive Ventilation Support Assessment, 19 years and over",446,373,890,495,403,291,.,.,510,.,412,.,399,.,.,.,364,415
DZ37B,"Non-Invasive Ventilation Support Assessment, 18 years and under",.,"1,275",.,.,655,.,.,.,.,.,.,.,688,.,.,.,.,909
DZ38Z,Oxygen Assessment and Monitoring,.,.,.,.,.,.,.,.,.,.,.,.,.,.,514,.,.,514
DZ42Z,TB Nurse Support,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,031","1,031"
DZ50Z,Respiratory Sleep Study,.,.,.,.,.,.,.,.,.,.,.,.,"2,213",.,.,.,.,"2,213"
DZ63B,"Major Thoracic Procedures, 19 years and over, with CC Score 3-5",.,.,.,.,.,.,.,.,.,.,.,.,"3,451",.,.,.,.,"3,451"
DZ63C,"Major Thoracic Procedures, 19 years and over, with CC Score 0-2",.,.,.,789,.,.,.,.,.,.,.,.,.,.,.,.,.,789
DZ64B,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 3-5",.,.,.,.,376,.,.,.,.,.,.,.,.,.,.,.,.,376
DZ64C,"Intermediate Thoracic Procedures, 19 years and over, with CC Score 0-2",.,956,.,.,.,.,.,.,.,.,.,.,"1,709",.,855,.,.,"1,316"
DZ65C,"Chronic Obstructive Pulmonary Disease or Bronchitis, with Single Intervention, with CC Score 9+",.,.,.,.,.,.,.,.,.,.,355,.,.,.,.,.,.,355
DZ65D,"Chronic Obstructive Pulmonary Disease or Bronchitis, with Single Intervention, with CC Score 5-8",446,.,515,.,376,.,.,.,.,.,355,.,366,.,.,.,364,388
DZ65E,"Chronic Obstructive Pulmonary Disease or Bronchitis, with Single Intervention, with CC Score 0-4",.,.,.,468,376,291,.,.,.,.,445,.,395,.,.,.,.,403
DZ65F,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 13+",.,.,.,.,376,.,.,.,.,.,.,.,.,.,.,.,.,376
DZ65G,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 9-12",.,401,.,.,376,.,.,.,.,.,358,.,366,440,539,.,364,411
DZ65H,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 5-8",446,376,448,468,376,409,515,.,370,378,391,.,396,.,527,.,363,392
DZ65J,"Chronic Obstructive Pulmonary Disease or Bronchitis, without Interventions, with CC Score 0-4",456,374,472,468,407,.,515,.,370,378,353,.,397,.,530,.,364,392
DZ65K,"Chronic Obstructive Pulmonary Disease or Bronchitis, with length of stay 1 day or less, discharged home",449,378,475,469,384,307,534,.,377,378,355,.,386,.,517,498,365,393
DZ67Z,Major Therapeutic Bronchoscopy,446,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,446
DZ68Z,Therapeutic Bronchoscopy,.,"1,116",.,.,"1,436",.,.,.,.,.,.,.,"2,167",.,.,.,921,"1,561"
DZ69A,"Diagnostic Bronchoscopy, 19 years and over",747,"1,118",993,"1,054",.,353,.,.,.,.,814,.,.,.,"1,045",.,943,918
DZ69B,"Diagnostic Bronchoscopy, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"1,752",.,.,.,921,"1,337"
DZ70Z,Endobronchial Ultrasound Examination of Mediastinum,446,.,"1,040",.,.,.,.,.,.,.,.,.,.,.,.,.,.,594
DZ71Z,Minor Thoracic Procedures,.,.,.,.,.,.,.,.,.,.,.,.,.,.,514,.,921,718
EB02A,Endocarditis with CC Score 10+,.,.,589,.,429,.,.,.,.,.,.,.,.,.,.,.,364,493
EB02B,Endocarditis with CC Score 5-9,.,392,586,474,499,291,.,.,.,.,344,.,613,.,514,.,411,461
EB02C,Endocarditis with CC Score 0-4,.,392,.,468,429,.,.,.,.,.,.,.,.,.,.,.,388,404
EB03A,"Heart Failure or Shock, with CC Score 14+",484,401,614,.,376,438,.,.,370,.,.,.,375,.,514,.,395,436
EB03B,"Heart Failure or Shock, with CC Score 11-13",527,382,492,.,388,452,.,.,370,.,379,.,409,.,514,.,367,403
EB03C,"Heart Failure or Shock, with CC Score 8-10",492,386,522,469,380,329,728,.,370,.,387,.,396,.,552,.,365,407
EB03D,"Heart Failure or Shock, with CC Score 4-7",494,382,509,470,389,380,586,.,370,378,376,.,416,.,537,498,366,411
EB03E,"Heart Failure or Shock, with CC Score 0-3",470,384,528,473,400,350,.,.,370,.,391,.,401,.,543,.,376,415
EB04Z,Hypertension,456,390,540,484,376,349,621,.,405,.,356,.,397,.,539,498,361,416
EB05A,Cardiac Arrest with CC Score 9+,446,395,.,.,376,424,.,.,721,.,734,.,366,.,.,.,360,559
EB05B,Cardiac Arrest with CC Score 5-8,580,.,445,468,.,.,.,.,.,.,646,.,428,.,514,.,.,553
EB05C,Cardiac Arrest with CC Score 0-4,446,392,429,468,561,291,.,.,.,.,414,.,437,.,.,.,.,437
EB06A,Cardiac Valve Disorders with CC Score 13+,.,.,.,.,.,452,.,.,.,.,.,.,.,.,.,.,.,452
EB06B,Cardiac Valve Disorders with CC Score 9-12,.,392,636,468,376,291,.,.,.,.,471,.,"1,003",.,.,.,364,570
EB06C,Cardiac Valve Disorders with CC Score 5-8,531,392,544,.,406,.,621,.,370,.,406,.,553,.,656,498,392,472
EB06D,Cardiac Valve Disorders with CC Score 0-4,540,395,533,473,423,558,515,.,370,.,427,.,558,.,661,498,402,465
EB07A,"Arrhythmia or Conduction Disorders, with CC Score 13+",.,381,687,.,376,.,.,.,.,378,.,.,377,.,.,.,364,395
EB07B,"Arrhythmia or Conduction Disorders, with CC Score 10-12",553,397,588,474,389,.,515,.,458,.,408,.,470,.,573,.,373,453
EB07C,"Arrhythmia or Conduction Disorders, with CC Score 7-9",544,390,590,474,390,466,515,.,448,.,420,.,430,.,547,498,402,442
EB07D,"Arrhythmia or Conduction Disorders, with CC Score 4-6",531,389,605,472,401,398,562,.,422,.,461,.,500,.,579,498,435,462
EB07E,"Arrhythmia or Conduction Disorders, with CC Score 0-3",532,392,594,482,437,398,599,.,511,.,530,.,445,.,695,498,451,479
EB08A,"Syncope or Collapse, with CC Score 13+",446,401,.,.,376,452,.,.,.,.,.,.,475,440,.,.,357,399
EB08B,"Syncope or Collapse, with CC Score 10-12",479,393,586,.,376,291,.,.,370,.,342,.,422,.,623,.,367,417
EB08C,"Syncope or Collapse, with CC Score 7-9",455,392,507,468,381,320,515,.,622,.,361,.,394,.,536,.,364,400
EB08D,"Syncope or Collapse, with CC Score 4-6",459,386,531,469,384,332,600,.,388,.,370,.,400,.,556,498,367,406
EB08E,"Syncope or Collapse, with CC Score 0-3",463,393,541,468,453,344,543,.,379,.,355,.,388,.,573,498,374,416
EB09A,Non-Interventional Congenital Cardiac Conditions with CC Score 3+,.,.,.,.,429,.,.,.,.,.,.,.,.,.,.,.,.,429
EB09B,Non-Interventional Congenital Cardiac Conditions with CC Score 0-2,.,.,.,.,.,558,.,.,.,.,.,.,613,.,.,.,.,586
EB10A,"Actual or Suspected Myocardial Infarction, with CC Score 13+",.,392,586,.,389,440,.,.,.,.,.,.,.,.,.,.,457,414
EB10B,"Actual or Suspected Myocardial Infarction, with CC Score 10-12",580,390,586,468,408,398,515,.,370,.,560,.,459,.,710,.,388,427
EB10C,"Actual or Suspected Myocardial Infarction, with CC Score 7-9",554,393,600,473,398,473,657,.,545,.,519,.,451,.,649,.,397,450
EB10D,"Actual or Suspected Myocardial Infarction, with CC Score 4-6",547,389,583,473,414,431,637,.,505,.,421,.,428,.,714,498,403,458
EB10E,"Actual or Suspected Myocardial Infarction, with CC Score 0-3",553,391,589,473,423,485,600,.,593,.,460,.,595,.,758,498,443,507
EB12A,Unspecified Chest Pain with CC Score 11+,580,389,586,468,376,452,728,.,370,.,.,.,406,.,514,.,383,445
EB12B,Unspecified Chest Pain with CC Score 5-10,527,389,582,474,390,368,634,.,469,.,402,.,476,.,564,498,424,460
EB12C,Unspecified Chest Pain with CC Score 0-4,500,391,560,486,433,399,638,.,466,.,342,.,357,.,587,498,437,452
EB13A,Angina with CC Score 12+,.,392,594,.,376,291,728,.,370,.,520,.,.,.,514,.,.,445
EB13B,Angina with CC Score 8-11,556,392,560,474,395,335,515,.,434,.,468,.,640,.,632,.,444,454
EB13C,Angina with CC Score 4-7,555,392,636,473,402,348,681,.,445,.,464,.,561,.,612,.,440,470
EB13D,Angina with CC Score 0-3,551,390,594,473,424,383,667,.,402,.,423,.,527,.,651,498,443,473
EB14A,Other Acquired Cardiac Conditions with CC Score 13+,.,378,696,.,407,452,.,.,.,.,.,.,517,.,656,.,457,553
EB14B,Other Acquired Cardiac Conditions with CC Score 9-12,500,395,633,474,404,426,515,.,370,.,344,.,484,.,573,.,369,495
EB14C,Other Acquired Cardiac Conditions with CC Score 6-8,520,389,574,487,402,315,600,580,.,.,345,.,464,.,612,.,381,464
EB14D,Other Acquired Cardiac Conditions with CC Score 3-5,529,385,632,470,402,398,610,.,370,.,432,.,544,.,678,498,411,493
EB14E,Other Acquired Cardiac Conditions with CC Score 0-2,530,410,577,473,446,443,586,.,370,.,401,.,598,.,667,498,501,500
EB15B,Primary Pulmonary Hypertension with CC Score 4-8,.,.,445,.,.,.,.,.,.,.,.,.,.,440,.,.,.,443
EB15C,Primary Pulmonary Hypertension with CC Score 0-3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,364,364
EC10C,Very Complex Procedures for Congenital Heart Disease with CC Score 0-6,.,.,.,.,.,.,.,.,.,.,.,.,"9,105",.,.,.,.,"9,105"
EC11B,Complex Procedures for Congenital Heart Disease with CC Score 7-14,.,.,.,.,.,.,.,.,.,.,.,.,"11,720",.,.,.,.,"11,720"
EC11C,Complex Procedures for Congenital Heart Disease with CC Score 0-6,.,.,.,.,.,.,.,.,.,.,.,.,"8,482",.,.,.,.,"8,482"
EC12B,Very Major Procedures for Congenital Heart Disease with CC Score 4-8,.,.,.,.,.,.,.,.,.,.,.,.,"8,005",.,.,.,.,"8,005"
EC12C,Very Major Procedures for Congenital Heart Disease with CC Score 0-3,.,.,.,.,.,.,.,.,.,.,.,.,"11,233",.,.,.,.,"11,233"
EC13C,Major Procedures for Congenital Heart Disease with CC Score 0-3,.,.,.,.,.,.,.,.,.,.,.,.,"6,951",.,.,.,.,"6,951"
EC14C,Intermediate Procedures for Congenital Heart Disease with CC Score 0-3,.,.,.,.,.,.,.,.,.,.,.,.,"2,187",.,.,.,.,"2,187"
EC15B,Minor Procedures for Congenital Heart Disease with CC Score 0-3,.,.,.,.,.,.,.,.,.,.,.,.,"4,080",.,.,.,.,"4,080"
EC20A,Diagnostic Percutaneous Intervention for Congenital Heart Disease with CC Score 4+,"1,539",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,539"
EC20B,Diagnostic Percutaneous Intervention for Congenital Heart Disease with CC Score 0-3,.,.,.,.,.,.,.,.,.,.,.,.,"1,407",.,.,.,.,"1,407"
ED11Z,Standard Repair of Descending Thoracic Aorta,.,.,.,.,.,.,.,.,.,.,.,.,"5,357",.,.,.,.,"5,357"
ED12B,Complex Repair of Aortic Root with CC Score 0-6,.,.,.,.,.,.,.,.,.,.,.,.,"21,266",.,.,.,.,"21,266"
ED14A,Complex Repair of Ascending Thoracic Aorta with CC Score 7+,.,.,.,.,.,.,.,.,.,.,.,.,"12,532",.,.,.,.,"12,532"
ED15A,Standard Repair of Ascending Thoracic Aorta with CC Score 7+,.,.,.,.,.,.,.,.,.,.,.,.,"5,895",.,.,.,.,"5,895"
ED15B,Standard Repair of Ascending Thoracic Aorta with CC Score 0-6,.,.,.,.,.,.,.,.,.,.,.,.,"16,988",.,.,.,.,"16,988"
ED20A,"Complex, Repair or Replacement, of Multiple Heart Valves, with CC Score 8+",.,.,.,.,.,.,.,.,.,.,.,.,"11,723",.,.,.,.,"11,723"
ED20B,"Complex, Repair or Replacement, of Multiple Heart Valves, with CC Score 0-7",.,.,.,.,.,.,.,.,.,.,.,.,"29,402",.,.,.,.,"29,402"
ED22C,"Complex, Coronary Artery Bypass Graft with Single Heart Valve Replacement or Repair, with CC Score 0-5",.,.,.,.,.,.,.,.,.,.,.,.,"20,388",.,.,.,.,"20,388"
ED23C,"Standard, Coronary Artery Bypass Graft with Single Heart Valve Replacement or Repair, with CC Score 0-5",.,.,.,.,.,.,.,.,.,.,.,.,"10,951",.,.,.,.,"10,951"
ED25B,"Standard, Single Heart Valve Replacement or Repair, with CC Score 6-10",.,.,.,.,.,.,.,.,.,.,.,.,"12,353",.,.,.,.,"12,353"
ED25C,"Standard, Single Heart Valve Replacement or Repair, with CC Score 0-5",.,.,.,.,.,.,.,.,.,.,.,.,"9,387",.,.,.,.,"9,387"
ED26A,Complex Coronary Artery Bypass Graft with CC Score 10+,.,.,.,.,.,.,.,.,.,.,.,.,"10,256",.,.,.,.,"10,256"
ED26B,Complex Coronary Artery Bypass Graft with CC Score 5-9,.,.,.,.,.,.,.,.,.,.,.,.,"12,982",.,.,.,.,"12,982"
ED27B,Major Coronary Artery Bypass Graft with CC Score 5-9,.,.,.,.,.,.,.,.,.,.,.,.,"9,332",.,.,.,.,"9,332"
