HRG Code,HRG Label,Altnagelvin,Antrim,Belfast City,Causeway,Craigavon,Daisy Hill,Downe,Greenpark,Lagan Valley,Lurgan,Mater,Mid Ulster,Royal,South Tyrone,South West Acute,Tyrone County,Ulster,Northern Ireland Total
CA29Z,Minor Sinus Procedures,"18,261","25,574",.,.,"16,545",.,.,.,.,.,.,.,"61,952",.,.,.,.,"122,331"
CA30A,"Radical or Revisional, Mastoid Procedures, 19 years and over","33,061","25,417",.,.,"76,777",.,.,.,.,.,.,.,"195,647",.,.,.,.,"330,902"
CA30B,"Radical or Revisional, Mastoid Procedures, 18 years and under","11,020","2,193",.,.,"4,073",.,.,.,.,.,.,.,"44,381",.,.,.,.,"61,666"
CA31Z,"Simple or Cortical, Mastoid Procedures","5,510","9,054",.,.,.,.,.,.,.,.,.,.,"28,240",.,.,.,"2,859","45,664"
CA32A,"Tympanoplasty, 19 years and over","53,788","30,003",.,.,"57,391",.,.,.,.,.,.,.,"118,345",.,.,.,.,"259,526"
CA32B,"Tympanoplasty, 18 years and under","29,937","18,499",.,.,"53,239",.,.,.,.,.,.,.,"42,323",.,.,.,"3,839","147,838"
CA33Z,Pinnaplasty,"64,152","3,682",.,.,"40,593",.,.,.,.,.,.,.,"11,124",.,.,.,"1,587","121,138"
CA34A,"Excision or Biopsy, of Lesion of External Ear, 19 years and over","9,051",.,.,.,"1,067",.,.,.,.,.,.,.,"7,104",.,.,.,"2,545","19,766"
CA34B,"Excision or Biopsy, of Lesion of External Ear, 18 years and under",.,.,.,.,"2,289",.,.,.,.,.,.,.,.,.,.,.,.,"2,289"
CA35A,"Insertion of Grommets, 19 years and over","9,051",977,.,.,"4,074",.,.,.,.,.,.,.,"6,170",.,.,.,.,"20,272"
CA35B,"Insertion of Grommets, between 2 and 18 years","7,240",.,.,.,660,"1,114",.,.,.,.,.,.,"6,263",.,.,.,.,"15,277"
CA36A,"Clearance of External Auditory Canal, 19 years and over","1,810",.,.,.,796,968,.,.,.,.,.,.,.,.,.,.,.,"3,574"
CA36B,"Clearance of External Auditory Canal, 18 years and under","3,620",.,.,.,796,.,.,.,.,.,.,.,"1,035",.,.,.,.,"5,451"
CA39Z,Fixture for Bone Anchored Hearing Aids,.,.,.,.,.,.,.,.,.,.,.,.,"187,088",.,.,.,.,"187,088"
CA41Z,Bilateral Cochlear Implants,.,.,.,.,.,.,.,.,.,.,.,.,"273,914",.,.,.,.,"273,914"
CA42Z,Unilateral Cochlear Implant,.,.,.,.,.,.,.,.,.,.,.,.,"635,551",.,.,.,.,"635,551"
CA50Z,Complex Ear Procedures,.,.,.,.,"6,769",.,.,.,.,.,.,.,"85,757",.,.,.,.,"92,525"
CA51A,"Very Major Ear Procedures, 19 years and over",.,"11,730",.,.,"27,190",.,.,.,.,.,.,.,"76,423",.,.,.,"1,430","116,773"
CA51B,"Very Major Ear Procedures, 18 years and under",.,"3,550",.,.,"9,115",.,.,.,.,.,.,.,"94,749",.,.,.,.,"107,415"
CA52A,"Major Ear Procedures, 19 years and over","14,064","9,151",.,.,"17,281",.,.,.,.,.,.,.,"55,801",.,.,.,"7,112","103,408"
CA52B,"Major Ear Procedures, 18 years and under",.,.,.,.,"3,355",.,.,.,.,.,.,.,.,.,.,.,.,"3,355"
CA53A,"Intermediate Ear Procedures, 19 years and over","3,455","4,913",.,.,"12,455",.,.,.,.,.,.,.,"11,364",.,.,.,"1,915","34,101"
CA53B,"Intermediate Ear Procedures, 18 years and under","5,470",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"5,470"
CA54A,"Minor Ear Procedures, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,"6,713",.,.,.,.,"6,713"
CA54B,"Minor Ear Procedures, 18 years and under","4,031",.,.,.,.,.,.,.,.,.,.,.,"6,783",.,.,.,"1,443","12,257"
CA55A,"Minimal Ear Procedures, 19 years and over","1,399",.,.,.,"2,793",.,.,.,.,.,.,.,"2,531",.,.,.,.,"6,723"
CA60A,"Tonsillectomy, 19 years and over","226,265","110,578",.,.,"142,997","2,390",.,.,.,.,.,.,"347,925",.,.,.,"1,340","831,495"
CA60B,"Tonsillectomy, 18 years and under","412,708","347,180",.,.,"158,215","3,131",.,.,.,.,.,.,"142,987",.,.,.,"174,935","1,239,155"
CA61Z,Adenotonsillectomy,"77,835","134,153",.,.,"201,661","8,869",.,.,.,.,.,.,"167,575",.,.,.,"135,902","725,996"
CA62Z,Adenoidectomy,"59,734","12,357",.,.,"9,895","1,065",.,.,.,.,.,.,"23,760",.,.,.,"7,253","114,064"
CA63Z,Tracheostomy,"2,097",.,.,.,.,.,.,.,.,.,.,.,"1,249",.,.,.,.,"3,346"
CA64Z,Uvulopalatoplasty or Uvulopalatopharyngoplasty,"9,707",.,.,.,"1,785",.,.,.,.,.,.,.,"7,024",.,.,.,.,"18,516"
CA65Z,Frenotomy or Frenectomy,.,.,.,.,737,.,.,.,.,.,.,.,929,.,.,.,.,"1,666"
CA66A,"Excision or Biopsy, of Lesion of Mouth, 19 years and over","21,744","2,237",.,.,"3,725",.,.,.,.,.,.,.,"15,474",.,.,.,"18,275","61,455"
CA66B,"Excision or Biopsy, of Lesion of Mouth, 18 years and under","6,125",738,.,.,.,.,.,.,.,.,.,.,"1,400",.,.,.,"2,533","10,796"
CA67A,"Complex Therapeutic Endoscopic, Larynx or Pharynx Procedures, with CC Score 2+","1,810",.,.,.,.,.,.,.,.,.,.,.,"9,610",.,.,.,.,"11,420"
CA67B,"Complex Therapeutic Endoscopic, Larynx or Pharynx Procedures, with CC Score 0-1","12,671","3,468",.,.,"9,776",.,.,.,.,.,.,.,"46,298",.,.,.,.,"72,212"
CA68A,"Therapeutic Endoscopic, Larynx or Pharynx Procedures, 19 years and over","13,327",.,.,.,"5,936",.,.,.,.,.,.,.,"29,776",.,.,.,.,"49,040"
CA68B,"Therapeutic Endoscopic, Larynx or Pharynx Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,"8,327",.,.,.,.,"8,327"
CA69A,"Diagnostic, Laryngoscopy or Pharyngoscopy, 19 years and over","168,341","9,972",.,.,"25,411",.,.,.,.,.,.,.,"55,443",.,.,.,.,"259,167"
CA69B,"Diagnostic, Laryngoscopy or Pharyngoscopy, between 2 and 18 years",.,699,.,.,.,.,.,.,.,.,.,.,"3,584",.,.,.,.,"4,283"
CA69C,"Diagnostic, Laryngoscopy or Pharyngoscopy, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,"4,316",.,.,.,.,"4,316"
CA70Z,Diagnostic Examination of Upper Respiratory Tract and Upper Gastrointestinal Tract,"28,962","9,656",.,.,"8,109","1,293",.,.,.,.,.,.,"36,759",.,.,.,.,"84,778"
CA71A,"Diagnostic Nasopharyngoscopy, 19 years and over","14,481","1,070",.,.,"1,164",.,.,.,.,.,.,.,"3,543",.,.,.,.,"20,258"
CA71B,"Diagnostic Nasopharyngoscopy, 18 years and under","3,620",.,.,.,.,.,.,.,.,.,.,.,"1,947",.,.,.,.,"5,567"
CA80A,"Very Complex, Mouth or Throat Procedures, with CC Score 5+","49,650",.,.,.,.,.,.,.,.,.,.,.,"45,440",.,.,.,"8,680","103,770"
CA80B,"Very Complex, Mouth or Throat Procedures, with CC Score 2-4","64,174",.,.,.,"13,337",.,.,.,.,.,.,.,"86,776",.,.,.,"29,282","193,568"
CA80C,"Very Complex, Mouth or Throat Procedures, with CC Score 0-1","90,925",.,.,.,"23,835",.,.,.,.,.,.,.,"237,459",.,.,.,.,"352,219"
CA81A,"Complex, Mouth or Throat Procedures, 19 years and over, with CC Score 2+","2,342",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,285","8,627"
CA81B,"Complex, Mouth or Throat Procedures, 19 years and over, with CC Score 0-1","2,958",.,.,.,"6,829",.,.,.,.,.,.,.,"9,256",.,.,.,"1,890","20,934"
CA81C,"Complex, Mouth or Throat Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,"23,282",.,.,.,.,"23,282"
CA81D,"Complex, Mouth or Throat Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,"85,693",.,.,.,.,"85,693"
CA82A,"Very Major, Mouth or Throat Procedures, 19 years and over, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,"1,391",.,.,.,"2,151","3,542"
CA82B,"Very Major, Mouth or Throat Procedures, 19 years and over, with CC Score 0-1","3,627",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,577","5,204"
CA82C,"Very Major, Mouth or Throat Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,"42,330",.,.,.,"1,890","44,220"
CA82D,"Very Major, Mouth or Throat Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,"194,638",.,.,.,.,"194,638"
CA83A,"Major, Mouth or Throat Procedures, 19 years and over, with CC Score 2+","9,468","1,177",.,.,"9,369",.,.,.,.,.,.,.,"1,458",.,.,.,"4,592","26,063"
CA83B,"Major, Mouth or Throat Procedures, 19 years and over, with CC Score 0-1","49,063","5,860",.,.,"17,281",.,.,.,.,.,.,.,"78,021",.,.,.,"11,843","162,069"
CA83C,"Major, Mouth or Throat Procedures, 18 years and under","5,430",.,.,.,"1,920",.,.,.,.,.,.,.,"18,368",.,.,.,"1,446","27,164"
CA84A,"Intermediate, Mouth or Throat Procedures, 19 years and over, with CC Score 2+",.,.,.,.,.,.,.,.,.,.,.,.,"7,072",.,.,.,"9,658","16,730"
CA84B,"Intermediate, Mouth or Throat Procedures, 19 years and over, with CC Score 0-1","7,696",.,.,.,"2,677",.,.,.,.,.,.,.,"9,562",.,.,.,"5,305","25,240"
CA84C,"Intermediate, Mouth or Throat Procedures, 18 years and under",.,933,.,.,"2,677",.,.,.,.,.,.,.,"16,189",.,.,.,.,"19,798"
CA85A,"Minor, Mouth or Throat Procedures, 19 years and over","32,918","4,527",.,.,"3,725",.,.,.,.,.,.,.,"5,764",.,.,.,"7,860","54,794"
CA85B,"Minor, Mouth or Throat Procedures, between 2 and 18 years",.,.,.,.,699,.,.,.,.,.,.,.,"7,991",.,.,.,.,"8,690"
CA85C,"Minor, Mouth or Throat Procedures, 1 year and under","2,126",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,126"
CA86A,"Minimal, Mouth or Throat Procedures, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,"9,560",.,.,.,.,"9,560"
CA86B,"Minimal, Mouth or Throat Procedures, between 2 and 18 years","14,486",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,577","16,063"
CA86C,"Minimal, Mouth or Throat Procedures, 1 year and under","2,126",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,126"
CA90Z,Very Complex Maxillofacial Procedures,"11,132",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"11,132"
CA91A,Complex Maxillofacial Procedures with CC Score 1+,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"20,757","20,757"
CA91B,Complex Maxillofacial Procedures with CC Score 0,.,.,.,.,.,.,.,.,.,.,.,.,"9,322",.,.,.,"99,044","108,366"
CA92A,Very Major Maxillofacial Procedures with CC Score 1+,"15,277",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"30,680","45,957"
CA92B,Very Major Maxillofacial Procedures with CC Score 0,"123,334",.,.,.,"5,062",.,.,.,.,.,.,.,"5,923",.,.,.,"25,619","159,938"
CA93A,"Major Maxillofacial Procedures, 19 years and over, with CC Score 1+",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"35,275","35,275"
CA93B,"Major Maxillofacial Procedures, 19 years and over, with CC Score 0","21,124",.,.,.,"4,209",.,.,.,.,.,.,.,.,.,.,.,"54,128","79,461"
CA93C,"Major Maxillofacial Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"12,299","12,299"
CA94Z,Intermediate Maxillofacial Procedures,"11,252",.,.,.,.,.,.,.,.,.,.,.,"6,885",.,.,.,"53,138","71,275"
CA95Z,Minor Maxillofacial Procedures,"11,000",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"26,191","37,191"
CA96Z,"Reduction or Fixation, of Jaw","43,869",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"16,709","60,578"
CA97Z,"Reduction or Fixation, of Cheekbone","154,915",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"55,056","209,970"
CA98Z,Reduction of Fracture of Nasal Bone,"3,888","1,426",.,.,"1,552",611,.,.,.,.,.,.,"3,835",.,.,.,"3,307","14,619"
CB01A,"Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, with Interventions, with CC Score 9+","11,352",.,.,.,.,.,.,.,.,.,.,.,"42,724",.,.,.,.,"54,076"
CB01B,"Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, with Interventions, with CC Score 5-8","26,322",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"24,622","50,944"
CB01C,"Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, with Interventions, with CC Score 0-4","21,696",.,"3,155",.,"20,401",.,.,.,.,.,.,.,"94,872",.,.,.,"49,635","189,758"
CB01E,"Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, without Interventions, with CC Score 5-8","9,274",.,"56,300",.,.,.,.,.,.,.,.,.,"36,718",.,.,.,"4,394","106,686"
CB01F,"Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, without Interventions, with CC Score 0-4","7,221",.,"409,511",.,"1,223",.,.,.,.,.,.,.,"45,785",.,.,.,"22,234","485,974"
CB02A,"Non-Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, with Interventions, with CC Score 5+","7,734","2,814",.,.,"6,348",.,.,.,.,.,.,.,"10,550",.,.,.,"1,679","29,125"
CB02B,"Non-Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, with Interventions, with CC Score 1-4","30,950","5,678","2,419",916,"4,814",.,.,.,.,.,.,.,"47,752",.,.,.,"44,932","137,461"
CB02C,"Non-Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, with Interventions, with CC Score 0","26,040","8,682",.,.,"15,364",.,.,.,.,.,.,.,"44,226",.,.,.,"16,825","111,137"
CB02D,"Non-Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, without Interventions, with CC Score 5+","1,322",.,"4,445",.,408,.,.,.,.,.,.,.,"1,576",.,.,.,.,"7,750"
CB02E,"Non-Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, without Interventions, with CC Score 1-4","3,776","3,238","3,345",.,"6,432",.,.,.,.,.,.,.,"8,131",.,.,.,"1,988","26,910"
CB02F,"Non-Malignant, Ear, Nose, Mouth, Throat or Neck Disorders, without Interventions, with CC Score 0","11,974",929,621,.,"9,379",.,.,.,.,.,.,.,"1,200",.,.,.,"5,905","30,007"
CD01A,"Major Dental Procedures, 19 years and over","9,127",.,.,.,.,.,.,.,.,.,.,.,"5,889",.,.,.,.,"15,015"
CD01B,"Major Dental Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,787","3,787"
CD02A,"Intermediate Dental Procedures, 19 years and over","6,749",.,.,.,.,.,.,.,.,.,.,.,"4,786",.,.,.,"14,034","25,569"
CD02B,"Intermediate Dental Procedures, 18 years and under",.,.,.,.,.,.,.,.,.,.,.,.,979,.,.,.,"1,965","2,944"
CD04A,"Major Surgical Removal of Tooth, 19 years and over","45,754",.,.,.,.,.,.,.,.,.,.,.,776,.,.,.,"24,493","71,023"
CD04B,"Major Surgical Removal of Tooth, 18 years and under","17,377",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"17,377"
CD05A,"Surgical Removal of Tooth, 19 years and over","5,500",.,.,.,.,.,.,.,.,.,.,.,"1,076",.,.,.,"4,098","10,674"
CD05B,"Surgical Removal of Tooth, 18 years and under","34,249",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,261","35,510"
CD06A,"Extraction of Multiple Teeth, 19 years and over","12,874",.,.,.,.,.,.,.,.,.,.,.,"24,572",.,.,.,"9,312","46,757"
CD06B,"Extraction of Multiple Teeth, 18 years and under","16,500",.,.,.,.,.,.,.,.,.,.,.,"12,434",.,.,.,"2,996","31,930"
CD07A,"Minor Extraction of Tooth, 19 years and over",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"1,102","1,102"
CD07B,"Minor Extraction of Tooth, 18 years and under","2,750",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,750"
DZ02H,"Complex Thoracic Procedures, 19 years and over, with CC Score 6+",.,.,.,.,.,.,.,.,.,.,.,.,"262,000",.,.,.,.,"262,000"
DZ02J,"Complex Thoracic Procedures, 19 years and over, with CC Score 3-5",.,.,"7,531",.,.,.,.,.,.,.,.,.,"1,012,136",.,.,.,.,"1,019,668"
DZ02K,"Complex Thoracic Procedures, 19 years and over, with CC Score 0-2",.,.,"20,456",.,.,.,.,.,.,.,.,.,"1,053,562",.,.,.,"2,498","1,076,516"
DZ02L,"Complex Thoracic Procedures, between 2 and 18 years",.,.,.,.,.,.,.,.,.,.,.,.,"88,744",.,.,.,.,"88,744"
DZ02M,"Complex Thoracic Procedures, 1 year and under",.,.,.,.,.,.,.,.,.,.,.,.,"2,137",.,.,.,.,"2,137"
DZ09J,"Pulmonary Embolus with Interventions, with CC Score 9+",.,.,.,.,.,"7,555",.,.,.,.,.,.,.,.,.,.,.,"7,555"
DZ09N,"Pulmonary Embolus without Interventions, with CC Score 6-8",.,345,"3,715",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"4,059"
DZ09P,"Pulmonary Embolus without Interventions, with CC Score 3-5",.,"1,054",.,.,752,.,.,.,.,.,.,.,.,.,.,.,728,"2,534"
DZ09Q,"Pulmonary Embolus without Interventions, with CC Score 0-2",446,"6,957",.,"4,172",797,.,.,.,.,.,"4,496",.,.,.,.,.,.,"16,867"
DZ10J,"Lung Abscess-Empyema with Interventions, with CC Score 5-8",.,"5,770",.,.,.,.,.,.,.,.,.,.,"15,704",.,.,.,.,"21,474"
DZ10K,"Lung Abscess-Empyema with Interventions, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,.,.,"14,091",.,.,.,"3,024","17,115"
DZ10M,"Lung Abscess-Empyema without Interventions, with CC Score 5-8",.,"1,554",.,.,.,"4,358",.,.,.,.,.,.,.,.,.,.,.,"5,912"
DZ10N,"Lung Abscess-Empyema without Interventions, with CC Score 0-4",.,.,.,.,.,.,.,.,.,.,"3,785",.,"2,601",.,.,.,.,"6,385"
DZ11P,"Lobar, Atypical or Viral Pneumonia, with Single Intervention, with CC Score 8-12",.,"4,410","6,032",.,.,.,.,.,"7,464",.,.,.,.,.,.,.,.,"17,906"
DZ11Q,"Lobar, Atypical or Viral Pneumonia, with Single Intervention, with CC Score 0-7","3,567","6,072","1,798",.,.,"2,824",.,.,.,.,.,.,.,.,.,.,.,"14,261"
DZ11R,"Lobar, Atypical or Viral Pneumonia, without Interventions, with CC Score 14+",.,"6,858","11,759",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"18,617"
DZ11S,"Lobar, Atypical or Viral Pneumonia, without Interventions, with CC Score 10-13","2,229","10,706",429,.,752,.,.,.,.,.,.,.,.,.,.,.,.,"14,116"
DZ11T,"Lobar, Atypical or Viral Pneumonia, without Interventions, with CC Score 7-9","11,358","34,643","3,482",.,"10,357",.,.,.,.,.,.,.,.,.,"10,281",.,"5,828","75,948"
DZ11U,"Lobar, Atypical or Viral Pneumonia, without Interventions, with CC Score 4-6","6,500","21,833","21,530",.,"5,268",.,.,"5,673",.,.,.,.,"7,183",.,.,.,"1,208","69,194"
DZ11V,"Lobar, Atypical or Viral Pneumonia, without Interventions, with CC Score 0-3","5,918","8,197","4,349",.,.,"4,068",.,.,.,.,"2,547",.,"7,765",.,.,.,"4,006","36,850"
DZ12C,Bronchiectasis with CC Score 8+,.,.,"26,755",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"26,755"
DZ12D,Bronchiectasis with CC Score 5-7,"6,242","5,621","42,299","2,575",.,.,.,.,.,.,.,.,"2,932",.,514,.,"4,371","64,554"
DZ12E,Bronchiectasis with CC Score 2-4,"2,230","1,054","156,731",.,.,.,.,.,"4,068",.,"1,755",.,.,.,514,.,"9,834","176,186"
DZ12F,Bronchiectasis with CC Score 0-1,.,.,"39,428",.,.,.,.,.,.,.,"6,987",.,.,.,.,.,"6,719","53,135"
DZ14H,"Pulmonary, Pleural or Other Tuberculosis, without Interventions, with CC Score 3-6",.,.,"9,760",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"9,760"
DZ14J,"Pulmonary, Pleural or Other Tuberculosis, without Interventions, with CC Score 0-2",.,.,"3,852",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,852"
DZ15M,Asthma with Interventions,.,.,"2,383",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"2,383"
DZ15R,"Asthma without Interventions, with CC Score 0-2",.,351,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,351
DZ16J,"Pleural Effusion with Multiple Interventions, with CC Score 6-10","8,918",.,.,.,.,.,.,.,.,.,.,.,"2,814",.,.,.,.,"11,732"
DZ16K,"Pleural Effusion with Multiple Interventions, with CC Score 0-5",.,.,"1,957",.,.,.,.,.,.,.,.,.,"37,653",.,.,.,"5,114","44,725"
DZ16L,"Pleural Effusion with Single Intervention, with CC Score 11+",.,"8,887",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,887"
DZ16M,"Pleural Effusion with Single Intervention, with CC Score 6-10","3,567","2,608",.,.,.,"2,325",.,.,.,.,.,.,"10,669",.,"2,073",.,"4,021","25,262"
DZ16N,"Pleural Effusion with Single Intervention, with CC Score 0-5","6,688","5,518","4,018",.,"1,665","1,412",.,.,"1,606",.,"2,326",.,"21,752",.,"5,654",.,"3,446","54,084"
DZ16Q,"Pleural Effusion without Interventions, with CC Score 6-10",.,"1,139","13,304",.,.,.,.,.,"3,698",.,.,.,.,.,"6,682",.,.,"24,824"
DZ16R,"Pleural Effusion without Interventions, with CC Score 0-5","6,508","3,108","9,572",.,752,"2,034",.,"2,889",.,.,.,.,"2,943",.,"2,570",.,"3,278","33,654"
DZ17M,"Respiratory Neoplasms with Multiple Interventions, with CC Score 6-9",.,.,.,.,.,.,.,.,.,.,"3,563",.,"1,093",.,.,.,.,"4,656"
DZ17N,"Respiratory Neoplasms with Multiple Interventions, with CC Score 0-5",.,.,.,.,"6,659",.,.,.,.,.,.,.,"45,411",.,.,.,"6,456","58,525"
DZ17Q,"Respiratory Neoplasms with Single Intervention, with CC Score 6-9","4,459",.,"3,713",.,.,.,.,.,.,.,.,.,"9,842",.,.,.,.,"18,014"
DZ17R,"Respiratory Neoplasms with Single Intervention, with CC Score 0-5","4,905","2,891","11,394","3,360","9,156",.,.,.,.,.,"6,803",.,"51,789",.,.,.,"18,569","108,867"
DZ17T,"Respiratory Neoplasms without Interventions, with CC Score 8-12",474,"1,405","6,886",.,376,.,.,.,.,.,.,.,"10,787",.,.,.,"5,828","25,755"
DZ17U,"Respiratory Neoplasms without Interventions, with CC Score 4-7","7,134","5,815","85,699",.,"2,631",.,.,.,.,.,.,.,"48,270",.,.,.,"10,927","160,476"
DZ17V,"Respiratory Neoplasms without Interventions, with CC Score 0-3","2,675","13,082","112,229",.,"1,504",.,.,"6,641",.,.,.,.,"20,636",.,.,.,"1,821","158,589"
DZ18D,"Sleep Disorders Affecting Breathing, with Interventions, with CC Score 4+",.,"2,811","7,994",.,752,.,.,.,.,.,.,.,.,.,.,.,.,"11,556"
DZ18E,"Sleep Disorders Affecting Breathing, with Interventions, with CC Score 0-3",.,"1,054","14,073",.,.,.,.,.,.,.,"1,976",.,.,.,.,.,.,"17,103"
DZ18F,"Sleep Disorders Affecting Breathing, without Interventions, with CC Score 4+",.,.,438,.,"1,128",.,.,.,.,.,.,.,.,.,.,.,.,"1,566"
DZ18G,"Sleep Disorders Affecting Breathing, without Interventions, with CC Score 0-3",.,.,"9,701",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"9,701"
DZ19H,Other Respiratory Disorders with Multiple Interventions,"1,338",.,438,.,.,.,.,.,.,.,.,.,"7,394",.,.,.,.,"9,169"
DZ19J,"Other Respiratory Disorders with Single Intervention, with CC Score 5+",.,444,"6,218",.,.,.,.,.,.,.,.,.,"9,446",.,.,.,.,"16,109"
DZ19K,"Other Respiratory Disorders with Single Intervention, with CC Score 0-4",.,"3,139","2,265","7,188","6,135",.,.,.,.,.,.,.,"20,570",.,.,.,.,"39,297"
DZ19L,"Other Respiratory Disorders without Interventions, with CC Score 11+",.,.,.,.,.,.,.,.,.,.,.,.,"2,781",.,.,.,.,"2,781"
DZ19M,"Other Respiratory Disorders without Interventions, with CC Score 5-10","2,052","4,684","8,774",.,"1,504",.,.,.,.,.,"5,139",.,.,.,.,.,.,"22,154"
DZ19N,"Other Respiratory Disorders without Interventions, with CC Score 0-4","5,470","1,864","2,572",.,376,.,.,.,.,.,334,.,"1,264",.,514,.,"2,264","14,658"
DZ20E,"Pulmonary Oedema without Interventions, with CC Score 6+",.,.,"8,803",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,803"
DZ20F,"Pulmonary Oedema without Interventions, with CC Score 0-5","3,642",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"3,642"
DZ22L,"Unspecified Acute Lower Respiratory Infection with Interventions, with CC Score 0-8","5,679",.,"7,007",.,.,.,.,.,.,.,.,.,"13,165",.,.,.,.,"25,851"
DZ22N,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 9-12",.,.,"8,930",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"8,930"
DZ22P,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 5-8",.,"11,752","10,622",.,"5,524",.,.,.,.,.,.,.,"4,272",.,.,.,"1,821","33,991"
DZ22Q,"Unspecified Acute Lower Respiratory Infection without Interventions, with CC Score 0-4","7,791","4,410","17,655","5,315","9,851",.,.,"2,894",.,.,"2,205",.,"2,788",.,514,.,"3,642","57,065"
DZ23K,"Bronchopneumonia with Single Intervention, with CC Score 0-10","2,675",.,"3,990",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"6,665"
DZ23L,"Bronchopneumonia without Interventions, with CC Score 11+",.,345,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,345
DZ23M,"Bronchopneumonia without Interventions, with CC Score 6-10",.,"10,073",438,.,376,.,.,.,"3,329",.,.,.,.,.,"1,542",.,.,"15,758"
DZ23N,"Bronchopneumonia without Interventions, with CC Score 0-5","2,675",.,"6,596",.,.,.,.,.,.,.,.,.,.,.,.,.,.,"9,271"
DZ24M,"Inhalation, Lung Injury or Foreign Body, with Single Intervention, with CC Score 0-9",.,"15,725",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"15,725"
DZ24Q,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 6-9",.,.,.,"2,340",.,.,.,.,.,.,.,.,.,.,.,.,"2,214","4,554"
DZ24R,"Inhalation, Lung Injury or Foreign Body, without Interventions, with CC Score 0-5",.,"2,221",.,.,.,.,.,.,.,.,.,.,597,.,.,.,.,"2,818"
DZ25H,"Fibrosis or Pneumoconiosis, with Interventions, with CC Score 0-6",.,.,.,.,.,.,.,.,.,.,596,.,"13,972",.,.,.,.,"14,569"
DZ25K,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 7-9",.,.,.,.,.,.,.,.,370,.,.,.,.,.,.,.,.,370
DZ25M,"Fibrosis or Pneumoconiosis, without Interventions, with CC Score 0-3","2,229",.,.,.,"2,256",.,.,.,"1,479",.,.,.,834,.,.,.,"2,914","9,713"
